"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"AO000066160","1964","-8.85","13.233","74.0","LUANDA, AO","         0","I","       347","I","        26","I","   35.0","I,0403, ","     27.78","I"
"AO000066160","1967","-8.85","13.233","74.0","LUANDA, AO","         0","I","       332","I","        26","I","   40.0","I,0511, ","     28.35","I"
