"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CLOS","1992","38.2133","-106.7575","2926.1","LOS PINOS CREEK COLORADO, CO US","","","","","        19","U","       216","U","","","","","","","  -23.3","U,1220, ","","","-1.1","U,0827","-2.8","U,1006","-6.7","U,1007","-6.7","U,1007","-13.3","U,1103","0.0","U,0703","-2.8","U,0426","-5.0","U,0420","-7.8","U,0402","-10.6","U,0323","    5314.4","4","    5314.4","U","","","","","     -3.54","U"
"USR0000CLOS","1994","38.2133","-106.7575","2926.1","LOS PINOS CREEK COLORADO, CO US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    5497.7","7","    5497.7"," ","","","","","",""
"USR0000CLOS","1995","38.2133","-106.7575","2926.1","LOS PINOS CREEK COLORADO, CO US","      0.6","","       0.6","U","         7","U","       240","U","        60","U","        53","U","         0","U","  -21.1","U,1223, ","   27.8","U,0728, ","-1.1","U,0919","-6.7","U,0922","-6.7","U,0922","-6.7","U,0922","-10.6","U,1006","0.0","U,0618","-2.2","U,0609","-5.0","U,0513","-6.7","U,0424","-11.7","U,0421","","","","","      3.21","U","      9.73","U","     -3.31","U"
"USR0000CLOS","1996","38.2133","-106.7575","2926.1","LOS PINOS CREEK COLORADO, CO US","      0.0","","       0.0","U","        18","U","       220","U","        69","U","        78","U","         0","U","  -26.7","U,1218, ","   28.3","U,0813, ","-0.6","U,0908","-3.9","U,0918","-6.1","U,0926","-8.9","U,0927","-8.9","U,0927","-1.1","U,0602","-2.2","U,0529","-11.1","U,0429","-11.1","U,0429","-11.1","U,0429","    5260.2","2","    5260.2","U","      3.40","U","     10.23","U","     -3.43","U"
