"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES"
"USC00412228","1989","32.81667","-96.71667","150.9","DALLAS ARBORETUM, TX US","         5"," ","        20"," ","","","",""
"USC00412228","1990","32.81667","-96.71667","150.9","DALLAS ARBORETUM, TX US","         6"," ","        21"," ","    1308.6","6","    1308.6","0"
