"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00054737","2000","40.12061","-76.29446","121.1","LANCASTER AIRPORT, PA US","       3.3","W","","","","","       134","W","        72","W","         8","W","","","","","","","","","","","","","","","","","",""," 144.0"," ,W,0625, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1076.5"," ,W","","","","","","","       260","W","       320","W","      18.3","W","      28.6","W"
"USW00054737","2001","40.12061","-76.29446","121.1","LANCASTER AIRPORT, PA US","       3.1","W","    443.0","","     443.0","W","       115","W","        58","W","         4","W","         0","W","       116","W","        13","W","       152","W","        14","W","","","","","","","  -15.0","W,0123, ","  37.1"," ,W,0924, ","   37.2","W,0809, ","-0.6","W,1008","-2.8","W,1009","-4.4","W,1121","-6.7","W,1226","-9.4","W,1230","-0.6","W,0429","-6.1","W,0328","-6.1","W,0328","-7.2","W,0327","-9.4","W,0222","    3275.6","6","    3275.6","W","    709.2"," ,W","     11.60","W","     17.36","W","      5.84","W","       280","W","       270","W","      17.4","W","      21.0","W"
"USW00054737","2002","40.12061","-76.29446","121.1","LANCASTER AIRPORT, PA US","       3.3","W","    599.6","","     599.6","W","       118","W","        73","W","        12","W","         1","W","       118","W","        10","W","       151","W","        39","W","","","","","","","  -18.3","W,1207, ","  58.4"," ,W,0513, ","   37.2","W,0802, ","0.0","W,1022","-2.2","W,1119","-6.7","W,1128","-6.7","W,1128","-8.9","W,1203","-4.4","W,0407","-4.4","W,0407","-4.4","W,0407","-6.7","W,0322","-10.6","W,0305","    2608.9","9","    2608.9","W","   1077.4"," ,W","     12.01","W","     17.60","W","      6.41","W","       290","W","       360","W","      18.3","W","      23.2","W"
"USW00054737","2003","40.12061","-76.29446","121.1","LANCASTER AIRPORT, PA US","       3.3","W","    435.3","","     435.3","W","       162","W","        90","W","        12","W","         0","W","       113","W","        36","W","       135","W","         5","W","","","","","","","  -17.2","W,0118, ","  64.5"," ,W,0923, ","   32.8","W,0705,+","-0.6","W,1023","-5.6","W,1109","-5.6","W,1109","-7.2","W,1203","","","-0.6","W,0408","-4.4","W,0401","-4.4","W,0401","-9.4","W,0311","-9.4","W,0311","    3393.0","0","    3393.0","W","   1176.6"," ,W","     10.61","W","     15.53","W","      5.68","W","       290","W","       270","W","      20.6","W","      25.0","W"
"USW00054737","2004","40.12061","-76.29446","121.1","LANCASTER AIRPORT, PA US","       3.2","W","    457.7","","     457.7","W","       147","W","        80","W","        10","W","         0","W","       103","W","        32","W","       156","W","         1","W","","","","","","","  -16.7","W,0125,+","  81.8"," ,W,0918, ","   32.8","W,0609, ","-2.2","W,1109","-2.2","W,1109","-4.4","W,1110","-7.2","W,1215","-14.4","W,1220","-2.8","W,0406","-2.8","W,0406","-6.1","W,0323","-7.8","W,0217","-10.6","W,0216","    2944.1","1","    2944.1","W","   1222.4"," ,W","     11.48","W","     16.44","W","      6.53","W","       270","W","       270","W","      21.0","W","      25.0","W"
"USW00054737","2005","40.12061","-76.29446","121.1","LANCASTER AIRPORT, PA US","       3.2","B","    612.0","","     612.0","B","       125","B","        66","B","        12","B","         1","B","       105","B","        23","B","       160","B","        20","B","","","","","","","  -17.8","B,0124, "," 105.4"," ,B,0606, ","   35.0","B,0813, ","0.0","B,1111","-2.2","B,1112","-4.4","B,1118","-7.2","B,1124","-9.4","B,1208","0.0","W,0503","-2.2","W,0322","-4.4","W,0318","-8.3","W,0310","-10.0","W,0304","    3014.0","0","    3014.0","B","   1085.1"," ,B","     11.63","B","     16.95","B","      6.32","B","       280","B","       280","B","      17.0","B","      21.0","B"
"USW00054737","2006","40.12061","-76.29446","121.1","LANCASTER AIRPORT, PA US","       3.2","W","    511.5","","     511.5","W","       128","W","        73","W","        12","W","         0","W","        98","W","         5","W","       151","W","        13","W","       222"," ","        38"," ","        31"," ","  -12.7","W,0213, "," 109.7"," ,W,0626, ","   35.6","W,0803, ","0.0","W,1013","-2.7","W,1103","-5.5","W,1205","-7.1","W,1206","","","0.0","W,0410","-5.5","W,0321","-5.5","W,0321","-8.8","W,0228","-9.3","W,0227","    2733.8","8","    2733.8","W","   1227.3"," ,W","     12.45","W","     17.94","W","      6.97","W","       320","W","       270","W","      18.3","W","      24.6","W"
"USW00054737","2007","40.12061","-76.29446","121.1","LANCASTER AIRPORT, PA US","       3.3","W","    553.9","","     553.9","W","       132","W","        73","W","         9","W","         0","W","       120","W","        26","W","       164","W","        16","W","       231"," ","        44"," ","        24"," ","  -14.9","W,0206,+","  53.8"," ,W,0729, ","   34.4","W,0627, ","-0.5","W,1029","-3.2","W,1108","-6.6","W,1124","-11.6","W,1206","-11.6","W,1206","-0.5","W,0414","-4.3","W,0411","-9.3","W,0319","-9.3","W,0319","-9.3","W,0319","    2913.4","4","    2913.4","W","    991.7"," ,W","     11.57","W","     16.96","W","      6.17","W","       280","W","       240","W","      17.4","W","      24.1","W"
"USW00054737","2008","40.12061","-76.29446","121.1","LANCASTER AIRPORT, PA US","       3.2","W","    442.2","","     442.2","W","       130","W","        66","W","        10","W","         0","W","       121","W","        17","W","       154","W","         8","W","       242"," ","        36"," ","        22"," ","  -13.2","W,0211, ","  63.2"," ,W,0707, ","   33.9","W,0610,+","-1.6","W,1020","-2.7","W,1111","-4.9","W,1119","-7.1","W,1121","-9.3","W,1208","-0.5","W,0416","-2.7","W,0403","-4.9","W,0310","-9.3","W,0229","-9.3","W,0229","    2897.6","6","    2897.6","W","    960.8"," ,W","     11.31","W","     16.74","W","      5.88","W","       270","W","       210","W","      21.9","W","      36.2","W"
"USW00054737","2009","40.12061","-76.29446","121.1","LANCASTER AIRPORT, PA US","       3.0","W","    410.1","","     410.1","W","       147","W","        88","W","         8","W","         0","W","       107","W","        28","W","       142","W","         4","W","       229"," ","        38"," ","        31"," ","  -17.1","W,0117, ","  50.3"," ,W,0911, ","   33.3","W,0817,+","-0.5","W,1104","-3.2","W,1107","-7.7","W,1211","-7.7","W,1211","-11.0","W,1223","0.0","W,0424","-4.9","W,0325","-4.9","W,0325","-9.9","W,0305","-9.9","W,0305","    3102.0","0","    3102.0","W","   1045.5"," ,W","     11.10","W","     16.17","W","      6.03","W","       280","W","       150","W","      22.8","W","      38.9","W"
"USW00054737","2010","40.12061","-76.29446","121.1","LANCASTER AIRPORT, PA US","       3.3","W","    669.3","","     669.3","W","       114","W","        61","W","         4","W","         0","W","       112","W","        22","W","       171","W","        32","W","       203"," ","        21"," ","        22"," ","  -13.8","W,0207, "," 153.9"," ,W,0930, ","   38.3","W,0706, ","0.0","W,1030","-2.7","W,1112","-4.9","W,1129","-7.1","W,1208","-9.3","W,1217","-0.5","W,0328","-4.3","W,0327","-5.5","W,0221","-8.2","W,0217","-9.3","W,0215","    2832.5","5","    2832.5","W","    928.3"," ,W","     12.18","W","     17.59","W","      6.76","W","       290","W","       330","W","      21.0","W","      30.4","W"
"USW00054737","2011","40.12061","-76.29446","121.1","LANCASTER AIRPORT, PA US","       2.9","W","    635.0","","     635.0","W","       154","W","        83","W","        13","W","         0","W","       105","W","        21","W","       158","W","        23","W","       258"," ","        42"," ","        39"," ","  -16.6","W,0124, "," 114.0"," ,W,0907, ","   39.4","W,0722, ","-1.0","W,1030","-2.7","W,1031","-5.5","W,1211","","","","","0.0","W,0406","-3.2","W,0330","-4.9","W,0328","-7.7","W,0303","-9.9","W,0224","    3002.2","2","    3002.2","W","   1451.7"," ,W","     12.28","W","     17.58","W","      6.97","W","       270","W","       270","W","      20.6","W","      27.7","W"
