"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA001160H99","1997","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","     16.2","","      16.2","C","","","","","","","        11","C","       191","C","        57","C","        77","C","         3","C","  -40.7","C,0126, ","","","   35.9","C,0805, ","-2.7","C,1007","-2.7","C,1007","-5.7","C,1012","-7.8","C,1109","-11.6","C,1203","-0.7","C,0518","-2.3","C,0512","-4.5","C,0501","-6.8","C,0422","-11.4","C,0411","","","","","","","      4.89","C","     10.61","C","     -0.84","C","","","",""
"CA001160H99","1998","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","     75.7","","      75.7","C","","","","","","","        11","C","       175","C","        39","C","       119","C","        13","C","  -38.5","C,0112, ","","","   36.7","C,0727, ","-0.6","C,0922","-2.2","C,0926","-4.9","C,1108","-7.5","C,1217","-13.1","C,1218","-0.8","C,0603","-3.2","C,0426","-4.8","C,0425","-6.9","C,0415","-9.5","C,0329","    4378.9","9","    4378.9","C","","","      6.59","C","     12.68","C","      0.50","C","","","",""
"CA001160H99","1999","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","     21.5","","      21.5","C","","","","","","","         2","C","       207","C","        46","C","        72","C","         1","C","  -21.3","C,0127, ","","","   33.3","C,0803, ","-0.9","C,0903","-3.9","C,0928","-6.5","C,1002","-7.7","C,1027","-9.7","C,1105","-0.1","C,0611","-2.2","C,0530","-5.8","C,0510","-7.9","C,0415","-10.2","C,0401","    4540.4","4","    4540.4","C","","","      5.17","C","     10.96","C","     -0.62","C","","","",""
"CA001160H99","2000","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","","","","","","","","","","","","","","","        69","C","        59","C","         0","C","","","","","   31.9","C,0805,+","","","","","","","","","","","","","","","","","","","","","    4974.3","3","    4974.3","C","","","","","     10.21","C","","","","","",""
"CA001160H99","2001","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","     20.6","","      20.6","C","","","","","","","        25","C","       189","C","        68","C","        72","C","         8","C","  -32.0","C,0217, ","","","   33.9","C,0816, ","-1.3","C,0908","-3.1","C,0909","-4.8","C,1003","-7.9","C,1118","-9.4","C,1129","0.0","C,0603","-3.8","C,0520","-4.6","C,0509","-10.5","C,0412","-10.5","C,0412","","","","","","","      4.46","C","     10.75","C","     -1.84","C","","","",""
"CA001160H99","2002","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","     25.5","","      25.5","C","","","","","","","        11","C","       212","C","        65","C","        71","C","         6","C","  -28.1","C,0224, ","","","   34.7","C,0711, ","-0.8","C,0817","-2.3","C,0907","-5.2","C,1011","-8.3","C,1012","-9.4","C,1024","-0.3","C,0706","-5.5","C,0515","-5.5","C,0515","-8.0","C,0424","-14.3","C,0322","    5102.5","5","    5102.5","C","","","      4.29","C","     10.51","C","     -1.94","C","","","",""
"CA001160H99","2003","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","     30.2","","      30.2","C","","","","","","","        14","C","       189","C","        71","C","        93","C","        13","C","  -26.5","C,1211, ","","","   35.5","C,0731, ","-1.7","C,0824","-3.5","C,0913","-4.6","C,1015","-12.7","C,1031","-12.7","C,1031","-1.5","C,0604","-5.8","C,0519","-5.8","C,0519","-9.4","C,0324","-9.4","C,0324","    4784.7","7","    4784.7","C","","","      5.09","C","     11.34","C","     -1.16","C","","","",""
"CA001160H99","2004","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","     53.7","","      53.7","C","","","","","","","        13","C","       205","C","        48","C","        75","C","        10","C","  -38.8","C,0105, ","","","   34.9","C,0814, ","-0.1","C,0920","-4.5","C,1001","-4.5","C,1001","-7.6","C,1120","-8.9","C,1127","-0.1","C,0615","-3.0","C,0514","-5.3","C,0513","-6.7","C,0405","-9.1","C,0311","    4880.5","5","    4880.5","C","","","      5.40","C","     11.30","C","     -0.50","C","","","",""
"CA001160H99","2005","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","      3.6","","       3.6","C","","","","","","","        21","C","       186","C","        55","C","        69","C","         0","C","  -38.9","C,0114, ","","","   31.9","C,0529, ","0.0","C,0818","-2.2","C,0922","-5.0","C,1107","-9.6","C,1114","-9.6","C,1114","-0.6","C,0527","-2.4","C,0504","-4.5","C,0502","-7.9","C,0325","-9.3","C,0314","    4775.0","0","    4775.0","C","","","      4.66","C","     10.50","C","     -1.19","C","","","",""
"CA001160H99","2006","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","     45.8","","      45.8","C","","","","","","","        18","C","       205","C","        49","C","        87","C","         7","C","  -32.3","C,1129, ","","","   35.4","C,0722,+","-2.1","C,0917","-2.7","C,1002","-5.9","C,1003","-8.7","C,1009","-10.2","C,1030","-3.2","C,0514","-3.2","C,0514","-4.4","C,0510","-8.6","C,0321","-11.5","C,0320","    4772.9","9","    4772.9","C","","","      5.49","C","     11.82","C","     -0.85","C","","","",""
