"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00134372","1929","40.38333","-91.38333","198.4","KEOKUK NUMBER 2, IA US","","","","","","","","","","","","","","","","","","","","","","","        10"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00134372","1930","40.38333","-91.38333","198.4","KEOKUK NUMBER 2, IA US","    877.9","","     877.9","6","        86","6","        57","6","         8","6","","","        11","6","       111","6","        35","6","       175","6","        54","6","","","  -30.0","6,0122, ","","","  43.2"," ,6,1129, ","   44.4","6,0727, ","-1.7","6,1017","-2.2","6,1019","-5.6","6,1031","-7.2","6,1106","-8.9","6,1125","-1.7","6,0402","-2.8","6,0330","-5.0","6,0328","-6.7","6,0304","-12.2","6,0302","    3011.3","3","    3011.3","6","    696.8"," ,6","","","     12.54","6","     18.79","6","      6.30","6"
"USC00134372","1931","40.38333","-91.38333","198.4","KEOKUK NUMBER 2, IA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2925.6","6","    2925.6"," ","","","","","","","","","",""
"USC00134372","1932","40.38333","-91.38333","198.4","KEOKUK NUMBER 2, IA US","    617.2","","     617.2","6","       102","6","        75","6","        11","6","","","         8","6","       128","6","        26","6","       170","6","        33","6","","","  -26.1","6,1216, ","","","  88.9"," ,6,0801, ","   36.7","6,0721,+","-0.6","6,1006","-2.2","6,1011","-5.0","6,1103","-7.2","6,1115","-12.8","6,1116","-2.2","6,0427","-2.2","6,0427","-4.4","6,0324","-6.7","6,0322","-11.1","6,0314","","","","","   1005.2"," ,6","","","     11.42","6","     17.63","6","      5.22","6"
"USC00134372","1933","40.38333","-91.38333","198.4","KEOKUK NUMBER 2, IA US","    827.8","","     827.8","6","        89","6","        60","6","         8","6","","","         8","6","       115","6","        18","6","       175","6","        66","6","","","  -28.9","6,0209, ","",""," 142.2"," ,6,0629, ","   40.6","6,0911,+","0.0","6,1018","-2.2","6,1107","-6.7","6,1108","-6.7","6,1108","-11.7","6,1115","0.0","6,0423","-2.8","6,0328","-5.6","6,0322","-7.2","6,0315","-15.0","6,0310","    3092.6","6","    3092.6","6","    900.2"," ,6","","","     12.73","6","     19.39","6","      6.07","6"
"USC00134372","1934","40.38333","-91.38333","198.4","KEOKUK NUMBER 2, IA US","   1061.9","","    1061.9","6","        89","6","        60","6","         8","6","        10","6","         7","6","       122","6","        25","6","       187","6","        79","6","","","  -23.3","6,0227, ","   114"," ,6,0225, ","  43.2"," ,6,0609, ","   47.8","6,0720, ","-3.3","6,1028","-3.3","6,1028","-4.4","6,1101","-9.4","6,1207","-9.4","6,1207","-0.6","6,0425","-3.3","6,0331","-7.2","6,0328","-7.2","6,0328","-9.4","6,0311","    2827.3","3","    2827.3","6","    796.9"," ,6","      668"," ,6","     13.37","6","     19.79","6","      6.95","6"
"USC00134372","1935","40.38333","-91.38333","198.4","KEOKUK NUMBER 2, IA US","    643.7","","     643.7","6","       119","6","        85","6","        12","6","","","         9","6","       110","6","        29","6","       150","6","        40","6","","","  -23.3","6,1226,+","","","  73.7"," ,6,0724, ","   37.2","6,0728, ","-3.9","6,1004","-3.9","6,1004","-5.0","6,1106","-12.2","6,1122","-12.2","6,1122","-3.9","6,0416","-3.9","6,0416","-5.6","6,0317","-11.7","6,0308","-11.7","6,0308","    2959.6","6","    2959.6","6","   1202.3"," ,6","","","     11.17","6","     16.62","6","      5.73","6"
"USC00134372","1936","40.38333","-91.38333","198.4","KEOKUK NUMBER 2, IA US","   1097.9","","    1097.9","6","","","","","","","","","        27","6","       135","6","        42","6","       177","6","        81","6","","","  -30.6","6,0123, ","","","","","   45.6","6,0715, ","-1.7","6,1023","-3.9","6,1027","-8.3","6,1104","-8.3","6,1104","-12.8","6,1127","0.0","6,0422","-3.9","6,0408","-6.7","6,0407","-6.7","6,0407","-10.6","6,0403","    3558.6","6","    3558.6","6","","","","","     11.99","6","     18.67","6","      5.30","6"
"USC00134372","1937","40.38333","-91.38333","198.4","KEOKUK NUMBER 2, IA US","    727.9","","     727.9","6","","","","","","","","","         6","6","       137","6","        45","6","       165","6","        50","6","","","  -21.1","6,0123, ","","","","","   38.3","6,0625, ","-3.9","6,1014","-3.9","6,1014","-8.3","6,1103","-8.3","6,1103","-9.4","6,1117","0.0","6,0409","-2.2","6,0406","-7.8","6,0327","-7.8","6,0327","-11.1","6,0226","    3125.0","0","    3125.0","6","","","","","     10.87","6","     16.79","6","      4.96","6"
"USC00134372","1938","40.38333","-91.38333","198.4","KEOKUK NUMBER 2, IA US","    828.3","","     828.3","6","        99","6","        68","6","         9","6","         6","6","         3","6","       112","6","        19","6","       187","6","        54","6","","","  -21.1","6,0127, ","   254"," ,6,0219, ","  48.3"," ,6,0124, ","   39.4","6,0823, ","-0.6","6,1023","-2.2","6,1024","-6.7","6,1108","-6.7","6,1108","-10.6","6,1124","-0.6","6,0410","-3.9","6,0409","-6.7","6,0402","-6.7","6,0402","-12.8","6,0201","    2970.2","2","    2970.2","6","    899.7"," ,6","      513"," ,6","     13.20","6","     19.41","6","      6.99","6"
