"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00042899","1932","41.45738","-122.89941","902.2","ETNA, CA US","","","","","","","         2"," ","","","",""
"USC00042899","1933","41.45738","-122.89941","902.2","ETNA, CA US","","","","","","","         1"," ","","","",""
"USC00042899","1936","41.45738","-122.89941","902.2","ETNA, CA US","","","","","","","         1"," ","","","",""
"USC00042899","1938","41.45738","-122.89941","902.2","ETNA, CA US","","","","","","","         1"," ","","","",""
"USC00042899","1950","41.45738","-122.89941","902.2","ETNA, CA US","        87","0","        61","0","         9","0","","","  75.9"," ,0,1028, ","    964.1"," ,0"
