"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"TI000038845","1944","38.25","69.233","2239.0","SANGLOK, TI","        81","I","        55","I","        13","I","","","","","","","  59.0"," ,I,0422, ","","","    864.6"," ,I","",""
"TI000038845","1945","38.25","69.233","2239.0","SANGLOK, TI","        89","I","        67","I","         1","I","","","","","","","  31.7"," ,I,0329, ","","","    623.9"," ,I","",""
"TI000038845","1948","38.25","69.233","2239.0","SANGLOK, TI","        95","I","        62","I","         7","I","","","","","","","  68.2"," ,I,0420, ","","","    873.0"," ,I","",""
"TI000038845","1949","38.25","69.233","2239.0","SANGLOK, TI","        98","I","        68","I","         9","I","","","","","","","  47.8"," ,I,0327, ","","","    905.1"," ,I","",""
"TI000038845","1950","38.25","69.233","2239.0","SANGLOK, TI","        75","I","        50","I","         2","I","","","","","","","  34.2"," ,I,0112, ","","","    517.5"," ,I","",""
"TI000038845","1951","38.25","69.233","2239.0","SANGLOK, TI","        95","I","        68","I","         3","I","","","","","","","  53.6"," ,I,1111, ","","","    724.3"," ,I","",""
"TI000038845","1952","38.25","69.233","2239.0","SANGLOK, TI","        81","I","        63","I","         8","I","","","","","","","  58.9"," ,I,0509, ","","","    914.5"," ,I","",""
"TI000038845","1953","38.25","69.233","2239.0","SANGLOK, TI","       104","I","        78","I","        11","I","","","","","","","  57.5"," ,I,0222, ","","","   1175.8"," ,I","",""
"TI000038845","1954","38.25","69.233","2239.0","SANGLOK, TI","        98","I","        58","I","         8","I","","","","","","","  36.6"," ,I,1126, ","","","    730.8"," ,I","",""
"TI000038845","1955","38.25","69.233","2239.0","SANGLOK, TI","        77","I","        56","I","        10","I","","","","","","","  52.9"," ,I,0411, ","","","    822.7"," ,I","",""
