"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AUW00034165","1949","48.31667","16.13333","176.2","VIENNA, AU","    126.8","","     126.8","X","        97","X","        50","X","         3","X","       11","","         2","X","         0","X","        93","X","        13","X","       107","X","         3","X","       170"," ","        19"," ","  -16.7","X,0203, ","   102"," ,X,0204,+","    79"," ,X,0202, ","  34.3"," ,X,0511, ","   34.4","X,0809, ","-2.2","X,1029","-2.2","X,1029","-4.4","X,1226","","","","","0.0","X,0411","-2.2","X,0403","-5.6","X,0321","-12.8","X,0308","-12.8","X,0308","","","","","    594.2"," ,X","      154"," ,X","      9.92","X","     14.87","X","      4.97","X"
"AUW00034165","1950","48.31667","16.13333","176.2","VIENNA, AU","    236.4","","     236.4","X","       122","X","        48","X","         3","X","       46","","        13","X","         1","X","        94","X","        31","X","       120","X","         6","X","       149"," ","        22"," ","  -18.9","X,0130, ","   356"," ,X,1222,+","   191"," ,X,1219, ","  76.5"," ,X,0917, ","   37.2","X,0705,+","-1.7","X,1022","-2.8","X,1023","-5.6","X,1211","-7.8","X,1217","-11.1","X,1222","-0.6","X,0418","-2.2","X,0408","-6.1","X,0301","-8.3","X,0205","-11.1","X,0204","    3151.5","5","    3151.5","X","    586.0"," ,X","     1100"," ,X","      9.85","X","     14.83","X","      4.88","X"
"AUW00034165","1951","48.31667","16.13333","176.2","VIENNA, AU","    154.1","","     154.1","X","       107","X","        52","X","         4","X","        6","","         1","X","         0","X","       111","X","         7","X","       104","X","         1","X","       174"," ","        20"," ","   -7.2","X,0122, ","    76"," ,X,0311, ","    79"," ,X,0310, ","  56.1"," ,X,0510, ","   33.9","X,0804, ","-1.1","X,1007","-2.2","X,1008","-5.6","X,1215","","","","","-1.1","X,0424","-3.3","X,0423","-6.1","X,0306","-7.2","X,0122","","","    3304.3","3","    3304.3","X","    614.0"," ,X","      148"," ,X","     10.03","X","     14.80","X","      5.25","X"
"AUW00034165","1952","48.31667","16.13333","176.2","VIENNA, AU","    189.7","","     189.7","X","       138","X","        61","X","         0","X","       45","","        12","X","         0","X","       121","X","        31","X","       111","X","        10","X","       145"," ","        17"," ","  -16.7","X,0129, ","   483"," ,X,0220,+","   130"," ,X,0121, ","  21.8"," ,X,0816, ","   37.8","X,0815, ","0.0","X,0929","-5.0","X,1019","-5.0","X,1019","-6.7","X,1205","-9.4","X,1207","-3.9","X,0405","-3.9","X,0405","-5.0","X,0320","-8.3","X,0316","-9.4","X,0308","    3282.7","7","    3282.7","X","    511.0"," ,X","      956"," ,X","      9.03","X","     13.80","X","      4.26","X"
"AUW00034165","1953","48.31667","16.13333","176.2","VIENNA, AU","    155.3","","     155.3","X","        99","X","        50","X","         6","X","       47","","        18","X","         2","X","       114","X","        26","X","       117","X","         2","X","       159"," ","        24"," ","  -18.3","X,0121, ","   229"," ,X,0123,+","   130"," ,X,1231, ","  73.7"," ,X,0613, ","   32.8","X,0718, ","0.0","X,1009","-2.2","X,1010","-4.4","X,1116","-7.2","X,1117","-10.6","X,1127","-1.1","X,0514","-2.8","X,0421","-4.4","X,0324","-6.7","X,0316","-12.8","X,0315","    3589.4","4","    3589.4","X","    613.2"," ,X","      951"," ,X","      9.69","X","     14.82","X","      4.55","X"
"AUW00034165","1954","48.31667","16.13333","176.2","VIENNA, AU","","","","","","","","","","","","","","","","","","","","","","","","","        83"," ","        21"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3602.5","5","    3602.5","X","","","","","","","","","",""
