"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00034407","1961","48.8","35.3","132.0","GUBINIHA, UP","        99","I","        40","I","         2","I","","","","","","","  27.9"," ,I,0515, ","","","","","","","","","","","","","","","","","","","","","    420.3"," ,I","",""
"UPM00034407","1962","48.8","35.3","132.0","GUBINIHA, UP","        93","I","        43","I","         2","I","","","","","","","  36.2"," ,I,0930, ","","","","","","","","","","","","","","","","","","","","","    373.2"," ,I","",""
"UPM00034407","1964","48.8","35.3","132.0","GUBINIHA, UP","        91","I","        42","I","         5","I","","","","","","","  43.9"," ,I,0815, ","","","","","","","","","","","","","","","","","","","","","    476.6"," ,I","",""
"UPM00034407","1966","48.8","35.3","132.0","GUBINIHA, UP","       145","I","        73","I","         0","I","","","","","","","  25.3"," ,I,0606, ","","","","","","","","","","","","","","","","","","","","","    695.3"," ,I","",""
"UPM00034407","1967","48.8","35.3","132.0","GUBINIHA, UP","       122","I","        56","I","         1","I","","","","","","","  32.7"," ,I,0613, ","","","","","","","","","","","","","","","","","","","","","    433.5"," ,I","",""
"UPM00034407","1968","48.8","35.3","132.0","GUBINIHA, UP","       134","I","        50","I","         0","I","","","","","","","  15.6"," ,I,1229, ","","","","","","","","","","","","","","","","","","","","","    385.1"," ,I","",""
"UPM00034407","1969","48.8","35.3","132.0","GUBINIHA, UP","       143","I","        62","I","         3","I","","","","","","","  27.6"," ,I,1217, ","","","","","","","","","","","","","","","","","","","","","    613.5"," ,I","",""
"UPM00034407","1970","48.8","35.3","132.0","GUBINIHA, UP","       146","I","        68","I","         4","I","","","","","","","  35.5"," ,I,0117, ","","","","","","","","","","","","","","","","","","","","","    663.3"," ,I","",""
"UPM00034407","1972","48.8","35.3","132.0","GUBINIHA, UP","        99","I","        44","I","         1","I","","","","","","","  33.5"," ,I,0703, ","","","","","","","","","","","","","","","","","","","","","    506.7"," ,I","",""
"UPM00034407","1973","48.8","35.3","132.0","GUBINIHA, UP","       132","I","        68","I","         2","I","","","","","","","  38.2"," ,I,0517, ","","","","","","","","","","","","","","","","","","","","","    626.8"," ,I","",""
"UPM00034407","1974","48.8","35.3","132.0","GUBINIHA, UP","       113","I","        51","I","         1","I","","","","","","","  29.7"," ,I,0616, ","","","","","","","","","","","","","","","","","","","","","    426.2"," ,I","",""
"UPM00034407","1975","48.8","35.3","132.0","GUBINIHA, UP","        91","I","        45","I","         2","I","","","","","","","  29.6"," ,I,0428, ","","","","","","","","","","","","","","","","","","","","","    400.5"," ,I","",""
"UPM00034407","1977","48.8","35.3","132.0","GUBINIHA, UP","       125","I","        70","I","         7","I","","","","","","","  37.4"," ,I,0710, ","","","","","","","","","","","","","","","","","","","","","    743.5"," ,I","",""
"UPM00034407","1979","48.8","35.3","132.0","GUBINIHA, UP","       116","I","        61","I","         1","I","","","","","","","  31.2"," ,I,0404, ","","","","","","","","","","","","","","","","","","","","","    568.1"," ,I","",""
"UPM00034407","1980","48.8","35.3","132.0","GUBINIHA, UP","       144","I","        62","I","         2","I","","","","","","","  44.8"," ,I,0602, ","","","","","","","","","","","","","","","","","","","","","    627.0"," ,I","",""
"UPM00034407","1982","48.8","35.3","132.0","GUBINIHA, UP","       104","I","        42","I","         3","I","","","","","","","  56.0"," ,I,1011, ","","","","","","","","","","","","","","","","","","","","","    496.5"," ,I","",""
