"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00275997","1889","44.033333","-71.15","175.3","NORTH CONWAY 1, NH US","","","","","        61","6","        60","6","        18","6","","","","","","","","","","","","","","","","","  67.6"," ,6,0720, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1163.9"," ,6","","","","","",""
"USC00275997","1890","44.033333","-71.15","175.3","NORTH CONWAY 1, NH US","    101.2","","     101.2","6","","","","","","","        35","6","       182","6","        60","6","       100","6","         4","6","","","","","  -26.7","6,1229, ","","","   33.3","6,0730, ","-1.7","6,0925","-4.4","6,1022","-4.4","6,1022","-8.9","6,1105","-8.9","6,1105","-0.6","6,0512","-3.9","6,0503","-5.6","6,0426","-7.2","6,0412","-8.9","6,0401","    4245.8","8","    4245.8","6","","","      5.75","6","     12.24","6","     -0.74","6"
"USC00275997","1891","44.033333","-71.15","175.3","NORTH CONWAY 1, NH US","    118.7","","     118.7","6","        53","6","        50","6","        19","6","        20","6","       181","6","        47","6","       124","6","         6","6","","","","","  -26.7","6,0215, ","  68.6"," ,6,1230, ","   35.0","6,0616, ","-0.6","6,1002","-6.7","6,1012","-6.7","6,1012","-6.7","6,1012","-8.9","6,1029","-0.6","6,0527","-2.8","6,0430","-5.6","6,0410","-9.4","6,0406","-9.4","6,0406","    4680.7","7","    4680.7","6","   1164.8"," ,6","      6.86","6","     13.65","6","      0.06","6"
"USC00275997","1892","44.033333","-71.15","175.3","NORTH CONWAY 1, NH US","    167.0","","     167.0","6","","","","","","","        22","6","       191","6","        60","6","       114","6","        12","6","","","","","  -25.0","6,0217, ","","","   36.7","6,0613, ","0.0","6,0929","-5.6","6,1012","-5.6","6,1012","-8.3","6,1111","-9.4","6,1112","-1.1","6,0524","-5.6","6,0501","-5.6","6,0501","-7.8","6,0425","-8.9","6,0327","    4318.1","1","    4318.1","6","","","      6.32","6","     12.87","6","     -0.24","6"
"USC00275997","1893","44.033333","-71.15","175.3","NORTH CONWAY 1, NH US","    145.7","","     145.7","6","","","","","","","        38","6","       191","6","        71","6","       114","6","        11","6","","","","","  -30.6","6,1214, ","","","   35.6","6,0810, ","0.0","6,0927","-4.4","6,1017","-4.4","6,1017","-7.8","6,1031","-10.0","6,1110","-0.6","6,0509","-2.8","6,0507","-7.8","6,0426","-7.8","6,0426","-13.9","6,0407","    4901.9","9","    4901.9","6","","","      5.15","6","     12.08","6","     -1.78","6"
"USC00275997","1894","44.033333","-71.15","175.3","NORTH CONWAY 1, NH US","    185.5","","     185.5","6","","","","","","","        36","6","       180","6","        57","6","       120","6","        14","6","","","","","  -33.9","6,0225, ","","","   37.2","6,0728, ","-3.9","6,0926","-3.9","6,0926","-4.4","6,1016","-11.1","6,1108","-11.1","6,1108","-0.6","6,0522","-2.2","6,0515","-5.6","6,0407","-11.1","6,0403","-11.1","6,0403","    4512.9","9","    4512.9","6","","","      6.37","6","     13.58","6","     -0.85","6"
"USC00275997","1896","44.033333","-71.15","175.3","NORTH CONWAY 1, NH US","    190.3","","     190.3","6","","","","","","","        25","6","       180","6","        74","6","       119","6","        11","6","         1"," ","","","  -31.1","6,0218, ","","","   35.6","6,0702, ","0.0","6,0923","-4.4","6,1010","-4.4","6,1010","-8.3","6,1120","-14.4","6,1121","-0.6","6,0508","-2.2","6,0501","-4.4","6,0411","-7.8","6,0408","-11.1","6,0329","    4263.5","5","    4263.5","6","","","      6.34","6","     12.93","6","     -0.24","6"
"USC00275997","1897","44.033333","-71.15","175.3","NORTH CONWAY 1, NH US","    152.7","","     152.7","6","","","","","","","        23","6","       177","6","        52","6","       115","6","         6","6","","","","","  -28.3","6,0228, ","","","   35.0","6,0910,+","0.0","6,0918","-2.2","6,1003","-6.7","6,1030","-6.7","6,1030","-11.7","6,1119","-2.2","6,0508","-2.2","6,0508","-5.0","6,0421","-10.0","6,0420","-10.0","6,0420","    4409.6","6","    4409.6","6","","","      6.62","6","     13.33","6","     -0.09","6"
"USC00275997","1899","44.033333","-71.15","175.3","NORTH CONWAY 1, NH US","    179.0","","     179.0","6","","","","","","","        31","6","       186","6","        58","6","       134","6","        19","6","","","","","  -31.7","6,0102, ","","","   35.6","6,0704, ","0.0","6,0914","-3.3","6,1001","-6.7","6,1022","-6.7","6,1022","-8.9","6,1114","-0.6","6,0517","-2.2","6,0504","-6.7","6,0420","-6.7","6,0420","-8.9","6,0411","    4384.8","8","    4384.8","6","","","      6.75","6","     13.62","6","     -0.13","6"
"USC00275997","1900","44.033333","-71.15","175.3","NORTH CONWAY 1, NH US","    229.9","","     229.9","6","        49","6","        47","6","        16","6","        29","6","       183","6","        59","6","       136","6","        16","6","","","         2"," ","  -28.9","6,0203, "," 121.9"," ,6,0302, ","   37.2","6,0717, ","0.0","6,0919","-2.2","6,1017","-7.8","6,1020","-7.8","6,1020","-8.9","6,1115","0.0","6,0521","-2.2","6,0512","-5.6","6,0506","-6.7","6,0410","-9.4","6,0324","    4461.1","1","    4461.1","6","   1220.5"," ,6","      6.80","6","     14.02","6","     -0.42","6"
