"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00275196","1988","42.78333","-71.78333","304.8","MASON, NH US","","","","","","","","","         1"," ","","","","","","","",""
"USC00275196","1989","42.78333","-71.78333","304.8","MASON, NH US","       144","0","        87","0","        12","0","        10","0","","","   165"," ,0,1216, ","  73.7"," ,0,1021, ","   1274.0"," ,0","      771"," ,0"
"USC00275196","1990","42.78333","-71.78333","304.8","MASON, NH US","","","","","","","","","         2"," ","","","","","","","",""
