"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00063004","1858","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","","","","","","","","","","","         0","a","       181","a","        33","a","","","","","   37.2","a,0108, ","","","","","","","","","","","","","","","","","","","","","","","","","     21.19","a","",""
"ASN00063004","1859","-33.4167","149.55","704.0","BATHURST GAOL, AS","    171.7","","     171.7","a","        88","a","        62","a","         2","a","         0","a","       134","a","         0","a","       198","a","        13","a","   -8.3","a,0624, ","  57.2"," ,a,0107, ","   34.7","a,1210, ","-1.1","a,0414","-3.9","a,0415","-4.4","a,0416","-6.7","a,0621","0.0","a,1008","-4.2","a,0919","-4.7","a,0918","-6.9","a,0801","    2434.3","3","    2434.3","a","    624.8"," ,a","     12.03","a","     21.06","a","      3.01","a"
"ASN00063004","1860","-33.4167","149.55","704.0","BATHURST GAOL, AS","    141.6","","     141.6","a","        87","a","        63","a","         5","a","         0","a","        74","a","         0","a","       165","a","         9","a","   -4.7","a,0702, ","  44.5"," ,a,0304, ","   37.2","a,0124,+","0.0","a,0505","-2.2","a,0511","-4.4","a,0617","","","0.0","a,0921","-2.2","a,0819","","","","","    2242.6","6","    2242.6","a","    622.3"," ,a","     12.52","a","     19.83","a","      5.22","a"
"ASN00063004","1861","-33.4167","149.55","704.0","BATHURST GAOL, AS","     95.9","","      95.9","a","        91","a","        68","a","         4","a","         0","a","        77","a","         0","a","       197","a","         7","a","   -5.6","a,0603, ","  41.9"," ,a,1122,+","   33.3","a,1120, ","0.0","a,0423","-2.2","a,0504","-5.0","a,0601","","","-0.6","a,1104","-2.2","a,0922","-5.0","a,0803","","","    2088.2","2","    2088.2","a","    758.3"," ,a","     13.06","a","     20.72","a","      5.40","a"
"ASN00063004","1862","-33.4167","149.55","704.0","BATHURST GAOL, AS","    243.9","","     243.9","a","        59","a","        38","a","         4","a","         0","a","       120","a","         0","a","       208","a","        46","a","   -6.4","a,0808, ","  41.9"," ,a,0405, ","   36.1","a,1222,+","-0.6","a,0413","-3.3","a,0421","-4.4","a,0530","","","-1.9","a,1014","-3.3","a,1002","-6.4","a,0808","","","    2080.7","7","    2080.7","a","    428.6"," ,a","     13.69","a","     22.36","a","      5.02","a"
"ASN00063004","1863","-33.4167","149.55","704.0","BATHURST GAOL, AS","    448.8","","     448.8","a","        81","a","        55","a","         8","a","         0","a","        94","a","         0","a","       182","a","        23","a","   -6.7","a,0601,+","  39.9"," ,a,1018,+","   40.6","a,0101, ","0.0","a,0404","-5.6","a,0509","-5.6","a,0509","-6.7","a,0510","0.0","a,1104","-3.9","a,1027","-4.4","a,0817","","","    2240.2","2","    2240.2","a","    722.9"," ,a","     12.87","a","     21.00","a","      4.73","a"
"ASN00063004","1868","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","        37","a","        34","a","         1","a","","","","","","","","","","","","","  38.1"," ,a,0213, ","","","","","","","","","","","","","","","","","","","","","","","    316.8"," ,a","","","","","",""
"ASN00063004","1869","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","        52","a","        45","a","         7","a","","","","","","","","","","","","","  44.2"," ,a,1122, ","","","","","","","","","","","","","","","","","","","","","","","    651.7"," ,a","","","","","",""
"ASN00063004","1870","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","        83","a","        66","a","        13","a","","","","","","","","","","","","","  39.9"," ,a,1113, ","","","","","","","","","","","","","","","","","","","","","","","    917.5"," ,a","","","","","",""
"ASN00063004","1871","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","        72","a","        54","a","         3","a","","","","","","","","","","","","","  45.0"," ,a,0208, ","","","","","","","","","","","","","","","","","","","","","","","    582.0"," ,a","","","","","",""
"ASN00063004","1872","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","        78","a","        63","a","         7","a","","","","","","","","","","","","","  83.8"," ,a,1128, ","","","","","","","","","","","","","","","","","","","","","","","    778.0"," ,a","","","","","",""
"ASN00063004","1873","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","        73","a","        57","a","         7","a","","","","","","","","","","","","","  55.9"," ,a,0222,+","","","","","","","","","","","","","","","","","","","","","","","    672.9"," ,a","","","","","",""
"ASN00063004","1874","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","        84","a","        57","a","         6","a","","","","","         0","a","       188","a","        32","a","","","  43.4"," ,a,0520,+","   39.4","a,0106, ","","","","","","","","","","","","","","","","","","","","","    675.8"," ,a","","","     22.76","a","",""
"ASN00063004","1875","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","        70","a","        49","a","         3","a","","","","","","","","","","","","","  38.9"," ,a,0205, ","","","","","","","","","","","","","","","","","","","","","","","    560.3"," ,a","","","","","",""
"ASN00063004","1876","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","        53","a","        39","a","         4","a","","","","","","","","","","","","","  87.1"," ,a,0508, ","","","","","","","","","","","","","","","","","","","","","","","    520.9"," ,a","","","","","",""
"ASN00063004","1877","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","        72","a","        44","a","         4","a","","","","","","","","","","","","","  39.4"," ,a,0316, ","","","","","","","","","","","","","","","","","","","","","","","    450.2"," ,a","","","","","",""
"ASN00063004","1878","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","        80","a","        65","a","         3","a","","","","","","","","","","","","","  54.1"," ,a,1216, ","","","","","","","","","","","","","","","","","","","","","","","    679.8"," ,a","","","","","",""
"ASN00063004","1879","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","        94","a","        76","a","         5","a","         0","a","        41","a","         0","a","       136","a","        16","a","   -5.6","a,0704, ","  45.7"," ,a,0917, ","   39.7","a,0201, ","-0.3","a,0415","-2.2","a,0607","-5.0","a,0702","","","-0.6","a,0908","","","","","","","    1840.6","6","    1840.6","a","    823.8"," ,a","     13.20","a","     19.71","a","      6.68","a"
"ASN00063004","1880","-33.4167","149.55","704.0","BATHURST GAOL, AS","    235.5","","     235.5","a","        77","a","        46","a","         3","a","         0","a","        62","a","         0","a","       145","a","        21","a","   -5.7","a,0707, ","  33.0"," ,a,0424, ","   36.4","a,0199, ","-0.8","a,0507","-2.8","a,0512","-4.4","a,0621","","","-1.0","a,1007","-2.2","a,0823","","","","","    1837.1","1","    1837.1","a","    503.8"," ,a","     13.38","a","     20.40","a","      6.36","a"
"ASN00063004","1881","-33.4167","149.55","704.0","BATHURST GAOL, AS","    260.7","","     260.7","a","        79","a","        52","a","         4","a","         0","a","        68","a","         0","a","       135","a","        22","a","   -6.0","a,0803,+","  39.1"," ,a,0125, ","   38.9","a,0121, ","-1.1","a,0416","-2.7","a,0513","-4.9","a,0625","","","-1.1","a,1024","-2.8","a,0907","-4.9","a,0810","","","    1877.9","9","    1877.9","a","    538.5"," ,a","     13.24","a","     20.50","a","      5.98","a"
"ASN00063004","1882","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","        78","a","        53","a","         4","a","","","","","","","","","","","","","  54.6"," ,a,1122,+","","","","","","","","","","","","","","","","","","","","","","","    555.5"," ,a","","","","","",""
"ASN00063004","1883","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","        84","a","        60","a","         1","a","","","","","","","","","","","","","  29.5"," ,a,0212, ","","","","","","","","","","","","","","","","","","","","","","","    553.4"," ,a","","","","","",""
"ASN00063004","1884","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","        67","a","        49","a","         1","a","         0","a","        56","a","         0","a","       160","a","        32","a","   -4.4","a,0699, ","  35.8"," ,a,0426, ","   38.9","a,0199, ","-0.7","a,0507","-2.5","a,0517","-4.4","a,0609","","","0.0","a,0920","-2.8","a,0913","","","","","    1695.0","0","    1695.0","a","    496.4"," ,a","     13.97","a","     21.86","a","      6.09","a"
"ASN00063004","1885","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","        78","a","        54","a","         2","a","","","","","         0","a","       178","a","        34","a","","","  35.6"," ,a,1222, ","   38.9","a,0206, ","","","","","","","","","","","","","","","","","","","","","    530.7"," ,a","","","     22.25","a","",""
"ASN00063004","1886","-33.4167","149.55","704.0","BATHURST GAOL, AS","    369.4","","     369.4","a","       103","a","        58","a","         5","a","         0","a","        52","a","         0","a","       147","a","        18","a","   -5.1","a,0714, ","  62.2"," ,a,1206, ","   37.5","a,0220, ","-0.3","a,0426","-2.8","a,0503","-5.1","a,0714","","","-0.1","a,1008","-2.2","a,0825","","","","","    1697.3","3","    1697.3","a","    781.6"," ,a","     13.91","a","     21.31","a","      6.52","a"
"ASN00063004","1887","-33.4167","149.55","704.0","BATHURST GAOL, AS","    252.4","","     252.4","a","       132","a","        70","a","         3","a","         0","a","        52","a","         0","a","       139","a","        11","a","   -5.0","a,0809, ","  49.3"," ,a,1226, ","   36.8","a,0119, ","-2.2","a,0506","-2.2","a,0506","","","","","-0.1","a,1013","-2.5","a,0913","-5.0","a,0809","","","    1743.2","2","    1743.2","a","    850.3"," ,a","     13.56","a","     20.21","a","      6.92","a"
"ASN00063004","1888","-33.4167","149.55","704.0","BATHURST GAOL, AS","    271.9","","     271.9","a","        68","a","        32","a","         3","a","","","","","","","","","","","","","  59.7"," ,a,0225, ","","","","","","","","","","","","","","","","","","","","","","","    382.8"," ,a","","","","","",""
"ASN00063004","1889","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","       100","a","        48","a","         4","a","","","","","","","","","","","","","  50.3"," ,a,1007, ","","","","","","","","","","","","","","","","","","","","","","","    617.0"," ,a","","","","","",""
"ASN00063004","1890","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","       129","a","        66","a","         6","a","","","","","","","","","","","",""," 109.0"," ,a,0312, ","","","","","","","","","","","","","","","","","","","","","","","    873.2"," ,a","","","","","",""
"ASN00063004","1891","-33.4167","149.55","704.0","BATHURST GAOL, AS","","","","","       131","a","        61","a","         7","a","","","","","","","","","","","","","  48.3"," ,a,0601,+","","","","","","","","","","","","","","","","","","","","","","","    787.0"," ,a","","","","","",""
"ASN00063004","1892","-33.4167","149.55","704.0","BATHURST GAOL, AS","    318.3","","     318.3","a","       117","a","        72","a","         3","a","","","","","         0","a","       148","a","        31","a","","","  49.8"," ,a,0924, ","   36.4","a,0224, ","","","","","","","","","","","","","","","","","","","","","    795.4"," ,a","","","     21.25","a","",""
