"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00514660","1912","20.83333","-156.91667","534.0","KOELE 693, HI US","    683.6","","     683.6","6","       108","6","        38","6","         3","6","","","","","         0","6","         0","6","         0","6","       328","6","         0","6","","","","","   10.6","6,0424, ","","","","","  34.3"," ,6,0710,+","   29.4","6,0824, ","","","","","    378.0"," ,6","","","     20.01","6","     23.98","6","     16.04","6"
"USC00514660","1913","20.83333","-156.91667","534.0","KOELE 693, HI US","    614.9","","     614.9","6","       129","6","        55","6","        11","6","","","","","         0","6","         0","6","         0","6","       327","6","         0","6","","","","","   10.0","6,0411, ","","","","","  58.7"," ,6,0817, ","   28.3","6,1015,+","      33.3","3","      33.3","6","    798.9"," ,6","","","     20.01","6","     23.97","6","     16.04","6"
"USC00514660","1914","20.83333","-156.91667","534.0","KOELE 693, HI US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      98.4","4","      98.4"," ","","","","","","","","","",""
"USC00514660","1915","20.83333","-156.91667","534.0","KOELE 693, HI US","","","","","","","","","","","","","","","         0","6","         0","6","","","","","","","","","","","    9.4","6,0202,+","","","","","","","","","","","","","","","","","","","","","     15.88","6"
"USC00514660","1916","20.83333","-156.91667","534.0","KOELE 693, HI US","","","","","       125","6","        65","6","        13","6","","","","","","","","","","","","","","","","","","","","","","","",""," 138.9"," ,6,0118, ","","","","","","","   1328.6"," ,6","","","","","","","",""
"USC00514660","1917","20.83333","-156.91667","534.0","KOELE 693, HI US","","","","","","","","","","","","","","","","","","","         0","6","       325","6","         0","6","","","","","","","","","","","","","   29.4","6,1124, ","","","","","","","","","","","     24.20","6","",""
"USC00514660","1918","20.83333","-156.91667","534.0","KOELE 693, HI US","","","","","       107","6","        63","6","        10","6","","","","","         0","6","         0","6","","","","","","","","","","","   11.1","6,1107, ","","","",""," 131.3"," ,6,0403, ","","","      49.4","4","      49.4","6","   1049.1"," ,6","","","","","","","     16.38","6"
"USC00514660","1919","20.83333","-156.91667","534.0","KOELE 693, HI US","","","","","        97","6","        50","6","         6","6","","","","","","","","","         0","6","       339","6","         0","6","","","","","","","","","","","  33.0"," ,6,1107,+","   30.0","6,0807, ","","","","","    563.7"," ,6","","","","","     24.54","6","",""
"USC00514660","1920","20.83333","-156.91667","534.0","KOELE 693, HI US","","","","","","","","","","","","","","","         0","6","         0","6","         0","6","       337","6","         0","6","","","","","   10.6","6,0202,+","","","","","","","   28.9","6,0706, ","","","","","","","","","     20.30","6","     24.75","6","     15.85","6"
"USC00514660","1921","20.83333","-156.91667","534.0","KOELE 693, HI US","    597.0","","     597.0","6","       110","6","        68","6","         9","6","","","","","         0","6","         0","6","         0","6","       324","6","         0","6","","","","","   11.1","6,1109,+","","","","","  64.8"," ,6,0524, ","   28.9","6,0202, ","      32.8","8","      32.8","6","    924.8"," ,6","","","     19.93","6","     24.06","6","     15.80","6"
