"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1OKMY0006","2014","36.2788","-95.19959","206.0","PRYOR 6.9 ESE, OK US","    900.5"," ,N"
"US1OKMY0006","2015","36.2788","-95.19959","206.0","PRYOR 6.9 ESE, OK US","   1607.1"," ,N"
