"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MA000067095","1989","-18.117","49.4","6.0","TOAMASINA, MA","       234","I","       168","I","        41","I","","","","","",""," 118.1"," ,I,0325, ","","","   3469.1"," ,I","",""
"MA000067095","2003","-18.117","49.4","6.0","TOAMASINA, MA","       224","I","       178","I","        38","I","         0","I","       340","I","         7","I"," 118.1"," ,I,0108, ","   36.7","I,0226,+","   3505.4"," ,I","     28.62","I"
"MA000067095","2004","-18.117","49.4","6.0","TOAMASINA, MA","       237","S","       182","S","        42","S","","","","","",""," 181.9"," ,S,1217, ","","","   3569.9"," ,S","",""
"MA000067095","2006","-18.117","49.4","6.0","TOAMASINA, MA","","","","","","","         0","S","       338","S","        14","S","","","   33.2","S,0110, ","","","     28.73","S"
"MA000067095","2007","-18.117","49.4","6.0","TOAMASINA, MA","","","","","","","         0","S","       344","S","        17","S","","","   36.7","S,0303,+","","","     28.66","S"
"MA000067095","2008","-18.117","49.4","6.0","TOAMASINA, MA","","","","","","","         0","S","       347","S","        10","S","","","   33.9","S,0108,+","","","     28.55","S"
"MA000067095","2010","-18.117","49.4","6.0","TOAMASINA, MA","","","","","","","         0","S","       345","S","        16","S","","","   35.0","S,0203,+","","","     29.14","S"
"MA000067095","2011","-18.117","49.4","6.0","TOAMASINA, MA","","","","","","","         0","S","       350","S","        33","S","","","   37.3","S,0129,+","","","     29.62","S"
"MA000067095","2012","-18.117","49.4","6.0","TOAMASINA, MA","","","","","","","         0","S","       360","S","        19","S","","","   37.0","S,0111,+","","","     29.24","S"
"MA000067095","2014","-18.117","49.4","6.0","TOAMASINA, MA","","","","","","","         0","S","       348","S","        20","S","","","   32.8","S,0111, ","","","     29.33","S"
"MA000067095","2015","-18.117","49.4","6.0","TOAMASINA, MA","","","","","","","         0","S","       342","S","        19","S","","","   33.7","S,0112, ","","","     29.38","S"
"MA000067095","2016","-18.117","49.4","6.0","TOAMASINA, MA","","","","","","","         0","S","       340","S","        41","S","","","   34.2","S,0211,+","","","     29.11","S"
"MA000067095","2020","-18.117","49.4","6.0","TOAMASINA, MA","","","","","","","         0","S","       341","S","        25","S","","","   34.7","S,0121,+","","","     29.02","S"
"MA000067095","2022","-18.117","49.4","6.0","TOAMASINA, MA","","","","","","","         0","S","       347","S","        18","S","","","   35.7","S,0226,+","","","     28.95","S"
