"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00028112","1961","22.55","-98.5167","18.0","TANCASNEQUE, MX","   2212.5","","    2212.5","m","        65","m","        51","m","         8","m","         0","m","         0","m","         0","m","       339","m","       137","m","    4.4","m,0112, ","  87.9"," ,m,0323, ","   41.7","m,0316, ","","","","","","","","","","","","","    812.4"," ,m","     24.12","m","     30.09","m","     18.15","m"
"MXN00028112","1962","22.55","-98.5167","18.0","TANCASNEQUE, MX","","","","","        71","m","        55","m","         7","m","","","","","","","","","","","","","  84.3"," ,m,0626, ","","","","","","","","","","","      74.7","7","      74.7","m","    769.4"," ,m","","","","","",""
"MXN00028112","1963","22.55","-98.5167","18.0","TANCASNEQUE, MX","   2418.5","","    2418.5","m","        62","m","        43","m","         4","m","         0","m","         1","m","         0","m","       338","m","       176","m","    0.0","m,1224, ","  46.5"," ,m,0614, ","   38.3","m,0918,+","0.0","m,1224","","","","","","","","","","","    510.9"," ,m","     24.40","m","     30.31","m","     18.49","m"
"MXN00028112","1964","22.55","-98.5167","18.0","TANCASNEQUE, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     233.8","8","     233.8","m","","","","","","","",""
"MXN00028112","1965","22.55","-98.5167","18.0","TANCASNEQUE, MX","   2488.9","","    2488.9","m","        38","m","        29","m","         2","m","         0","m","         0","m","         0","m","       352","m","       176","m","    2.2","m,0118, ","  28.4"," ,m,0810, ","   42.8","m,0411, ","","","","","","","","","","","","","    320.3"," ,m","     24.90","m","     31.13","m","     18.66","m"
"MXN00028112","1967","22.55","-98.5167","18.0","TANCASNEQUE, MX","   2195.4","","    2195.4","m","        59","m","        45","m","        10","m","         0","m","         0","m","         0","m","       339","m","       139","m","    1.1","m,1225, ","  84.8"," ,m,0923, ","   41.1","m,0529, ","","","","","","","","","","","","","    850.0"," ,m","     23.96","m","     29.81","m","     18.12","m"
"MXN00028112","1968","22.55","-98.5167","18.0","TANCASNEQUE, MX","","","","","        73","m","        61","m","        12","m","","","","","","","","","","","","","  71.9"," ,m,0906, ","","","","","","","","","","","     167.7","7","     167.7","m","   1049.4"," ,m","","","","","",""
"MXN00028112","1969","22.55","-98.5167","18.0","TANCASNEQUE, MX","","","","","        50","m","        43","m","         9","m","","","","","","","","","","","","","  61.0"," ,m,0822, ","","","","","","","","","","","","","","","    686.4"," ,m","","","","","",""
"MXN00028112","1971","22.55","-98.5167","18.0","TANCASNEQUE, MX","   2450.0","","    2450.0","m","        50","m","        43","m","        10","m","         0","m","         0","m","         0","m","       356","m","       162","m","    3.3","m,0304, ","  70.4"," ,m,0804, ","   43.3","m,0506,+","","","","","","","","","","","","","    846.8"," ,m","     24.91","m","     31.25","m","     18.58","m"
"MXN00028112","1972","22.55","-98.5167","18.0","TANCASNEQUE, MX","   2585.4","","    2585.4","m","        90","m","        66","m","        11","m","         0","m","         0","m","         0","m","       357","m","       176","m","    5.0","m,1222, ","  88.9"," ,m,0713, ","   40.6","m,0301, ","","","","","","","","","      16.9","9","      16.9","m","   1094.9"," ,m","     25.29","m","     31.33","m","     19.24","m"
"MXN00028112","1973","22.55","-98.5167","18.0","TANCASNEQUE, MX","   2283.1","","    2283.1","m","        81","m","        58","m","        14","m","         0","m","         3","m","         0","m","       340","m","       138","m","    0.0","m,1221,+"," 170.9"," ,m,0624, ","   47.2","m,0420, ","0.0","m,1221","","","","","0.0","m,0130","     171.3","3","     171.3","m","   1600.8"," ,m","     24.04","m","     29.90","m","     18.18","m"
"MXN00028112","1974","22.55","-98.5167","18.0","TANCASNEQUE, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     117.1","1","     117.1","m","","","","","","","",""
"MXN00028112","1975","22.55","-98.5167","18.0","TANCASNEQUE, MX","   2187.5","","    2187.5","m","        71","m","        50","m","        11","m","         0","m","         2","m","         0","m","       340","m","       120","m","   -0.6","m,0114, ","  65.0"," ,m,1010, ","   43.9","m,0505, ","","","","","","","0.0","m,0115","","","","","    842.1"," ,m","     24.00","m","     29.95","m","     18.05","m"
"MXN00028112","1976","22.55","-98.5167","18.0","TANCASNEQUE, MX","   1880.6","","    1880.6","m","        95","m","        58","m","        15","m","         0","m","         0","m","         0","m","       324","m","        88","m","    2.8","m,0223,+"," 103.9"," ,m,0519, ","   40.6","m,0329, ","","","","","","","","","     169.7","7","     169.7","m","   1160.3"," ,m","     22.90","m","     28.27","m","     17.53","m"
"MXN00028112","1977","22.55","-98.5167","18.0","TANCASNEQUE, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     224.9","9","     224.9","m","","","","","","","",""
"MXN00028112","1978","22.55","-98.5167","18.0","TANCASNEQUE, MX","   2218.9","","    2218.9","m","        81","m","        45","m","         7","m","         0","m","         0","m","         0","m","       330","m","       147","m","    5.6","m,0222, ","  66.3"," ,m,0521, ","   43.9","m,0507, ","","","","","","","","","","","","","    808.1"," ,m","     24.05","m","     29.63","m","     18.46","m"
"MXN00028112","1979","22.55","-98.5167","18.0","TANCASNEQUE, MX","   2227.5","","    2227.5","m","        72","m","        37","m","         8","m","         0","m","         0","m","         0","m","       327","m","       152","m","    2.2","m,0103, "," 102.4"," ,m,0907, ","   43.3","m,0411, ","","","","","","","","","     105.7","7","     105.7","m","    672.0"," ,m","     24.00","m","     29.48","m","     18.52","m"
"MXN00028112","1980","22.55","-98.5167","18.0","TANCASNEQUE, MX","","","","","        60","m","        29","m","         8","m","         0","m","         0","m","         0","m","       334","m","       158","m","    0.6","m,1221, ","  93.0"," ,m,0818, ","   42.8","m,0516, ","","","","","","","","","","","","","    586.5"," ,m","     24.40","m","     30.39","m","     18.41","m"
"MXN00028112","1981","22.55","-98.5167","18.0","TANCASNEQUE, MX","   2265.6","","    2265.6","m","        88","m","        52","m","         9","m","         0","m","         0","m","         0","m","       344","m","       138","m","    5.0","m,0124, "," 101.6"," ,m,0618, ","   38.9","m,0517,+","","","","","","","","","     174.8","8","     174.8","m","    978.0"," ,m","     24.22","m","     29.99","m","     18.45","m"
"MXN00028112","1983","22.55","-98.5167","18.0","TANCASNEQUE, MX","   2303.2","","    2303.2","m","        80","m","        48","m","        10","m","         0","m","         2","m","         0","m","       345","m","       131","m","   -1.1","m,1225, ","  83.8"," ,m,0527, ","   40.6","m,0422,+","-1.1","m,1225","","","","","","","","","","","    884.8"," ,m","     24.38","m","     29.87","m","     18.88","m"
"MXN00028112","1984","22.55","-98.5167","18.0","TANCASNEQUE, MX","   2122.6","","    2122.6","m","       100","m","        64","m","         9","m","         0","m","         0","m","         0","m","       335","m","        77","m","    5.0","m,0121, ","  63.8"," ,m,0605, ","   43.9","m,0503, ","","","","","","","","","     170.4","4","     170.4","m","    916.7"," ,m","     23.74","m","     28.76","m","     18.73","m"
"MXN00028112","1985","22.55","-98.5167","18.0","TANCASNEQUE, MX","   2256.5","","    2256.5","m","        86","m","        58","m","         9","m","         0","m","         0","m","         0","m","       343","m","       106","m","    1.7","m,0202,+"," 117.3"," ,m,1127, ","   40.0","m,0330, ","","","","","","","","","     170.8","8","     170.8","m","    925.8"," ,m","     24.03","m","     29.24","m","     18.82","m"
