"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00115059","1992","42.30972","-87.99083","219.5","LIBERTYVILLE, IL US","","","         6"," ","         8"," ","","","","","",""
"USC00115059","1993","42.30972","-87.99083","219.5","LIBERTYVILLE, IL US","","","        20"," ","        29"," ","","","    995.3"," ,0","",""
"USC00115059","1994","42.30972","-87.99083","219.5","LIBERTYVILLE, IL US","         8","0","         7"," ","        18"," ","   203"," ,0,0228, ","","","      896"," ,0"
"USC00115059","1995","42.30972","-87.99083","219.5","LIBERTYVILLE, IL US","","","         2"," ","        20"," ","","","","","",""
"USC00115059","1996","42.30972","-87.99083","219.5","LIBERTYVILLE, IL US","","","        10"," ","        26"," ","","","","","",""
"USC00115059","1997","42.30972","-87.99083","219.5","LIBERTYVILLE, IL US","","","        10"," ","        14"," ","","","","","",""
