"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1INSN0009","2008","41.701001","-84.986686","328.0","ANGOLA 4.1 N, IN US","       138","N","        83","N","         8","N","        17","N","   152"," ,N,0226, ","  82.8"," ,N,0703, ","   1065.2"," ,N","     1608"," ,N"
"US1INSN0009","2009","41.701001","-84.986686","328.0","ANGOLA 4.1 N, IN US","       130","N","        79","N","        14","N","","","","","  52.1"," ,N,0516, ","   1104.5"," ,N","",""
"US1INSN0009","2010","41.701001","-84.986686","328.0","ANGOLA 4.1 N, IN US","       127","N","        69","N","        10","N","","","","","  51.1"," ,N,0709, ","    876.5"," ,N","",""
"US1INSN0009","2011","41.701001","-84.986686","328.0","ANGOLA 4.1 N, IN US","       151","N","        98","N","         9","N","","","","","  47.2"," ,N,1123, ","   1262.2"," ,N","",""
"US1INSN0009","2012","41.701001","-84.986686","328.0","ANGOLA 4.1 N, IN US","       129","N","        73","N","         4","N","","","","","  30.0"," ,N,0719, ","    777.4"," ,N","",""
"US1INSN0009","2013","41.701001","-84.986686","328.0","ANGOLA 4.1 N, IN US","       140","N","        72","N","         9","N","","","","","  54.9"," ,N,0419, ","    960.4"," ,N","",""
"US1INSN0009","2014","41.701001","-84.986686","328.0","ANGOLA 4.1 N, IN US","       143","N","        81","N","         5","N","        20","N","   216"," ,N,0106, ","  56.9"," ,N,0911, ","    912.5"," ,N","     1587"," ,N"
"US1INSN0009","2015","41.701001","-84.986686","328.0","ANGOLA 4.1 N, IN US","       136","N","        77","N","        10","N","","","","","  44.2"," ,N,0628, ","    936.2"," ,N","",""
"US1INSN0009","2017","41.701001","-84.986686","328.0","ANGOLA 4.1 N, IN US","       155","N","        84","N","         8","N","","","","","  55.1"," ,N,0525, ","   1100.3"," ,N","",""
"US1INSN0009","2018","41.701001","-84.986686","328.0","ANGOLA 4.1 N, IN US","       161","N","        84","N","        12","N","","","","","  61.2"," ,N,0610, ","   1132.4"," ,N","",""
"US1INSN0009","2019","41.701001","-84.986686","328.0","ANGOLA 4.1 N, IN US","       152","N","        87","N","         9","N","","","","","  85.3"," ,N,0928, ","   1242.9"," ,N","",""
"US1INSN0009","2020","41.701001","-84.986686","328.0","ANGOLA 4.1 N, IN US","       135","N","        72","N","         5","N","","","","","  40.9"," ,N,0716, ","    790.2"," ,N","",""
"US1INSN0009","2021","41.701001","-84.986686","328.0","ANGOLA 4.1 N, IN US","       154","N","        87","N","        10","N","","","","","  78.5"," ,N,0923, ","   1085.8"," ,N","",""
"US1INSN0009","2022","41.701001","-84.986686","328.0","ANGOLA 4.1 N, IN US","       136","N","        82","N","         6","N","        11","N","   191"," ,N,0203, ","  51.8"," ,N,0614, ","   1002.2"," ,N","      722"," ,N"
"US1INSN0009","2023","41.701001","-84.986686","328.0","ANGOLA 4.1 N, IN US","       144","N","        79","N","         6","N","         8","N","   140"," ,N,0304, ","  42.7"," ,N,0727, ","    791.4"," ,N","      619"," ,N"
