"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1INWS0013","2011","38.611846","-86.094484","239.9","SALEM 0.5 NE, IN US","   1511.3"," ,N"
"US1INWS0013","2016","38.611846","-86.094484","239.9","SALEM 0.5 NE, IN US","   1259.7"," ,N"
