"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033088","1961","51.3","26.7","153.0","SARNY, UP","       111","I","        40","I","         0","I","","","","","","","","","","","","","  16.9"," ,I,0820,+","","","","","","","","","","","","","","","","","","","","","","","    349.9"," ,I","","","","","",""
"UPM00033088","1962","51.3","26.7","153.0","SARNY, UP","       149","I","        71","I","         2","I","","","","","","","","","","","","","  40.1"," ,I,0602, ","","","","","","","","","","","","","","","","","","","","","","","    639.0"," ,I","","","","","",""
"UPM00033088","1963","51.3","26.7","153.0","SARNY, UP","       109","I","        57","I","         3","I","","","","","","","","","","","","","  36.7"," ,I,0823, ","","","","","","","","","","","","","","","","","","","","","","","    492.0"," ,I","","","","","",""
"UPM00033088","1964","51.3","26.7","153.0","SARNY, UP","       122","I","        58","I","         1","I","","","","","","","","","","","","","  29.0"," ,I,0702, ","","","","","","","","","","","","","","","","","","","","","","","    469.0"," ,I","","","","","",""
"UPM00033088","1965","51.3","26.7","153.0","SARNY, UP","       121","I","        54","I","         1","I","","","","","","","","","","","","","  35.0"," ,I,0611, ","","","","","","","","","","","","","","","","","","","","","","","    469.0"," ,I","","","","","",""
"UPM00033088","1966","51.3","26.7","153.0","SARNY, UP","       149","I","        70","I","         2","I","","","","","","","","","","","","","  34.6"," ,I,0224, ","","","","","","","","","","","","","","","","","","","","","","","    647.3"," ,I","","","","","",""
"UPM00033088","1967","51.3","26.7","153.0","SARNY, UP","       146","I","        65","I","         1","I","","","","","","","","","","","","","  32.0"," ,I,1031, ","","","","","","","","","","","","","","","","","","","","","","","    537.4"," ,I","","","","","",""
"UPM00033088","1968","51.3","26.7","153.0","SARNY, UP","       163","I","        64","I","         5","I","","","","","","","","","","","","","  96.6"," ,I,0612, ","","","","","","","","","","","","","","","","","","","","","","","    741.6"," ,I","","","","","",""
"UPM00033088","1969","51.3","26.7","153.0","SARNY, UP","       143","I","        64","I","         4","I","","","","","","","","","","","","","  42.8"," ,I,0819, ","","","","","","","","","","","","","","","","","","","","","","","    615.2"," ,I","","","","","",""
"UPM00033088","1970","51.3","26.7","153.0","SARNY, UP","       179","I","        84","I","         1","I","","","","","","","","","","","","","  27.0"," ,I,1004, ","","","","","","","","","","","","","","","","","","","","","","","    774.8"," ,I","","","","","",""
"UPM00033088","1971","51.3","26.7","153.0","SARNY, UP","       154","I","        60","I","         4","I","","","","","","","","","","","","","  32.3"," ,I,0619, ","","","","","","","","","","","","","","","","","","","","","","","    601.1"," ,I","","","","","",""
"UPM00033088","1972","51.3","26.7","153.0","SARNY, UP","       133","I","        61","I","         0","I","","","","","","","","","","","","","  24.6"," ,I,0523, ","","","","","","","","","","","","","","","","","","","","","","","    487.7"," ,I","","","","","",""
"UPM00033088","1973","51.3","26.7","153.0","SARNY, UP","       144","I","        69","I","         1","I","","","","","","","","","","","","","  37.7"," ,I,0512, ","","","","","","","","","","","","","","","","","","","","","","","    656.4"," ,I","","","","","",""
"UPM00033088","1974","51.3","26.7","153.0","SARNY, UP","       150","I","        82","I","         1","I","","","","","","","","","","","","","  25.7"," ,I,1102, ","","","","","","","","","","","","","","","","","","","","","","","    710.9"," ,I","","","","","",""
"UPM00033088","1977","51.3","26.7","153.0","SARNY, UP","       155","I","        79","I","         7","I","","","","","","","","","","","","","  70.4"," ,I,0815, ","","","","","","","","","","","","","","","","","","","","","","","    847.7"," ,I","","","","","",""
"UPM00033088","1979","51.3","26.7","153.0","SARNY, UP","       139","I","        66","I","         2","I","","","","","","","","","","","","","  45.0"," ,I,0820, ","","","","","","","","","","","","","","","","","","","","","","","    594.8"," ,I","","","","","",""
"UPM00033088","1980","51.3","26.7","153.0","SARNY, UP","       183","I","        79","I","         3","I","","","","","","","","","","","","","  43.3"," ,I,0606, ","","","","","","","","","","","","","","","","","","","","","","","    750.7"," ,I","","","","","",""
"UPM00033088","1981","51.3","26.7","153.0","SARNY, UP","       154","I","        71","I","         2","I","","","","","","","","","","","","","  38.4"," ,I,1024, ","","","","","","","","","","","","","","","","","","","","","","","    632.6"," ,I","","","","","",""
"UPM00033088","1982","51.3","26.7","153.0","SARNY, UP","       127","I","        53","I","         2","I","","","","","","","","","","","","","  38.2"," ,I,0615, ","","","","","","","","","","","","","","","","","","","","","","","    580.3"," ,I","","","","","",""
"UPM00033088","1984","51.3","26.7","153.0","SARNY, UP","       141","I","        62","I","         2","I","","","","","","","","","","","","","  45.7"," ,I,0714, ","","","","","","","","","","","","","","","","","","","","","","","    658.0"," ,I","","","","","",""
