"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00431715","1957","44.41667","-72.13333","424.0","DANVILLE, VT US","       139","0","        78","0","         6","0","","","","","  41.9"," ,0,0923, ","    890.7"," ,0"
"USC00431715","1958","44.41667","-72.13333","424.0","DANVILLE, VT US","       157","0","        97","0","         5","0","","","","","  34.5"," ,0,1024, ","   1051.0"," ,0"
"USC00431715","1959","44.41667","-72.13333","424.0","DANVILLE, VT US","       163","0","        99","0","         7","0","","","","","  51.3"," ,0,1024, ","   1110.5"," ,0"
"USC00431715","1960","44.41667","-72.13333","424.0","DANVILLE, VT US","       142","0","        78","0","         3","0","","","","","  60.5"," ,0,0913, ","    996.8"," ,0"
"USC00431715","1961","44.41667","-72.13333","424.0","DANVILLE, VT US","       126","0","        84","0","         7","0","","","","","  34.8"," ,0,0703, ","    848.5"," ,0"
"USC00431715","1962","44.41667","-72.13333","424.0","DANVILLE, VT US","       144","0","        97","0","         5","0","","","",""," 101.6"," ,0,1007, ","   1125.0"," ,0"
"USC00431715","1963","44.41667","-72.13333","424.0","DANVILLE, VT US","       143","0","        96","0","         5","0","","","",""," 101.1"," ,0,0831, ","    978.5"," ,0"
"USC00431715","1964","44.41667","-72.13333","424.0","DANVILLE, VT US","       145","0","        92","0","         4","0","","","","","  50.8"," ,0,0823, ","    961.2"," ,0"
"USC00431715","1965","44.41667","-72.13333","424.0","DANVILLE, VT US","       134","0","        85","0","         6","0","","","","","  47.0"," ,0,0925, ","    934.1"," ,0"
"USC00431715","1966","44.41667","-72.13333","424.0","DANVILLE, VT US","       136","0","        90","0","         6","0","","","","","  33.0"," ,0,0306, ","   1025.6"," ,0"
"USC00431715","1967","44.41667","-72.13333","424.0","DANVILLE, VT US","       136","0","       104","0","         7","0","","","","","  45.7"," ,0,0616, ","   1101.7"," ,0"
"USC00431715","1968","44.41667","-72.13333","424.0","DANVILLE, VT US","","","","","","","","","","","","","   1059.7"," ,0"
"USC00431715","1969","44.41667","-72.13333","424.0","DANVILLE, VT US","","","","","","","","","","","","","   1202.0"," ,0"
"USC00431715","1970","44.41667","-72.13333","424.0","DANVILLE, VT US","       158","0","        78","0","         3","0","","","","","  47.5"," ,0,0403, ","    822.1"," ,0"
"USC00431715","1971","44.41667","-72.13333","424.0","DANVILLE, VT US","       126","0","        77","0","         6","0","","","","","  46.7"," ,0,0828, ","   1021.9"," ,0"
"USC00431715","1972","44.41667","-72.13333","424.0","DANVILLE, VT US","","","","","","","","","","","","","    900.9"," ,0"
"USC00431715","1973","44.41667","-72.13333","424.0","DANVILLE, VT US","","","","","","","","","","","","","   1328.8"," ,0"
"USC00431715","1978","44.41667","-72.13333","424.0","DANVILLE, VT US","","","","","","","","","         1"," ","","","",""
"USC00431715","1983","44.41667","-72.13333","424.0","DANVILLE, VT US","","","","","","","         5"," ","","","","","",""
"USC00431715","1984","44.41667","-72.13333","424.0","DANVILLE, VT US","","","","","","","        10"," ","","","","","",""
