"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FRE00171623","1885","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","","","","","       115","E","        89","E","         4","E","","","","","","","","","","","","","  60.0"," ,E,0608, ","","","","","","","","","","","","","","","","","","","","","","","","","    847.0"," ,E","","","","","",""
"FRE00171623","1886","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","","","","","       139","E","        98","E","         5","E","","","","","","","","","","","","","  47.0"," ,E,1019, ","","","","","","","","","","","","","","","","","","","","","","","","","    920.0"," ,E","","","","","",""
"FRE00171623","1887","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","","","","","       108","E","        73","E","         6","E","","","","","","","","","","","","","  52.0"," ,E,0719, ","","","","","","","","","","","","","","","","","","","","","","","","","    760.0"," ,E","","","","","",""
"FRE00171623","1888","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","","","","","       122","E","        72","E","         2","E","","","","","","","","","","","","","  44.0"," ,E,0628, ","","","","","","","","","","","","","","","","","","","","","","","","","    629.0"," ,E","","","","","",""
"FRE00171623","1889","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","","","","","       114","E","        84","E","         3","E","","","","","","","","","","","","","  37.0"," ,E,1105, ","","","","","","","","","","","","","","","","","","","","","","","","","    704.0"," ,E","","","","","",""
"FRE00171623","1890","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","","","","","        99","E","        50","E","         0","E","","","","","","","","","","","","","  20.0"," ,E,1109, ","","","","","","","","","","","","","","","","","","","","","","","","","    497.0"," ,E","","","","","",""
"FRE00171623","1891","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","","","","","       107","E","        70","E","         1","E","","","","","","","","","","","","","  32.0"," ,E,1025, ","","","","","","","","","","","","","","","","","","","","","","","","","    658.0"," ,E","","","","","",""
"FRE00171623","1892","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","","","","","       122","E","        89","E","         6","E","","","","","","","","","","","","","  65.0"," ,E,1207, ","","","","","","","","","","","","","","","","","","","","","","","","","    887.0"," ,E","","","","","",""
"FRE00171623","1893","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","","","","","       102","E","        65","E","         6","E","","","","","","","","","","","","","  37.0"," ,E,1010, ","","","","","","","","","","","","","","","","","","","","","","","","","    666.0"," ,E","","","","","",""
"FRE00171623","1894","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","","","","","       106","E","        68","E","         1","E","","","","","","","","","","","","","  33.0"," ,E,0826, ","","","","","","","","","","","","","","","","","","","","","","","","","    568.0"," ,E","","","","","",""
"FRE00171623","1895","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","","","","","       105","E","        65","E","         3","E","","","","","","","","","","","","","  32.0"," ,E,1010,+","","","","","","","","","","","","","","","","","","","","","","","","","    667.0"," ,E","","","","","",""
"FRE00171623","1917","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","    164.6","","     164.6","E","       136","E","        70","E","         1","E","         0","E","        35","E","         5","E","       122","E","         0","E","   -6.0","E,1230,+","  31.5"," ,E,0520, ","   31.4","E,0727, ","-1.0","E,1204","-3.0","E,1222","-6.0","E,1230","","","0.0","E,0304","-3.6","E,0208","-5.5","E,0206","","","","","","","","","    595.5"," ,E","     12.17","E","     15.85","E","      8.48","E"
"FRE00171623","1918","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","    159.6","","     159.6","E","       113","E","        66","E","         2","E","         0","E","        14","E","         1","E","        97","E","         1","E","   -4.4","E,0104, ","  36.0"," ,E,0803, ","   33.0","E,0821, ","","","","","","","","","0.0","E,0303","-3.2","E,0106","-4.4","E,0104","","","","","    2171.8","8","    2171.8","E","    575.8"," ,E","     13.10","E","     16.81","E","      9.39","E"
"FRE00171623","1919","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","","","","","       154","E","        99","E","         2","E","         0","E","        14","E","         0","E","       102","E","         2","E","   -4.2","E,0209, ","  32.0"," ,E,0830, ","   34.4","E,0815, ","0.0","E,1104","","","","","","","-2.4","E,0210","-2.4","E,0210","","","","","","","","","","","    802.5"," ,E","     12.88","E","     16.43","E","      9.33","E"
"FRE00171623","1920","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","     80.9","","      80.9","E","       118","E","        61","E","         1","E","         0","E","         9","E","         2","E","       103","E","         0","E","   -5.6","E,1219,+","  48.0"," ,E,1031, ","   32.0","E,0721, ","-2.0","E,1212","-4.5","E,1217","-4.5","E,1217","","","-0.4","E,0107","","","","","","","","","    1996.3","3","    1996.3","E","    490.4"," ,E","     13.06","E","     16.82","E","      9.31","E"
"FRE00171623","1921","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","    259.6","","     259.6","E","        80","E","        36","E","         1","E","         0","E","         9","E","         0","E","       132","E","         3","E","   -2.0","E,1206,+","  28.2"," ,E,0629, ","   32.8","E,0710,+","-0.2","E,1110","","","","","","","0.0","E,0116","","","","","","","","","    2023.4","4","    2023.4","E","    278.1"," ,E","     14.02","E","     17.47","E","     10.55","E"
"FRE00171623","1922","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","     62.9","","      62.9","E","       135","E","        82","E","         1","E","         0","E","        10","E","         0","E","        54","E","         0","E","   -4.0","E,0206, ","  25.8"," ,E,0402, ","   30.8","E,0821, ","0.0","E,1212","","","","","","","-0.8","E,0212","-3.6","E,0207","","","","","","","    1791.6","6","    1791.6","E","    742.9"," ,E","     12.36","E","     15.26","E","      9.46","E"
"FRE00171623","1923","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","    105.1","","     105.1","E","       156","E","        78","E","         2","E","         0","E","         3","E","         0","E","        69","E","         0","E","   -1.0","E,1125, ","  56.0"," ,E,1024, ","   32.0","E,0814, ","-1.0","E,1125","","","","","","","0.0","E,0206","","","","","","","","","    2226.9","9","    2226.9","E","    673.8"," ,E","     12.84","E","     15.67","E","     10.02","E"
"FRE00171623","1924","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","","","","","       135","E","        73","E","         0","E","         0","E","        15","E","         0","E","        68","E","         1","E","   -2.4","E,1222, ","  20.0"," ,E,1228, ","   32.6","E,0711, ","0.0","E,1211","-2.4","E,1222","","","","","-1.0","E,0228","","","","","","","","","    2141.8","8","    2141.8","E","    567.1"," ,E","     12.75","E","     15.74","E","      9.75","E"
"FRE00171623","1925","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","    108.0","","     108.0","E","       156","E","        80","E","         3","E","         0","E","        10","E","         0","E","        69","E","         0","E","   -2.0","E,1218, ","  37.4"," ,E,0823, ","   30.0","E,0815,+","-1.8","E,1127","","","","","","","-0.6","E,0314","","","","","","","","","","","","","    726.8"," ,E","     12.53","E","     15.47","E","      9.59","E"
"FRE00171623","1926","46.0467","-1.4117","11.0","PTE DE CHASSIRON, FR","    174.7","","     174.7","E","       147","E","        83","E","         3","E","         0","E","         9","E","         1","E","       102","E","         0","E","   -5.2","E,0114, ","  32.0"," ,E,1106,+","   31.6","E,0918, ","-3.0","E,1224","-3.0","E,1224","","","","","-5.0","E,0115","-5.0","E,0115","-5.0","E,0115","","","","","    1992.7","7","    1992.7","E","    744.6"," ,E","     13.35","E","     16.51","E","     10.19","E"
