"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00135664","1893","42.25","-91.28333","284.1","MONTICELLO, IA US","","","","","        94","6","        59","6","         4","6","","","","","","","","","","","        19"," ","","","  65.8"," ,6,0610, ","","","","","","","","","","","","","","","","","","","","","","","    711.0"," ,6","","","","","",""
"USC00135664","1894","42.25","-91.28333","284.1","MONTICELLO, IA US","","","","","","","","","","","        20","6","       133","6","        52","6","       144","6","        40","6","        14"," ","  -34.4","6,0125, ","","","   39.4","6,0726, ","0.0","6,0925","-3.9","6,1009","-4.4","6,1102","-7.8","6,1110","-13.3","6,1111","0.0","6,0414","-3.9","6,0402","-15.6","6,0329","-15.6","6,0329","-15.6","6,0329","","","      8.97","6","     14.98","6","      2.96","6"
"USC00135664","1895","42.25","-91.28333","284.1","MONTICELLO, IA US","","","","","        73","6","        41","6","         2","6","        29","6","       152","6","        75","6","       134","6","        17","6","        15"," ","  -31.1","6,0208, ","  36.1"," ,6,1224, ","   34.4","6,0911,+","-2.2","6,0930","-2.2","6,0930","-7.2","6,1009","-7.2","6,1009","-8.9","6,1023","-1.1","6,0514","-2.8","6,0403","-6.7","6,0402","-6.7","6,0402","-10.6","6,0318","    471.9"," ,6","      7.00","6","     12.78","6","      1.22","6"
"USC00135664","1896","42.25","-91.28333","284.1","MONTICELLO, IA US","","","","","","","","","","","        14","6","       150","6","        67","6","       127","6","         6","6","        10"," ","  -27.2","6,0103, ","","","   33.9","6,0714, ","-1.1","6,0920","-5.6","6,1018","-5.6","6,1018","-6.7","6,1021","-10.0","6,1112","-1.1","6,0409","-2.2","6,0407","-5.0","6,0404","-8.3","6,0403","-8.9","6,0323","","","      7.98","6","     12.94","6","      3.02","6"
"USC00135664","1897","42.25","-91.28333","284.1","MONTICELLO, IA US","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00135664","1899","42.25","-91.28333","284.1","MONTICELLO, IA US","    501.7","","     501.7","6","        61","6","        48","6","         8","6","        34","6","       160","6","        52","6","       174","6","        39","6","","","  -31.7","6,0209, ","  80.0"," ,6,1212, ","   36.7","6,0905, ","0.0","6,0926","-8.9","6,0930","-8.9","6,0930","-8.9","6,0930","-8.9","6,0930","-1.1","6,0422","-2.2","6,0419","-9.4","6,0405","-9.4","6,0405","-9.4","6,0405","    706.6"," ,6","      8.77","6","     15.91","6","      1.62","6"
"USC00135664","1900","42.25","-91.28333","284.1","MONTICELLO, IA US","","","","","        71","6","        59","6","        10","6","","","","","        41","6","       177","6","        39","6","","","","","  50.3"," ,6,1031, ","   35.6","6,0805, ","","","","","","","","","","","","","","","","","","","","","    806.4"," ,6","","","     16.45","6","",""
"USC00135664","1901","42.25","-91.28333","284.1","MONTICELLO, IA US","    534.7","","     534.7","6","        49","6","        39","6","         5","6","        26","6","       159","6","        51","6","       156","6","        57","6","","","  -28.3","6,1215,+","  54.9"," ,6,0621, ","   42.2","6,0724, ","-5.0","6,1004","-5.0","6,1004","-5.0","6,1004","-11.7","6,1103","-11.7","6,1103","-1.7","6,0422","-2.8","6,0421","-7.8","6,0402","-7.8","6,0402","-9.4","6,0401","    524.8"," ,6","      8.69","6","     16.32","6","      1.06","6"
"USC00135664","1905","42.25","-91.28333","284.1","MONTICELLO, IA US","","","","","","","","","","","","","","","","","","","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
