"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UY000086490","1931","-33.25","-58.067","17.0","MERCEDES, UY","","","","","        45","I","        38","I","         8","I","         0","I","        22","I","         0","I","       192","I","        33","I","   -4.0","I,0616, "," 119.0"," ,I,0722, ","   41.0","I,0305, ","-1.0","I,0516","-3.0","I,0615","","","","","-1.0","I,0809","","","","","","","    1316.7","7","    1316.7","I","    859.1"," ,I","     16.55","I","     22.40","I","     10.70","I"
"UY000086490","1935","-33.25","-58.067","17.0","MERCEDES, UY","    496.7","","     496.7","I","        39","I","        33","I","         9","I","         0","I","        26","I","         0","I","       211","I","        28","I","   -6.0","I,0726, ","  66.0"," ,I,0518, ","   40.0","I,0223,+","0.0","I,0425","-4.0","I,0623","-6.0","I,0726","","","-1.0","I,0920","-5.0","I,0804","-5.0","I,0804","","","    1252.3","3","    1252.3","I","    614.8"," ,I","     16.19","I","     23.10","I","      9.28","I"
"UY000086490","1936","-33.25","-58.067","17.0","MERCEDES, UY","    430.7","","     430.7","I","        72","I","        62","I","        15","I","         0","I","        10","I","         0","I","       198","I","        20","I","   -3.0","I,0811, ","  49.0"," ,I,0315, ","   37.0","I,1229, ","0.0","I,0627","","","","","","","0.0","I,0914","-3.0","I,0811","","","","","    1133.9","9","    1133.9","I","   1041.1"," ,I","     16.42","I","     22.35","I","     10.49","I"
"UY000086490","1937","-33.25","-58.067","17.0","MERCEDES, UY","    445.8","","     445.8","I","        51","I","        44","I","        11","I","         0","I","        12","I","         0","I","       200","I","        20","I","   -4.0","I,0725, "," 105.0"," ,I,0314, ","   37.0","I,0213, ","-2.0","I,0521","-3.0","I,0724","","","","","0.0","I,0812","","","","","","","    1337.0","0","    1337.0","I","    852.9"," ,I","     15.72","I","     22.14","I","      9.30","I"
"UY000086490","1938","-33.25","-58.067","17.0","MERCEDES, UY","    333.1","","     333.1","I","        61","I","        54","I","        14","I","         0","I","        10","I","         0","I","       207","I","        24","I","   -2.0","I,0720, "," 112.0"," ,I,0308, ","   40.0","I,1231, ","-1.0","I,0616","","","","","","","0.0","I,0904","","","","","","","    1106.5","5","    1106.5","I","    992.6"," ,I","     16.51","I","     23.07","I","      9.94","I"
"UY000086490","1939","-33.25","-58.067","17.0","MERCEDES, UY","    559.6","","     559.6","I","        64","I","        52","I","         8","I","         0","I","         8","I","         0","I","       206","I","        20","I","   -2.0","I,0726,+","  63.0"," ,I,1009, ","   40.0","I,0101, ","0.0","I,0603","","","","","","","-1.0","I,0822","","","","","","","    1088.6","6","    1088.6","I","    743.7"," ,I","     16.70","I","     23.14","I","     10.26","I"
"UY000086490","1940","-33.25","-58.067","17.0","MERCEDES, UY","    533.3","","     533.3","I","        87","I","        73","I","        19","I","         0","I","         3","I","         0","I","       213","I","        20","I","   -3.0","I,0827, ","  83.0"," ,I,1204, ","   39.0","I,0111, ","","","","","","","","","-3.0","I,0827","-3.0","I,0827","","","","","    1006.3","3","    1006.3","I","   1209.3"," ,I","     17.20","I","     22.95","I","     11.45","I"
"UY000086490","1941","-33.25","-58.067","17.0","MERCEDES, UY","    570.5","","     570.5","I","        48","I","        43","I","         7","I","         0","I","         6","I","         0","I","       191","I","        14","I","   -1.0","I,0926,+","  82.0"," ,I,0215, ","   35.0","I,0111, ","0.0","I,0627","","","","","","","-1.0","I,0926","","","","","","","    1039.1","1","    1039.1","I","    795.8"," ,I","     16.97","I","     22.59","I","     11.34","I"
"UY000086490","1943","-33.25","-58.067","17.0","MERCEDES, UY","   1008.8","","    1008.8","I","        37","I","        34","I","         4","I","         0","I","         8","I","         0","I","       222","I","        63","I","   -2.0","I,0830,+","  45.0"," ,I,1020, ","   42.0","I,0121,+","-2.0","I,0706","","","","","","","0.0","I,0914","","","","","","","     917.1","1","     917.1","I","    490.0"," ,I","     18.33","I","     24.50","I","     12.17","I"
"UY000086490","1944","-33.25","-58.067","17.0","MERCEDES, UY","    729.1","","     729.1","I","        43","I","        39","I","         6","I","         0","I","        12","I","         0","I","       249","I","        43","I","   -5.0","I,0627, "," 108.0"," ,I,1001, ","   42.0","I,1219, ","0.0","I,0618","-5.0","I,0627","-5.0","I,0627","","","0.0","I,0901","","","","","","","     808.6","6","     808.6","I","    662.7"," ,I","     18.32","I","     24.49","I","     12.15","I"
