"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00196251","1949","42.4","-72.4","335.9","PELHAM, MA US","       105","0","        80","0","         7","0","","","","","         5"," ","","","  59.7"," ,0,0106, ","   1041.6"," ,0","",""
"USC00196251","1950","42.4","-72.4","335.9","PELHAM, MA US","       115","0","        83","0","        11","0","","","","","","","","","  61.0"," ,0,1126, ","   1200.4"," ,0","",""
"USC00196251","1951","42.4","-72.4","335.9","PELHAM, MA US","       107","0","        84","0","        15","0","        14","0","","","","","   203"," ,0,1215, ","  60.7"," ,0,1008, ","   1357.1"," ,0","     1247"," ,0"
"USC00196251","1952","42.4","-72.4","335.9","PELHAM, MA US","        87","0","        68","0","        11","0","        11","0","","","         8"," ","   203"," ,0,0218, ","  62.5"," ,0,0902, ","   1191.4"," ,0","     1050"," ,0"
"USC00196251","1953","42.4","-72.4","335.9","PELHAM, MA US","       112","0","        92","0","        14","0","","","","","         3"," ","","","  55.4"," ,0,1030, ","   1340.3"," ,0","",""
"USC00196251","1954","42.4","-72.4","335.9","PELHAM, MA US","       139","0","        92","0","        11","0","        15","0","","","","","    76"," ,0,0115,+","  49.5"," ,0,0912, ","   1175.1"," ,0","      795"," ,0"
"USC00196251","1955","42.4","-72.4","335.9","PELHAM, MA US","       124","0","        91","0","        16","0","        17","0","","","         7"," ","   152"," ,0,1111, "," 163.8"," ,0,0819, ","   1468.5"," ,0","      991"," ,0"
"USC00196251","1956","42.4","-72.4","335.9","PELHAM, MA US","       142","0","       104","0","         7","0","        31","0","","","         3"," ","   279"," ,0,0320, ","  63.0"," ,0,0907, ","   1163.2"," ,0","     2729"," ,0"
"USC00196251","1957","42.4","-72.4","335.9","PELHAM, MA US","       115","0","        70","0","         8","0","        18","0","","","         1"," ","   102"," ,0,1212,+","  55.9"," ,0,0627, ","    957.0"," ,0","     1063"," ,0"
"USC00196251","1958","42.4","-72.4","335.9","PELHAM, MA US","       130","0","        97","0","        10","0","        22","0","","","","","   254"," ,0,0315,+","  43.2"," ,0,1024, ","   1092.4"," ,0","     2092"," ,0"
"USC00196251","1959","42.4","-72.4","335.9","PELHAM, MA US","       136","0","        96","0","        13","0","        16","0","","","","","   152"," ,0,0313,+"," 121.7"," ,0,0721, ","   1431.2"," ,0","     1291"," ,0"
"USC00196251","1960","42.4","-72.4","335.9","PELHAM, MA US","       129","0","        90","0","        15","0","        21","0","","","","","   203"," ,0,0304, "," 102.1"," ,0,0913, ","   1399.3"," ,0","     1664"," ,0"
"USC00196251","1961","42.4","-72.4","335.9","PELHAM, MA US","       124","0","        96","0","         9","0","","","","","","","","","  73.7"," ,0,0610, ","   1196.4"," ,0","",""
"USC00196251","1962","42.4","-72.4","335.9","PELHAM, MA US","       117","0","        76","0","         7","0","","","","","","","","","  60.5"," ,0,1007, ","   1039.7"," ,0","",""
"USC00196251","1963","42.4","-72.4","335.9","PELHAM, MA US","       121","0","        87","0","         8","0","        18","0","","","","","   381"," ,0,0220, ","  50.8"," ,0,0930, ","    997.5"," ,0","     1919"," ,0"
