"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00151895","2007","37.8299","-84.0347","219.5","CRESSY, KY US","","","","","","","","","","","","","","","","","","","","","","","","","        85"," ","        26"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00151895","2008","37.8299","-84.0347","219.5","CRESSY, KY US","    492.2","","     492.2","0","       147","0","        88","0","        12","0","       11","","         3","0","         0","0","       129","0","        15","0","       189","0","        21","0","        98"," ","        36"," ","  -17.2","0,0126,+","    51"," ,0,0309,+","    48"," ,0,0308, ","  59.9"," ,0,0404, ","   34.4","0,0722, ","-1.7","0,1019","-5.0","0,1030","-5.0","0,1030","-8.9","0,1119","-8.9","0,1119","0.0","0,0501","-2.8","0,0416","-6.1","0,0326","-10.6","0,0310","-10.6","0,0310","    2580.5","5","    2580.5","0","   1185.8"," ,0","      260"," ,0","     12.16","0","     18.99","0","      5.32","0"
"USC00151895","2009","37.8299","-84.0347","219.5","CRESSY, KY US","    457.8","","     457.8","0","       168","0","        93","0","        17","0","       23","","         6","0","         4","0","       117","0","        19","0","       179","0","         2","0","       122"," ","        30"," ","  -20.6","0,0206, ","    76"," ,0,1219,+","    71"," ,0,1219, ","  70.4"," ,0,0626, ","   32.2","0,0810,+","-1.7","0,1018","-2.2","0,1019","-5.0","0,1128","-9.4","0,1206","-9.4","0,1206","0.0","0,0412","-3.3","0,0323","-4.4","0,0322","-13.3","0,0304","-13.3","0,0304","    2721.8","8","    2721.8","0","   1382.4"," ,0","      429"," ,0","     12.10","0","     18.28","0","      5.92","0"
"USC00151895","2010","37.8299","-84.0347","219.5","CRESSY, KY US","    705.0","","     705.0","0","       142","0","        74","0","         8","0","       43","","         8","0","         2","0","       126","0","        36","0","       197","0","        31","0","       126"," ","        33"," ","  -20.0","0,1216,+","   102"," ,0,1216,+","    97"," ,0,1213, "," 183.1"," ,0,0503, ","   35.6","0,0805, ","-1.7","0,1022","-2.8","0,1030","-5.6","0,1107","-7.2","0,1128","-9.4","0,1207","0.0","0,0429","-3.9","0,0328","-7.2","0,0308","-7.2","0,0308","-8.9","0,0306","    2747.7","7","    2747.7","0","   1151.2"," ,0","      650"," ,0","     12.37","0","     18.86","0","      5.89","0"
"USC00151895","2011","37.8299","-84.0347","219.5","CRESSY, KY US","    603.8","","     603.8","7","       157","7","       101","7","        12","7","       19","","         4","7","         4","7","       105","7","        12","7","       175","7","        26","7","        81"," ","        36"," ","  -19.4","7,0110,+","    76"," ,7,0210, ","    51"," ,7,0108, ","  58.4"," ,7,0225, ","   36.7","7,0904,+","-1.1","K,1022","-3.3","K,1030","-6.7","K,1118","-6.7","K,1118","-10.0","7,1211","-0.6","K,0406","-2.2","K,0402","-4.4","K,0220","-18.9","K,0212","-18.9","K,0212","    2743.5","5","    2743.5","7","   1476.7"," ,7","      259"," ,7","     12.95","7","     19.13","7","      6.76","7"
"USC00151895","2012","37.8299","-84.0347","219.5","CRESSY, KY US","    622.2","","     622.2","7","       132","7","        87","7","        11","7","        8","","         3","7","         0","7","       113","7","         6","7","       192","7","        32","7","        65"," ","        20"," ","  -10.0","7,0212, ","    76"," ,7,0305, ","    76"," ,7,0305, ","  49.0"," ,7,0508, ","   38.9","7,0701,+","-2.2","7,1011","-2.2","7,1011","-5.6","7,1113","-7.2","7,1125","","","0.0","7,0425","-2.8","7,0413","-5.6","7,0306","-7.8","7,0227","-8.9","7,0214","    2222.1","1","    2222.1","7","   1119.1"," ,7","      188"," ,7","     13.72","7","     20.58","7","      6.87","7"
"USC00151895","2013","37.8299","-84.0347","219.5","CRESSY, KY US","    487.7","","     487.7","7","       150","7","        97","7","        15","7","       13","","         3","7","         0","7","       133","7","        13","7","       176","7","         3","7","       105"," ","        20"," ","  -12.8","7,0123, ","    51"," ,7,0326,+","    43"," ,7,0326,+","  59.7"," ,7,0610, ","   32.8","7,0719,+","0.0","7,1020","-2.2","7,1025","-5.0","7,1026","-8.9","7,1113","-8.9","7,1113","0.0","7,0421","-5.6","7,0404","-5.6","7,0404","-10.6","7,0323","-10.6","7,0323","    2731.8","8","    2731.8","7","   1452.5"," ,7","      265"," ,7","     12.01","7","     18.11","7","      5.90","7"
"USC00151895","2014","37.8299","-84.0347","219.5","CRESSY, KY US","    486.2","","     486.2","7","       137","7","        90","7","        13","7","       28","","         8","7","         9","7","       118","7","        21","7","       172","7","         3","7","        96"," ","        40"," ","  -25.0","7,0125,+","   152"," ,7,0304,+","   145"," ,7,0122, ","  77.0"," ,7,0901, ","   32.2","7,0714,+","0.0","7,1005","-4.4","7,1102","-4.4","7,1102","-10.0","7,1115","-10.0","7,1115","0.0","7,0418","-4.4","7,0416","-4.4","7,0416","-8.3","7,0327","-13.3","7,0305","    2897.8","8","    2897.8","7","   1276.4"," ,7","      702"," ,7","     11.47","7","     17.75","7","      5.20","7"
"USC00151895","2015","37.8299","-84.0347","219.5","CRESSY, KY US","    566.7","","     566.7","7","       144","7","        92","7","        14","7","       22","","         6","7","         9","7","       109","7","        22","7","       184","7","        10","7","        85"," ","        36"," ","  -33.3","7,0221,+","   330"," ,7,0218, ","   295"," ,7,0217, "," 110.5"," ,7,0403, ","   32.8","7,0906,+","-0.6","7,1017","-2.2","7,1018","-5.0","7,1114","-8.9","7,1123","-8.9","7,1123","-1.1","7,0425","-8.3","7,0330","-8.3","7,0330","-8.3","7,0330","-8.9","7,0329","    2898.7","7","    2898.7","7","   1447.2"," ,7","      784"," ,7","     12.69","7","     19.18","7","      6.21","7"
"USC00151895","2016","37.8299","-84.0347","219.5","CRESSY, KY US","    689.0","","     689.0","7","       121","7","        91","7","         9","7","       13","","         4","7","         2","7","       115","7","        15","7","       201","7","        21","7","        68"," ","        37"," ","  -21.1","7,0125,+","   330"," ,7,0123, ","   302"," ,7,0123, ","  39.6"," ,7,0729, ","   33.9","7,0828, ","-2.2","7,1110","-2.2","7,1110","-5.6","7,1113","-7.8","7,1121","-10.0","7,1215","0.0","7,0414","-4.4","7,0410","-4.4","7,0410","-8.9","7,0215","-8.9","7,0215","    2292.9","9","    2292.9","7","   1193.4"," ,7","      526"," ,7","     13.47","7","     19.98","7","      6.96","7"
