"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00086082","1931","-38.2","145.1","106.7","MOUNT ELIZA, AS","       156","a","        75","a","         4","a","","","","","","","","","","","","","  36.1"," ,a,0322, ","","","","","","","    720.2"," ,a","","","","","",""
"ASN00086082","1932","-38.2","145.1","106.7","MOUNT ELIZA, AS","       133","a","        68","a","         3","a","","","","","","","","","","","","","  35.8"," ,a,0327, ","","","","","","","    738.0"," ,a","","","","","",""
"ASN00086082","1933","-38.2","145.1","106.7","MOUNT ELIZA, AS","       119","a","        60","a","         3","a","","","","","","","","","","","","","  45.2"," ,a,1201, ","","","","","","","    552.2"," ,a","","","","","",""
"ASN00086082","1934","-38.2","145.1","106.7","MOUNT ELIZA, AS","       123","a","        77","a","         4","a","","","","","","","","","","","","","  86.4"," ,a,1201, ","","","","","","","    829.1"," ,a","","","","","",""
"ASN00086082","1935","-38.2","145.1","106.7","MOUNT ELIZA, AS","       149","a","        82","a","         4","a","","","","","","","","","","","","","  40.1"," ,a,0429, ","","","","","","","    737.6"," ,a","","","","","",""
"ASN00086082","1936","-38.2","145.1","106.7","MOUNT ELIZA, AS","       156","a","        80","a","         3","a","","","","","","","","","","","","","  33.0"," ,a,0408, ","","","","","","","    683.8"," ,a","","","","","",""
"ASN00086082","1937","-38.2","145.1","106.7","MOUNT ELIZA, AS","       114","a","        54","a","         3","a","","","","","","","","","","","","","  30.5"," ,a,0302, ","","","","","","","    487.5"," ,a","","","","","",""
"ASN00086082","1938","-38.2","145.1","106.7","MOUNT ELIZA, AS","       107","a","        46","a","         1","a","","","","","","","","","","","","","  44.2"," ,a,0205, ","","","","","","","    443.2"," ,a","","","","","",""
"ASN00086082","1939","-38.2","145.1","106.7","MOUNT ELIZA, AS","       136","a","        82","a","         4","a","","","","","","","","","","","","","  53.3"," ,a,0226, ","","","","","","","    818.8"," ,a","","","","","",""
"ASN00086082","1940","-38.2","145.1","106.7","MOUNT ELIZA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","    485.1"," ,a","","","","","",""
"ASN00086082","1941","-38.2","145.1","106.7","MOUNT ELIZA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","    668.6"," ,a","","","","","",""
"ASN00086082","1944","-38.2","145.1","106.7","MOUNT ELIZA, AS","       132","a","        68","a","         1","a","","","","","","","","","","","","","  26.7"," ,a,0310, ","","","","","","","    607.0"," ,a","","","","","",""
"ASN00086082","1945","-38.2","145.1","106.7","MOUNT ELIZA, AS","       132","a","        62","a","         3","a","","","","","","","","","","","","","  50.0"," ,a,1111, ","","","","","","","    592.0"," ,a","","","","","",""
"ASN00086082","1946","-38.2","145.1","106.7","MOUNT ELIZA, AS","       158","a","        78","a","         5","a","","","","","","","","","","","","","  51.1"," ,a,0226, ","","","","","","","    787.7"," ,a","","","","","",""
"ASN00086082","1947","-38.2","145.1","106.7","MOUNT ELIZA, AS","       140","a","        72","a","         5","a","","","","","","","","","","","","","  40.1"," ,a,1003, ","","","","","","","    747.8"," ,a","","","","","",""
"ASN00086082","1948","-38.2","145.1","106.7","MOUNT ELIZA, AS","       137","a","        74","a","         1","a","","","","","","","","","","","","","  76.2"," ,a,1228, ","","","","","","","    694.0"," ,a","","","","","",""
"ASN00086082","1949","-38.2","145.1","106.7","MOUNT ELIZA, AS","       133","a","        66","a","         7","a","","","","","","","","","","","","","  58.4"," ,a,0308, ","","","","","","","    805.8"," ,a","","","","","",""
"ASN00086082","1950","-38.2","145.1","106.7","MOUNT ELIZA, AS","       128","a","        70","a","         5","a","","","","","","","","","","","","","  31.8"," ,a,0218, ","","","","","","","    674.3"," ,a","","","","","",""
"ASN00086082","1957","-38.2","145.1","106.7","MOUNT ELIZA, AS","       108","a","        64","a","         1","a","","","","","","","","","","","","","  30.7"," ,a,0206, ","","","","","","","    574.2"," ,a","","","","","",""
"ASN00086082","1958","-38.2","145.1","106.7","MOUNT ELIZA, AS","       137","a","        66","a","         2","a","","","","","","","","","","","","","  85.1"," ,a,0515, ","","","","","","","    684.2"," ,a","","","","","",""
"ASN00086082","1959","-38.2","145.1","106.7","MOUNT ELIZA, AS","       130","a","        54","a","         1","a","","","","","","","","","","","","","  28.4"," ,a,0305, ","","","","","","","    550.2"," ,a","","","","","",""
"ASN00086082","1961","-38.2","145.1","106.7","MOUNT ELIZA, AS","       145","a","        68","a","         1","a","","","","","","","","","","","","","  43.9"," ,a,0424, ","","","","","","","    635.9"," ,a","","","","","",""
