"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00440755","1870","37.416667","-75.866667","12.2","BIRDSNEST, VA US","        85","F","        74","F","         7","F","","","  53.3"," ,F,0504, ","    821.9"," ,F"
"USC00440755","1873","37.416667","-75.866667","12.2","BIRDSNEST, VA US","       102","F","        89","F","        11","F","","","  54.6"," ,F,1020, ","   1073.7"," ,F"
"USC00440755","1877","37.416667","-75.866667","12.2","BIRDSNEST, VA US","        84","F","        72","F","        17","F","","","  58.4"," ,F,0921,+","   1166.7"," ,F"
"USC00440755","1878","37.416667","-75.866667","12.2","BIRDSNEST, VA US","        86","F","        72","F","        17","F","","","  76.2"," ,F,0312, ","   1139.7"," ,F"
"USC00440755","1879","37.416667","-75.866667","12.2","BIRDSNEST, VA US","        67","F","        62","F","         8","F","",""," 195.6"," ,F,0818, ","    986.2"," ,F"
"USC00440755","1880","37.416667","-75.866667","12.2","BIRDSNEST, VA US","        72","F","        68","F","        15","F","",""," 127.0"," ,F,0806, ","   1189.3"," ,F"
"USC00440755","1883","37.416667","-75.866667","12.2","BIRDSNEST, VA US","        84","F","        66","F","        14","F","","","  88.9"," ,F,0417, ","   1137.3"," ,F"
"USC00440755","1884","37.416667","-75.866667","12.2","BIRDSNEST, VA US","        79","F","        68","F","        10","F","","","  45.7"," ,F,0119, ","    943.2"," ,F"
"USC00440755","1888","37.416667","-75.866667","12.2","BIRDSNEST, VA US","        99","F","        88","F","        16","F","","","  62.2"," ,F,0312, ","   1218.7"," ,F"
"USC00440755","1889","37.416667","-75.866667","12.2","BIRDSNEST, VA US","       104","F","        96","F","        22","F","",""," 105.4"," ,F,1024, ","   1814.3"," ,F"
"USC00440755","1890","37.416667","-75.866667","12.2","BIRDSNEST, VA US","        95","F","        83","F","        15","F","","","  85.1"," ,F,0928, ","   1260.2"," ,F"
"USC00440755","1891","37.416667","-75.866667","12.2","BIRDSNEST, VA US","       108","F","        88","F","        14","F","",""," 174.0"," ,F,1008, ","   1589.8"," ,F"
"USC00440755","1892","37.416667","-75.866667","12.2","BIRDSNEST, VA US","        91","F","        85","F","        12","F","",""," 106.7"," ,F,0821, ","   1219.3"," ,F"
"USC00440755","1893","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","        22"," ","","","",""
"USC00440755","1894","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","        22"," ","","","",""
"USC00440755","1895","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","        12"," ","","","",""
"USC00440755","1896","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","         1"," ","","","",""
"USC00440755","1900","37.416667","-75.866667","12.2","BIRDSNEST, VA US","        74","6","        66","6","        11","6","",""," 133.4"," ,6,0914, ","    896.9"," ,6"
