"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1OKOK0109","2022","35.3863278","-97.3116412","360.3","MIDWEST CITY 6.2 SSE, OK US","        63","N","        49","N","         9","N","  48.8"," ,N,0524, ","    797.7"," ,N"
"US1OKOK0109","2023","35.3863278","-97.3116412","360.3","MIDWEST CITY 6.2 SSE, OK US","        92","N","        62","N","         6","N","  89.4"," ,N,0711, ","    916.2"," ,N"
"US1OKOK0109","2024","35.3863278","-97.3116412","360.3","MIDWEST CITY 6.2 SSE, OK US","        73","N","        50","N","        15","N","  97.8"," ,N,0811, ","   1114.3"," ,N"
