"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006131388","1884","42.4","-82.2","181.0","CHATHAM 2, ON CA","","","","","        79","C","        58","C","         5","C","        13","C","","","","","","","","","","","","","   132"," ,C,0102, ","  37.8"," ,C,0730, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    721.9"," ,C","      982"," ,C","","","","","",""
"CA006131388","1885","42.4","-82.2","181.0","CHATHAM 2, ON CA","","","","","        93","C","        67","C","         7","C","        17","C","","","","","","","","","","","","","   262"," ,C,0412, ","  41.4"," ,C,0706, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    857.8"," ,C","     1293"," ,C","","","","","",""
"CA006131388","1886","42.4","-82.2","181.0","CHATHAM 2, ON CA","","","","","        85","C","        64","C","         6","C","        19","C","","","","","","","","","","","","","   292"," ,C,0406, ","  38.1"," ,C,0919,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    766.2"," ,C","     1896"," ,C","","","","","",""
"CA006131388","1887","42.4","-82.2","181.0","CHATHAM 2, ON CA","","","","","        73","C","        48","C","         8","C","         9","C","","","","","","","","","","","","","   122"," ,C,1127, ","  68.8"," ,C,1127, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    801.1"," ,C","      679"," ,C","","","","","",""
"CA006131388","1888","42.4","-82.2","181.0","CHATHAM 2, ON CA","","","","","        72","C","        53","C","         9","C","         8","C","","","","","","","","","","","","","   224"," ,C,0321, ","  45.2"," ,C,0622, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    742.5"," ,C","      805"," ,C","","","","","",""
"CA006131388","1890","42.4","-82.2","181.0","CHATHAM 2, ON CA","    222.1","","     222.1","C","        85","C","        72","C","        12","C","        10","C","         2","C","       145","C","        34","C","       113","C","         4","C","  -18.9","C,1201, ","   165"," ,C,1201, ","  80.5"," ,C,0724, ","   34.4","C,0803, ","0.0","C,1021","-2.2","C,1106","-5.6","C,1128","-9.4","C,1130","-9.4","C,1130","0.0","C,0512","-3.3","C,0421","-4.4","C,0419","-9.4","C,0316","-9.4","C,0316","","","","","   1045.5"," ,C","      746"," ,C","      8.50","C","     13.92","C","      3.09","C"
"CA006131388","1893","42.4","-82.2","181.0","CHATHAM 2, ON CA","    288.8","","     288.8","C","       108","C","        86","C","         3","C","        22","C","        12","C","       148","C","        74","C","       125","C","        17","C","  -25.6","C,0115, ","   203"," ,C,1203,+","  37.3"," ,C,1014, ","   35.0","C,0725, ","-1.7","C,0926","-4.4","C,1030","-4.4","C,1030","-9.4","C,1125","-9.4","C,1125","0.0","C,0519","-2.2","C,0424","-5.0","C,0402","-8.3","C,0329","-10.6","C,0320","","","","","    788.0"," ,C","     1853"," ,C","      7.59","C","     12.86","C","      2.31","C"
"CA006131388","1894","42.4","-82.2","181.0","CHATHAM 2, ON CA","    346.5","","     346.5","C","        96","C","        63","C","         5","C","        10","C","         3","C","       124","C","        39","C","       131","C","        15","C","  -21.7","C,0224, ","   305"," ,C,0213, ","  36.3"," ,C,0209, ","   36.1","C,0719, ","-1.7","C,1014","-3.3","C,1015","-6.1","C,1111","-7.2","C,1112","-10.6","C,1120","-0.6","C,0425","-4.4","C,0409","-4.4","C,0409","-8.9","C,0327","-8.9","C,0327","    3689.6","6","    3689.6","C","    659.0"," ,C","      894"," ,C","      9.28","C","     14.39","C","      4.17","C"
"CA006131388","1895","42.4","-82.2","181.0","CHATHAM 2, ON CA","    364.0","","     364.0","C","        93","C","        64","C","         2","C","        18","C","        14","C","       154","C","        67","C","       136","C","        20","C","  -26.7","C,0206, ","   241"," ,C,0304, ","  29.0"," ,C,1125, ","   35.0","C,0707, ","-1.7","C,1009","-3.9","C,1010","-7.2","C,1021","-7.2","C,1021","-9.4","C,1120","-3.3","C,0521","-3.3","C,0521","-4.4","C,0411","-11.1","C,0322","-11.1","C,0322","    4042.5","5","    4042.5","C","    628.5"," ,C","     1309"," ,C","      7.76","C","     13.41","C","      2.10","C"
"CA006131388","1896","42.4","-82.2","181.0","CHATHAM 2, ON CA","    300.0","","     300.0","C","       106","C","        73","C","         6","C","        12","C","         5","C","       139","C","        59","C","       137","C","         5","C","  -21.7","C,0217, ","   279"," ,C,0319,+","  80.3"," ,C,0726, ","   33.3","C,0809, ","-1.1","C,0923","-3.3","C,1009","-6.1","C,1025","-6.7","C,1114","-9.4","C,1201","-0.6","C,0423","-5.0","C,0409","-5.0","C,0409","-8.3","C,0327","-12.2","C,0324","    3850.8","8","    3850.8","C","    945.4"," ,C","     1563"," ,C","      8.64","C","     13.45","C","      3.84","C"
