"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"UZM00038178","1960","43.15","64.333","234.0","AK BAJTAL, UZ","        28","I","        10","I","         0","I","","","","","","","  11.6"," ,I,0223, ","","","     70.0"," ,I","",""
"UZM00038178","1961","43.15","64.333","234.0","AK BAJTAL, UZ","        25","I","        12","I","         0","I","","","","","","","  21.2"," ,I,1225, ","","","    140.9"," ,I","",""
"UZM00038178","1963","43.15","64.333","234.0","AK BAJTAL, UZ","        35","I","        12","I","         1","I","","","","","","","  30.0"," ,I,1224, ","","","    110.5"," ,I","",""
"UZM00038178","1964","43.15","64.333","234.0","AK BAJTAL, UZ","        50","I","        11","I","         0","I","","","","","","","   9.9"," ,I,0205, ","","","     91.2"," ,I","",""
"UZM00038178","1965","43.15","64.333","234.0","AK BAJTAL, UZ","        29","I","        12","I","         0","I","","","","","","","  14.5"," ,I,0701, ","","","     78.8"," ,I","",""
"UZM00038178","1967","43.15","64.333","234.0","AK BAJTAL, UZ","        56","I","        15","I","         0","I","","","","","","","  14.4"," ,I,1116, ","","","    138.5"," ,I","",""
"UZM00038178","1968","43.15","64.333","234.0","AK BAJTAL, UZ","        39","I","         9","I","         0","I","","","","","","","  16.3"," ,I,0312, ","","","     95.0"," ,I","",""
"UZM00038178","1969","43.15","64.333","234.0","AK BAJTAL, UZ","        46","I","        23","I","         0","I","","","","","","","  16.0"," ,I,0914, ","","","    172.3"," ,I","",""
"UZM00038178","1971","43.15","64.333","234.0","AK BAJTAL, UZ","        34","I","        10","I","         0","I","","","","","","","   8.8"," ,I,1201, ","","","     81.7"," ,I","",""
"UZM00038178","1976","43.15","64.333","234.0","AK BAJTAL, UZ","        43","I","        16","I","         0","I","","","","","","","  18.9"," ,I,0202, ","","","    117.7"," ,I","",""
"UZM00038178","1977","43.15","64.333","234.0","AK BAJTAL, UZ","        50","S","        20","S","         3","S","","","","","",""," 150.1"," ,S,0528, ","","","    352.8"," ,S","",""
"UZM00038178","1978","43.15","64.333","234.0","AK BAJTAL, UZ","        60","S","        22","S","         1","S","","","","","","","  47.0"," ,S,1014, ","","","    236.6"," ,S","",""
"UZM00038178","1988","43.15","64.333","234.0","AK BAJTAL, UZ","        37","I","        14","I","         0","I","","","","","","","  11.5"," ,I,0204, ","","","     96.0"," ,I","",""
"UZM00038178","1989","43.15","64.333","234.0","AK BAJTAL, UZ","        38","I","        13","I","         0","I","","","","","","","  15.2"," ,I,0331, ","","","     97.2"," ,I","",""
"UZM00038178","1990","43.15","64.333","234.0","AK BAJTAL, UZ","        49","I","        15","I","         0","I","","","","","","","  22.9"," ,I,0420, ","","","    125.2"," ,I","",""
"UZM00038178","1996","43.15","64.333","234.0","AK BAJTAL, UZ","","","","","","","        31","S","       150","S","        73","S","","","   41.7","S,0729, ","","","     18.03","S"
"UZM00038178","2000","43.15","64.333","234.0","AK BAJTAL, UZ","","","","","","","        12","S","       161","S","        87","S","","","   42.9","S,0730, ","","","     19.73","S"
"UZM00038178","2007","43.15","64.333","234.0","AK BAJTAL, UZ","","","","","","","        25","S","       172","S","       103","S","","","   45.5","S,0621, ","","","     19.88","S"
"UZM00038178","2008","43.15","64.333","234.0","AK BAJTAL, UZ","","","","","","","        57","S","       194","S","       103","S","","","   44.8","S,0731, ","","","     19.51","S"
"UZM00038178","2011","43.15","64.333","234.0","AK BAJTAL, UZ","","","","","","","        60","S","       178","S","        89","S","","","   44.5","S,0802, ","","","     18.00","S"
