"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ES000078650","1971","13.567","-89.833","15.0","ACAJUTLA, ES","   3269.9","","    3269.9","G","         0","G","         0","G","         0","G","       365","G","        77","G","   19.2","G,0305, ","   36.5","G,0411, ","","","","","     27.29","G","     31.37","G","     23.20","G"
"ES000078650","1972","13.567","-89.833","15.0","ACAJUTLA, ES","   3522.0","","    3522.0","G","         0","G","         0","G","         0","G","       366","G","       183","G","   20.0","G,1106, ","   36.8","G,0204, ","       0.0","0","       0.0","G","     27.95","G","     32.17","G","     23.74","G"
"ES000078650","1973","13.567","-89.833","15.0","ACAJUTLA, ES","   3375.8","","    3375.8","G","         0","G","         0","G","         0","G","       365","G","       150","G","   18.5","G,1224,+","   36.6","G,0203, ","       0.0","0","       0.0","G","     27.59","G","     31.85","G","     23.32","G"
"ES000078650","1979","13.567","-89.833","15.0","ACAJUTLA, ES","   3375.8","","    3375.8","G","         0","G","         0","G","         0","G","       365","G","       213","G","   18.9","G,0712, ","   38.4","G,0312, ","","","","","     27.58","G","     32.28","G","     22.88","G"
"ES000078650","1980","13.567","-89.833","15.0","ACAJUTLA, ES","   3499.0","","    3499.0","G","         0","G","         0","G","         0","G","       366","G","       214","G","   16.9","G,1230, ","   38.6","G,0419, ","       0.0","0","       0.0","G","     27.90","G","     32.63","G","     23.16","G"
"ES000078650","1981","13.567","-89.833","15.0","ACAJUTLA, ES","   3245.1","","    3245.1","G","         0","G","         0","G","         0","G","       365","G","       196","G","   16.1","G,0211, ","   39.4","G,0213, ","       0.0","0","       0.0","G","     27.23","G","     32.38","G","     22.08","G"
"ES000078650","1982","13.567","-89.833","15.0","ACAJUTLA, ES","   3293.6","","    3293.6","G","         0","G","         0","G","         0","G","       365","G","       247","G","   16.6","G,0803, ","   38.0","G,1216, ","       0.0","0","       0.0","G","     27.35","G","     32.62","G","     22.09","G"
"ES000078650","1983","13.567","-89.833","15.0","ACAJUTLA, ES","   3471.3","","    3471.3","G","         0","G","         0","G","         0","G","       365","G","       260","G","   15.7","G,1113, ","   38.5","G,0104, ","       0.0","0","       0.0","G","     27.87","G","     32.88","G","     22.86","G"
"ES000078650","1984","13.567","-89.833","15.0","ACAJUTLA, ES","   3362.0","","    3362.0","G","         0","G","         0","G","         0","G","       366","G","       165","G","   17.8","G,1124, ","   38.2","G,1207, ","       0.0","0","       0.0","G","     27.52","G","     32.11","G","     22.93","G"
"ES000078650","1985","13.567","-89.833","15.0","ACAJUTLA, ES","   3300.3","","    3300.3","I","         0","I","         0","I","         0","I","       363","I","       143","I","   17.2","I,0129, ","   39.5","I,0215, ","       0.0","0","       0.0","I","     27.45","I","     32.02","I","     22.88","I"
