"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00511540","1966","21.3905","-158.0999","680.3","HOKULOA 725.2, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00511540","1967","21.3905","-158.0999","680.3","HOKULOA 725.2, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00511540","1968","21.3905","-158.0999","680.3","HOKULOA 725.2, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00511540","1969","21.3905","-158.0999","680.3","HOKULOA 725.2, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00511540","1970","21.3905","-158.0999","680.3","HOKULOA 725.2, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00511540","1971","21.3905","-158.0999","680.3","HOKULOA 725.2, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00511540","1972","21.3905","-158.0999","680.3","HOKULOA 725.2, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00511540","1973","21.3905","-158.0999","680.3","HOKULOA 725.2, HI US","","","         0","0","","","     0"," ,0,1231,+","        0"," ,0"
"USC00511540","1974","21.3905","-158.0999","680.3","HOKULOA 725.2, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00511540","1975","21.3905","-158.0999","680.3","HOKULOA 725.2, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
