"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"LAW00041060","1966","14.8","106.833333","104.9","ATTOPEU L 10, LA","        66"," ","        29"," "
"LAW00041060","1967","14.8","106.833333","104.9","ATTOPEU L 10, LA","        62"," ","        35"," "
"LAW00041060","1968","14.8","106.833333","104.9","ATTOPEU L 10, LA","         5"," ","",""
