"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TU000017375","1961","36.3164","30.15","2.0","FINIKE, TU","   1127.7","","    1127.7","G","","","","","","","         0","G","         1","G","         0","G","       233","G","        59","G","   -0.4","G,0121, ","","","   39.1","G,0725, ","","","-0.4","G,0121","","","","","","","","","     19.00","G","     24.10","G","     13.89","G"
"TU000017375","1962","36.3164","30.15","2.0","FINIKE, TU","   1064.0","","    1064.0","G","","","","","","","         0","G","         0","G","         0","G","       235","G","        53","G","    2.0","G,0221, ","","","   39.6","G,0810, ","","","","","","","     750.2","2","     750.2","G","","","     19.32","G","     24.67","G","     13.97","G"
"TU000017375","1963","36.3164","30.15","2.0","FINIKE, TU","   1062.2","","    1062.2","G","","","","","","","         0","G","         0","G","         0","G","       230","G","        73","G","    0.2","G,1231, ","","","   39.5","G,0815, ","","","","","","","     744.2","2","     744.2","G","","","     18.93","G","     24.63","G","     13.23","G"
"TU000017375","1964","36.3164","30.15","2.0","FINIKE, TU","    909.8","","     909.8","G","","","","","","","         0","G","         2","G","         0","G","       219","G","        56","G","   -1.6","G,0118, ","","","   37.4","G,0824,+","","","-0.1","G,0120","","","     986.2","2","     986.2","G","","","     18.13","G","     23.96","G","     12.30","G"
"TU000017375","1965","36.3164","30.15","2.0","FINIKE, TU","    990.0","","     990.0","G","","","","","","","         0","G","         0","G","         0","G","       209","G","        56","G","    1.2","G,0209, ","","","   40.2","G,0710, ","","","","","","","     904.6","6","     904.6","G","","","     18.37","G","     23.88","G","     12.85","G"
"TU000017375","1966","36.3164","30.15","2.0","FINIKE, TU","    959.1","","     959.1","G","","","","","","","         0","G","         0","G","         0","G","       233","G","        43","G","    2.6","G,1220, ","","","   38.4","G,0729, ","","","","","","","     844.9","9","     844.9","G","","","     18.89","G","     24.51","G","     13.27","G"
"TU000017375","1967","36.3164","30.15","2.0","FINIKE, TU","    856.3","","     856.3","G","","","","","","","         0","G","         1","G","         0","G","       212","G","        47","G","   -0.2","G,1223, ","","","   37.0","G,0810, ","-0.2","G,1223","","","","","     989.6","6","     989.6","G","","","     17.70","G","     23.24","G","     12.15","G"
"TU000017375","1968","36.3164","30.15","2.0","FINIKE, TU","    904.3","","     904.3","G","","","","","","","         0","G","         1","G","         0","G","       222","G","        34","G","   -1.4","G,0110, ","","","   37.5","G,0725,+","","","-1.4","G,0110","","","     937.2","2","     937.2","G","","","     18.27","G","     23.68","G","     12.86","G"
"TU000017375","1969","36.3164","30.15","2.0","FINIKE, TU","    879.5","","     879.5","G","","","","","","","         0","G","         0","G","         0","G","       215","G","        48","G","    0.4","G,0129, ","","","   38.7","G,0602, ","","","","","","","     894.0","0","     894.0","G","","","     18.29","G","     23.70","G","     12.87","G"
"TU000017375","1970","36.3164","30.15","2.0","FINIKE, TU","    895.3","","     895.3","G","","","","","","","         0","G","         0","G","         0","G","       225","G","        59","G","    0.6","G,1214, ","","","   39.0","G,0811, ","","","","","","","     818.2","2","     818.2","G","","","     18.37","G","     24.25","G","     12.49","G"
"TU000017375","1971","36.3164","30.15","2.0","FINIKE, TU","    905.7","","     905.7","G","","","","","","","         0","G","         0","G","         0","G","       217","G","        48","G","    0.2","G,1228,+","","","   39.8","G,0617, ","","","","","","","     936.1","1","     936.1","G","","","     18.10","G","     23.99","G","     12.21","G"
"TU000017375","1972","36.3164","30.15","2.0","FINIKE, TU","    866.1","","     866.1","G","","","","","","","         0","G","         0","G","         0","G","       222","G","        41","G","    0.8","G,1231, ","","","   37.8","G,0714, ","","","","","","","    1051.7","7","    1051.7","G","","","     17.90","G","     23.70","G","     12.10","G"
"TU000017375","1973","36.3164","30.15","2.0","FINIKE, TU","   1019.8","","    1019.8","G","","","","","","","         0","G","         3","G","         0","G","       220","G","        77","G","   -1.1","G,0115, ","","","   42.8","G,0719, ","","","-1.0","G,0116","","","     992.1","1","     992.1","G","","","     18.39","G","     24.77","G","     12.01","G"
"TU000017375","1974","36.3164","30.15","2.0","FINIKE, TU","    950.7","","     950.7","G","","","","","","","         0","G","         0","G","         0","G","       225","G","        65","G","    0.7","G,0123, ","","","   40.1","G,0719, ","","","","","","","     997.0","0","     997.0","G","","","     18.24","G","     24.18","G","     12.31","G"
"TU000017375","1975","36.3164","30.15","2.0","FINIKE, TU","    918.4","","     918.4","G","","","","","","","         0","G","         0","G","         0","G","       224","G","        54","G","    0.8","G,0210, ","","","   37.8","G,0719, ","","","","","","","     926.8","8","     926.8","G","","","     18.15","G","     24.16","G","     12.14","G"
"TU000017375","1976","36.3164","30.15","2.0","FINIKE, TU","    914.2","","     914.2","G","","","","","","","         0","G","         0","G","         0","G","       223","G","        55","G","    0.6","G,0226,+","","","   37.8","G,0802, ","","","","","","","    1046.9","9","    1046.9","G","","","     18.13","G","     24.07","G","     12.18","G"
"TU000017375","1977","36.3164","30.15","2.0","FINIKE, TU","    999.3","","     999.3","G","","","","","","","         0","G","         0","G","         0","G","       232","G","        74","G","    1.2","G,0310, ","","","   41.0","G,0730,+","","","","","","","     894.5","5","     894.5","G","","","     18.44","G","     24.76","G","     12.11","G"
"TU000017375","1978","36.3164","30.15","2.0","FINIKE, TU","    949.1","","     949.1","G","","","","","","","         0","G","         0","G","         0","G","       229","G","        63","G","    4.0","G,0313,+","","","   41.1","G,0718, ","","","","","","","     865.3","3","     865.3","G","","","     18.62","G","     24.85","G","     12.38","G"
"TU000017375","1979","36.3164","30.15","2.0","FINIKE, TU","   1061.5","","    1061.5","G","","","","","","","         0","G","         0","G","         0","G","       240","G","        70","G","    1.9","G,0105, ","","","   41.0","G,0714,+","","","","","","","     814.8","8","     814.8","G","","","     19.05","G","     25.24","G","     12.86","G"
"TU000017375","1980","36.3164","30.15","2.0","FINIKE, TU","    959.5","","     959.5","G","","","","","","","         0","G","         0","G","         0","G","       232","G","        76","G","    1.3","G,0302, ","","","   41.4","G,0711, ","","","","","","","     968.0","0","     968.0","G","","","     18.33","G","     24.51","G","     12.15","G"
"TU000017375","1981","36.3164","30.15","2.0","FINIKE, TU","   1049.8","","    1049.8","G","","","","","","","         0","G","         0","G","         0","G","       226","G","        81","G","    2.0","G,0131, ","","","   39.4","G,0726,+","","","","","","","     849.7","7","     849.7","G","","","     18.73","G","     25.08","G","     12.38","G"
"TU000017375","1982","36.3164","30.15","2.0","FINIKE, TU","    985.8","","     985.8","G","","","","","","","         0","G","         0","G","         0","G","       213","G","        66","G","    0.7","G,0208, ","","","   40.0","G,0625, ","","","","","","","     953.7","7","     953.7","G","","","     18.20","G","     24.00","G","     12.40","G"
"TU000017375","1983","36.3164","30.15","2.0","FINIKE, TU","    867.0","","     867.0","G","","","","","","","         0","G","         2","G","         0","G","       217","G","        40","G","   -2.2","G,0221, ","","","   38.2","G,0805, ","","","-2.2","G,0221","-2.2","G,0221","    1113.4","4","    1113.4","G","","","     17.90","G","     23.42","G","     12.38","G"
"TU000017375","1984","36.3164","30.15","2.0","FINIKE, TU","    960.9","","     960.9","G","","","","","","","         0","G","         0","G","         0","G","       206","G","        47","G","    2.0","G,1207, ","","","   39.4","G,0717, ","","","","","","","     824.5","5","     824.5","G","","","     18.45","G","     24.28","G","     12.62","G"
"TU000017375","1985","36.3164","30.15","2.0","FINIKE, TU","   1081.8","","    1081.8","G","","","","","","","         0","G","         0","G","         0","G","       225","G","        69","G","    0.3","G,0206, ","","","   40.2","G,0827,+","","","","","","","     940.6","6","     940.6","G","","","     18.86","G","     24.55","G","     13.18","G"
"TU000017375","1986","36.3164","30.15","2.0","FINIKE, TU","   1062.6","","    1062.6","G","","","","","","","         0","G","         0","G","         0","G","       226","G","        56","G","    1.6","G,0120, ","","","   40.6","G,0716, ","","","","","","","     752.2","2","     752.2","G","","","     18.93","G","     24.51","G","     13.35","G"
"TU000017375","1987","36.3164","30.15","2.0","FINIKE, TU","   1016.1","","    1016.1","G","","","","","","","         0","G","         0","G","         0","G","       197","G","        63","G","    1.0","G,0308, ","","","   41.9","G,0727, ","","","","","","","    1037.6","6","    1037.6","G","","","     18.36","G","     23.94","G","     12.78","G"
"TU000017375","1988","36.3164","30.15","2.0","FINIKE, TU","   1149.5","","    1149.5","G","","","","","","","         0","G","         0","G","         0","G","       196","G","        76","G","    2.2","G,1227, ","","","   41.7","G,0707, ","","","","","","","     956.0","0","     956.0","G","","","     18.71","G","     23.99","G","     13.44","G"
"TU000017375","1989","36.3164","30.15","2.0","FINIKE, TU","   1064.1","","    1064.1","G","","","","","","","         0","G","         1","G","         0","G","       224","G","        51","G","   -0.6","G,0213, ","","","   38.6","G,0822,+","","","-0.6","G,0213","","","     935.9","9","     935.9","G","","","     18.78","G","     24.42","G","     13.15","G"
"TU000017375","1990","36.3164","30.15","2.0","FINIKE, TU","   1112.1","","    1112.1","G","","","","","","","         0","G","         1","G","         0","G","       220","G","        72","G","    0.0","G,0124, ","","","   38.5","G,0821, ","","","0.0","G,0124","","","     942.7","7","     942.7","G","","","     18.94","G","     24.60","G","     13.27","G"
"TU000017375","1991","36.3164","30.15","2.0","FINIKE, TU","   1059.3","","    1059.3","G","","","","","","","         0","G","         0","G","         0","G","       222","G","        54","G","    1.7","G,0204, ","","","   38.6","G,1001, ","","","","","","","     784.9","9","     784.9","G","","","     18.76","G","     23.96","G","     13.57","G"
"TU000017375","1992","36.3164","30.15","2.0","FINIKE, TU","    996.4","","     996.4","G","","","","","","","         0","G","         0","G","         0","G","       210","G","        56","G","    1.2","G,0103, ","","","   41.0","G,0708, ","","","","","","","    1090.3","3","    1090.3","G","","","     17.99","G","     23.44","G","     12.53","G"
"TU000017375","1993","36.3164","30.15","2.0","FINIKE, TU","   1138.4","","    1138.4","G","","","","","","","         0","G","         1","G","         0","G","       214","G","        81","G","   -0.4","G,0214, ","","","   39.8","G,0803, ","","","-0.4","G,0214","","","    1113.7","7","    1113.7","G","","","     18.56","G","     24.40","G","     12.72","G"
