"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00364361","1921","41.2","-77.516667","173.7","JERSEY SHORE, PA US","       132","6","        90","6","        10","6","  51.6"," ,6,0710, ","","","","","   1146.8"," ,6"
"USC00364361","1923","41.2","-77.516667","173.7","JERSEY SHORE, PA US","","","","","","","","","    3274.6","6","    3274.6","6","",""
