"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MGM00044265","1988","46.117","91.467","1186.0","BAITAG, MG","        92","S","       115","S","         4","S","   34.0","S,0619, ","      9.34","S"
"MGM00044265","2003","46.117","91.467","1186.0","BAITAG, MG","       114","S","       100","S","         4","S","   33.6","S,0613, ","      9.37","S"
"MGM00044265","2005","46.117","91.467","1186.0","BAITAG, MG","       105","S","       117","S","        12","S","   35.0","S,0802, ","      9.68","S"
"MGM00044265","2007","46.117","91.467","1186.0","BAITAG, MG","        77","S","       120","S","        13","S","   35.3","S,0724, ","     12.50","S"
"MGM00044265","2008","46.117","91.467","1186.0","BAITAG, MG","        87","S","       132","S","        13","S","   35.3","S,0802, ","     11.90","S"
"MGM00044265","2009","46.117","91.467","1186.0","BAITAG, MG","       115","S","       127","S","         6","S","   33.6","S,0802, ","      9.99","S"
"MGM00044265","2010","46.117","91.467","1186.0","BAITAG, MG","       132","S","       115","S","        11","S","   35.2","S,0619, ","      7.71","S"
"MGM00044265","2011","46.117","91.467","1186.0","BAITAG, MG","       109","S","       121","S","         5","S","   36.7","S,0714, ","     10.35","S"
"MGM00044265","2012","46.117","91.467","1186.0","BAITAG, MG","       110","S","       119","S","        11","S","   36.1","S,0629, ","     10.36","S"
"MGM00044265","2013","46.117","91.467","1186.0","BAITAG, MG","        92","S","       122","S","         0","S","   31.9","S,0715, ","     11.26","S"
"MGM00044265","2014","46.117","91.467","1186.0","BAITAG, MG","       109","S","       111","S","        12","S","   35.0","S,0816,+","     10.82","S"
"MGM00044265","2015","46.117","91.467","1186.0","BAITAG, MG","        97","S","       117","S","        20","S","   37.5","S,0722, ","     11.75","S"
"MGM00044265","2016","46.117","91.467","1186.0","BAITAG, MG","       120","S","       127","S","        11","S","   36.7","S,0913, ","     10.22","S"
"MGM00044265","2017","46.117","91.467","1186.0","BAITAG, MG","       104","S","       124","S","        15","S","   36.1","S,0729, ","     11.38","S"
"MGM00044265","2018","46.117","91.467","1186.0","BAITAG, MG","       107","S","       118","S","         9","S","   34.1","S,0817, ","     10.91","S"
"MGM00044265","2019","46.117","91.467","1186.0","BAITAG, MG","       107","S","       124","S","        11","S","   34.8","S,0804, ","     11.39","S"
"MGM00044265","2020","46.117","91.467","1186.0","BAITAG, MG","       103","S","       129","S","         3","S","   34.7","S,0719, ","     11.30","S"
"MGM00044265","2022","46.117","91.467","1186.0","BAITAG, MG","        96","S","       138","S","        16","S","   36.9","S,0614, ","     11.66","S"
"MGM00044265","2023","46.117","91.467","1186.0","BAITAG, MG","        99","S","       111","S","        20","S","   36.8","S,0716, ","     10.96","S"
