"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES"
"USW00000177","2018","29.85","-98.85","235.0","CASTROVILLE MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","        68"," ","         7"," ","        27"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00000177","2019","29.85","-98.85","235.0","CASTROVILLE MUNICIPAL AIRPORT, TX US","       2.9","W","   1911.7","","    1911.7","W","        46","W","        17","W","         2","W","         0","W","        17","W","         0","W","       287","W","       145","W","        95"," ","        16"," ","        31"," ","   -4.3","W,1219, ","  39.4"," ,W,1016, ","   40.0","W,0813, ","0.0","W,1101","-3.2","W,1218","-1.6","W,0306","     831.3","3","     831.3","W","    237.1"," ,W","     21.33","W","     27.78","W","     14.88","W","       350","W","      14.8","W"
"USW00000177","2020","29.85","-98.85","235.0","CASTROVILLE MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","        70"," ","        16"," ","        14"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00000177","2021","29.85","-98.85","235.0","CASTROVILLE MUNICIPAL AIRPORT, TX US","","","","","","","        68","W","        32","W","         8","W","","","","","","","","","","","       158"," ","        24"," ","        27"," ","","","  89.4"," ,W,0705, ","","","","","","","","","","","","","    707.9"," ,W","","","","","","","","","",""
"USW00000177","2022","29.85","-98.85","235.0","CASTROVILLE MUNICIPAL AIRPORT, TX US","","","","","","","        40","W","        14","W","         0","W","","","","","","","","","","","        71"," ","        11"," ","        10"," ","","","  16.0"," ,W,0815, ","","","","","","","","","","","","","     99.8"," ,W","","","","","","","","","",""
"USW00000177","2023","29.85","-98.85","235.0","CASTROVILLE MUNICIPAL AIRPORT, TX US","","","","","","","        30","W","        17","W","         0","W","","","","","","","","","","","        62"," ","        10"," ","         6"," ","","","  15.0"," ,W,1026, ","","","","","","","","","","","","","    119.1"," ,W","","","","","","","","","",""
"USW00000177","2024","29.85","-98.85","235.0","CASTROVILLE MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","       118"," ","         9"," ","        15"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00000177","2025","29.85","-98.85","235.0","CASTROVILLE MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","        32"," ","         8"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
