"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00024025","1961","21.8333","-98.9167","40.8","EL PUJAL, MX","   2406.4","","    2406.4","m","        98","m","        69","m","        11","m","         0","m","         0","m","         0","m","       330","m","       170","m","    4.4","m,0226, ","  89.2"," ,m,0614, ","   45.0","m,0414, ","","","","","","","","","   1212.2"," ,m","     24.66","m","     30.77","m","     18.55","m"
"MXN00024025","1962","21.8333","-98.9167","40.8","EL PUJAL, MX","   2785.9","","    2785.9","m","        86","m","        53","m","         6","m","         0","m","         2","m","         0","m","       351","m","       208","m","    0.0","m,0113,+","  56.4"," ,m,0916, ","   44.4","m,0223, ","","","0.0","m,0113","      82.3","3","      82.3","m","    770.5"," ,m","     25.78","m","     32.31","m","     19.24","m"
"MXN00024025","1963","21.8333","-98.9167","40.8","EL PUJAL, MX","   2686.0","","    2686.0","m","        73","m","        43","m","        10","m","         0","m","         0","m","         0","m","       338","m","       215","m","    0.6","m,1224, "," 128.8"," ,m,1026, ","   42.2","m,0411, ","","","","","      94.2","2","      94.2","m","    861.9"," ,m","     25.21","m","     31.72","m","     18.70","m"
"MXN00024025","1964","21.8333","-98.9167","40.8","EL PUJAL, MX","   2773.3","","    2773.3","m","        83","m","        56","m","        11","m","         0","m","         0","m","         0","m","       337","m","       206","m","    2.2","m,0117, "," 121.4"," ,m,0526, ","   45.6","m,0503,+","","","","","     173.9","9","     173.9","m","   1106.9"," ,m","     25.59","m","     32.16","m","     19.02","m"
"MXN00024025","1965","21.8333","-98.9167","40.8","EL PUJAL, MX","   2453.9","","    2453.9","m","        96","m","        63","m","        18","m","         0","m","         0","m","         0","m","       346","m","       179","m","    3.3","m,0118, ","  82.6"," ,m,0804, ","   45.0","m,0411, ","","","","","      84.0","0","      84.0","m","   1279.3"," ,m","     24.95","m","     31.03","m","     18.87","m"
"MXN00024025","1966","21.8333","-98.9167","40.8","EL PUJAL, MX","   2232.9","","    2232.9","m","       103","m","        73","m","        21","m","         0","m","         0","m","         0","m","       326","m","       165","m","    3.3","m,1129, "," 120.7"," ,m,1010, ","   41.7","m,0419, ","","","","","     151.6","6","     151.6","m","   1443.8"," ,m","     23.88","m","     29.87","m","     17.89","m"
"MXN00024025","1967","21.8333","-98.9167","40.8","EL PUJAL, MX","   2481.8","","    2481.8","m","        90","m","        60","m","        16","m","         0","m","         0","m","         0","m","       339","m","       167","m","    3.3","m,1224,+"," 119.9"," ,m,0924, ","   44.4","m,0531, ","","","","","     164.3","3","     164.3","m","   1416.1"," ,m","     24.81","m","     30.94","m","     18.67","m"
"MXN00024025","1968","21.8333","-98.9167","40.8","EL PUJAL, MX","   2137.4","","    2137.4","m","       126","m","        70","m","        18","m","         0","m","         0","m","         0","m","       330","m","       143","m","    4.4","m,0114, ","  97.8"," ,m,1010, ","   37.2","m,0617,+","","","","","     140.1","1","     140.1","m","   1548.8"," ,m","     23.85","m","     29.29","m","     18.40","m"
"MXN00024025","1970","21.8333","-98.9167","40.8","EL PUJAL, MX","   2192.3","","    2192.3","m","        74","m","        52","m","        20","m","         0","m","         0","m","         0","m","       337","m","       146","m","    2.8","m,0204, ","  96.0"," ,m,0715, ","   40.6","m,0430, ","","","","","","","","","   1470.8"," ,m","     24.02","m","     29.93","m","     18.12","m"
"MXN00024025","1971","21.8333","-98.9167","40.8","EL PUJAL, MX","   2606.3","","    2606.3","m","        94","m","        59","m","        22","m","         0","m","         0","m","         0","m","       351","m","       180","m","    5.0","m,0304, ","  91.9"," ,m,1009, ","   46.1","m,0429, ","","","","","      78.8","8","      78.8","m","   1445.9"," ,m","     25.38","m","     31.83","m","     18.92","m"
"MXN00024025","1972","21.8333","-98.9167","40.8","EL PUJAL, MX","   2645.8","","    2645.8","m","       133","m","        85","m","        18","m","         0","m","         0","m","         0","m","       343","m","       201","m","    6.7","m,1223,+","  94.5"," ,m,0723, ","   42.8","m,0328, ","","","","","      54.7","7","      54.7","m","   1464.7"," ,m","     25.42","m","     31.46","m","     19.39","m"
"MXN00024025","1973","21.8333","-98.9167","40.8","EL PUJAL, MX","   2537.7","","    2537.7","m","       104","m","        73","m","        27","m","         0","m","         0","m","         0","m","       339","m","       187","m","    1.7","m,0130,+"," 133.4"," ,m,0620, ","   49.4","m,0527, ","","","","","     117.8","8","     117.8","m","   1864.0"," ,m","     24.91","m","     31.24","m","     18.57","m"
"MXN00024025","1974","21.8333","-98.9167","40.8","EL PUJAL, MX","   2410.8","","    2410.8","m","        97","m","        63","m","        18","m","         0","m","         0","m","         0","m","       343","m","       156","m","    3.9","m,0211,+"," 303.8"," ,m,0923, ","   45.6","m,0607, ","","","","","      88.0","0","      88.0","m","   1753.6"," ,m","     24.72","m","     30.86","m","     18.59","m"
"MXN00024025","1975","21.8333","-98.9167","40.8","EL PUJAL, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     100.2","2","     100.2","m","","","","","","","",""
"MXN00024025","1976","21.8333","-98.9167","40.8","EL PUJAL, MX","   2147.9","","    2147.9","m","       113","m","        94","m","        22","m","         0","m","         0","m","         0","m","       323","m","       146","m","    2.2","m,0224, "," 157.5"," ,m,0711, ","   39.4","m,0617, ","","","","","","","","","   2173.7"," ,m","     23.85","m","     29.69","m","     18.02","m"
"MXN00024025","1977","21.8333","-98.9167","40.8","EL PUJAL, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     179.5","5","     179.5","m","","","","","","","",""
"MXN00024025","1978","21.8333","-98.9167","40.8","EL PUJAL, MX","   2453.7","","    2453.7","m","       109","m","        64","m","        18","m","         0","m","         0","m","         0","m","       330","m","       180","m","    6.7","m,1210,+"," 143.5"," ,m,1006, ","   46.7","m,0507, ","","","","","","","","","   1294.7"," ,m","     24.73","m","     31.11","m","     18.35","m"
"MXN00024025","1979","21.8333","-98.9167","40.8","EL PUJAL, MX","   2469.4","","    2469.4","m","       100","m","        57","m","        11","m","         0","m","         0","m","         0","m","       322","m","       194","m","    3.9","m,0124,+","  58.7"," ,m,1203, ","   46.7","m,0411, ","","","","","     122.8","8","     122.8","m","    870.4"," ,m","     24.62","m","     31.14","m","     18.10","m"
