"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES"
"USC00240662","1948","48.5","-113.98333","961.0","WEST GLACIER, MT US","","","        12"," ","","","",""
"USC00240662","1949","48.5","-113.98333","961.0","WEST GLACIER, MT US","         3"," ","        15"," ","    5134.7","7","    5134.7","0"
