"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00369966","1949","41.85","-79.31667","370.9","YOUNGSVILLE, PA US","       135","0","        88","0","         6","0","         1"," ","  43.2"," ,0,0625, ","    920.0"," ,0"
"USC00369966","1950","41.85","-79.31667","370.9","YOUNGSVILLE, PA US","       162","0","       101","0","        11","0","","","  67.1"," ,0,1125, ","   1348.2"," ,0"
