"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00426648","1900","40.6599","-111.5155","2100.1","PARK CITY G.C., UT US","     77.8","","      77.8","6","        84","6","        51","6","         1","6","","","         1","6","       185","6","        28","6","       116","6","         5","6","","","","","  -21.1","6,1231, ","","","  30.5"," ,6,1120, ","   32.8","6,0629,+","0.0","6,0917","-2.2","6,0924","-5.0","6,0925","-7.2","6,1007","-9.4","6,1030","-1.1","6,0518","-2.2","6,0517","-5.0","6,0423","-6.7","6,0416","-10.6","6,0328","","","","","    390.7"," ,6","","","      7.02","6","     13.29","6","      0.75","6"
"USC00426648","1901","40.6599","-111.5155","2100.1","PARK CITY G.C., UT US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4430.1","1","    4430.1","6","","","","","","","","","",""
"USC00426648","1906","40.6599","-111.5155","2100.1","PARK CITY G.C., UT US","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00426648","1911","40.6599","-111.5155","2100.1","PARK CITY G.C., UT US","     48.2","","      48.2","6","","","","","","","","","        19","6","       230","6","        32","6","       127","6","         1","6","","","","","  -24.4","6,0102, ","","","","","   32.2","6,0817, ","0.0","6,0906","-3.3","6,0917","-4.4","6,1014","-10.0","6,1019","-10.0","6,1019","0.0","6,0709","-2.2","6,0526","-4.4","6,0525","-9.4","6,0517","-9.4","6,0517","","","","","","","","","      5.50","6","     14.21","6","     -3.21","6"
"USC00426648","1912","40.6599","-111.5155","2100.1","PARK CITY G.C., UT US","      1.1","","       1.1","6","","","","","","","","","        12","6","       258","6","        42","6","       129","6","         0","6","","","","","  -21.7","6,1222, ","","","","","   31.7","6,0727,+","0.0","6,0804","-3.3","6,0828","-5.0","6,0905","-6.7","6,1001","-11.7","6,1017","0.0","6,0719","-3.3","6,0504","-4.4","6,0503","-7.2","6,0502","-9.4","6,0425","    4773.9","9","    4773.9","6","","","","","      4.42","6","     13.89","6","     -5.05","6"
"USC00426648","1916","40.6599","-111.5155","2100.1","PARK CITY G.C., UT US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00426648","1917","40.6599","-111.5155","2100.1","PARK CITY G.C., UT US","","","","","","","","","","","","","","","","","        56","6","       113","6","         0","6","","","","","","","","","","","   30.0","6,0713,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     12.33","6","",""
"USC00426648","1921","40.6599","-111.5155","2100.1","PARK CITY G.C., UT US","     85.6","","      85.6","6","","","","","","","","","         2","6","       197","6","        41","6","       110","6","         5","6","","","","","  -20.0","6,0207, ","","","","","   33.3","6,0720, ","0.0","6,0904","-2.2","6,0921","-5.6","6,1026","-7.8","6,1028","-11.1","6,1117","0.0","6,0705","-4.4","6,0426","-4.4","6,0426","-6.7","6,0425","-8.9","6,0408","    4662.3","3","    4662.3","6","","","","","      6.74","6","     13.41","6","      0.07","6"
"USC00426648","1922","40.6599","-111.5155","2100.1","PARK CITY G.C., UT US","","","","","","","","","","","","","","","","","        93","6","       129","6","         9","6","","","","","","","","","","","   34.4","6,0716, ","","","","","","","","","","","","","","","","","","","","","    4746.4","4","    4746.4"," ","","","","","","","     11.33","6","",""
"USC00426648","1923","40.6599","-111.5155","2100.1","PARK CITY G.C., UT US","     28.8","","      28.8","6","","","","","","","","","        10","6","       209","6","        92","6","        76","6","         0","6","","","","","  -21.1","6,0203, ","","","","","   30.0","6,0721, ","-1.7","6,0918","-3.3","6,1012","-6.1","6,1018","-8.3","6,1030","-12.2","6,1202","0.0","6,0602","-5.6","6,0501","-5.6","6,0501","-6.7","6,0419","-8.9","6,0328","","","","","","","","","      3.71","6","      9.00","6","     -1.58","6"
