"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00023698","1975","33.25","-109.38333","2030.0","GREYS PEAK MNTC YD, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","         4"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00023698","1976","33.25","-109.38333","2030.0","GREYS PEAK MNTC YD, AZ US","     40.0","","      40.0","0","        61","0","        44","0","         1","0","       11","","        10","0","         0","0","       116","0","         9","0","       121","0","         0","0","        21"," ","  -15.6","0,0101, ","   305"," ,0,1028, ","   178"," ,0,1028,+","  53.1"," ,0,0210, ","   31.1","0,0705, ","-2.2","0,1027","-2.2","0,1027","-6.1","0,1113","-14.4","0,1128","-14.4","0,1128","-7.2","0,0419","-7.2","0,0419","-7.2","0,0419","-7.2","0,0419","-8.9","0,0418","","","","","    398.2"," ,0","      889"," ,0","      9.63","0","     16.32","0","      2.95","0"
"USC00023698","1977","33.25","-109.38333","2030.0","GREYS PEAK MNTC YD, AZ US","    158.2","","     158.2","0","        57","0","        43","0","         3","0","       14","","        11","0","         0","0","        98","0","         1","0","       157","0","         0","0","        37"," ","  -12.8","0,0109, ","   330"," ,0,0329, ","   292"," ,0,0329, ","  28.4"," ,0,0814,+","   31.7","0,0630,+","0.0","0,1102","-3.3","0,1107","","","","","","","0.0","0,0514","-4.4","0,0404","-4.4","0,0404","-7.2","0,0403","-11.1","0,0330","    3151.5","5","    3151.5","0","    455.6"," ,0","     1082"," ,0","     11.58","0","     18.67","0","      4.50","0"
"USC00023698","1978","33.25","-109.38333","2030.0","GREYS PEAK MNTC YD, AZ US","","","","","        65","0","        54","0","         8","0","","","        13","0","","","","","","","","","","","        38"," ","","","","","   178"," ,0,0213, ","  52.8"," ,0,1218, ","","","","","","","","","","","","","","","","","","","","","","","    2410.1","1","    2410.1"," ","    775.9"," ,0","     1046"," ,0","","","","","",""
"USC00023698","1979","33.25","-109.38333","2030.0","GREYS PEAK MNTC YD, AZ US","","","","","","","","","","","","","        14","0","","","","","","","","","","","        25"," ","","","","","   203"," ,0,0205, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     1503"," ,0","","","","","",""
"USC00023698","1980","33.25","-109.38333","2030.0","GREYS PEAK MNTC YD, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","        30"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00023698","1981","33.25","-109.38333","2030.0","GREYS PEAK MNTC YD, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","        38"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
