"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033067","1960","51.5","23.8","164.0","SVITYAZ, UP","       132","I","        59","I","         1","I","","","","","","","  44.9"," ,I,0710, ","","","","","","","","","","","","","","","","","","","","","    514.2"," ,I","",""
"UPM00033067","1961","51.5","23.8","164.0","SVITYAZ, UP","       116","I","        36","I","         0","I","","","","","","","  25.2"," ,I,0730, ","","","","","","","","","","","","","","","","","","","","","    337.7"," ,I","",""
"UPM00033067","1962","51.5","23.8","164.0","SVITYAZ, UP","       135","I","        65","I","         0","I","","","","","","","  21.4"," ,I,0602, ","","","","","","","","","","","","","","","","","","","","","    555.6"," ,I","",""
"UPM00033067","1963","51.5","23.8","164.0","SVITYAZ, UP","       128","I","        49","I","         1","I","","","","","","","  27.7"," ,I,1005, ","","","","","","","","","","","","","","","","","","","","","    392.5"," ,I","",""
"UPM00033067","1964","51.5","23.8","164.0","SVITYAZ, UP","       132","I","        57","I","         0","I","","","","","","","  19.0"," ,I,0717, ","","","","","","","","","","","","","","","","","","","","","    425.3"," ,I","",""
"UPM00033067","1965","51.5","23.8","164.0","SVITYAZ, UP","       122","I","        57","I","         3","I","","","","","","","  98.0"," ,I,0718, ","","","","","","","","","","","","","","","","","","","","","    609.5"," ,I","",""
"UPM00033067","1967","51.5","23.8","164.0","SVITYAZ, UP","       168","I","        79","I","         1","I","","","","","","","  27.8"," ,I,0408, ","","","","","","","","","","","","","","","","","","","","","    603.3"," ,I","",""
"UPM00033067","1968","51.5","23.8","164.0","SVITYAZ, UP","       157","I","        71","I","         3","I","","","","","","","  57.4"," ,I,0727, ","","","","","","","","","","","","","","","","","","","","","    771.9"," ,I","",""
"UPM00033067","1969","51.5","23.8","164.0","SVITYAZ, UP","       130","I","        51","I","         1","I","","","","","","","  54.2"," ,I,0829, ","","","","","","","","","","","","","","","","","","","","","    433.7"," ,I","",""
"UPM00033067","1970","51.5","23.8","164.0","SVITYAZ, UP","       191","I","        91","I","         2","I","","","","","","","  29.7"," ,I,0510, ","","","","","","","","","","","","","","","","","","","","","    720.2"," ,I","",""
"UPM00033067","1971","51.5","23.8","164.0","SVITYAZ, UP","       146","I","        55","I","         2","I","","","","","","","  36.1"," ,I,0703, ","","","","","","","","","","","","","","","","","","","","","    447.8"," ,I","",""
"UPM00033067","1972","51.5","23.8","164.0","SVITYAZ, UP","       144","I","        61","I","         3","I","","","","","","","  40.3"," ,I,0901, ","","","","","","","","","","","","","","","","","","","","","    558.9"," ,I","",""
