"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00040850","1993","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1524.7"," ,a","","","","","",""
"ASN00040850","1995","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1603.1"," ,a","","","","","",""
"ASN00040850","1996","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1550.0"," ,a","","","","","",""
"ASN00040850","1998","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1506.8"," ,a","","","","","",""
"ASN00040850","1999","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","       200","a","       126","a","        34","a","         0","a","         0","a","         0","a","       262","a","         3","a","    2.0","a,0618, "," 337.2"," ,a,0209, ","   34.5","a,0218, ","     401.7","7","     401.7","a","   3114.2"," ,a","     19.12","a","     23.70","a","     14.53","a"
"ASN00040850","2000","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","       157","a","        98","a","        15","a","","","","","","","","","","","",""," 234.8"," ,a,1031, ","","","","","","","   1604.3"," ,a","","","","","",""
"ASN00040850","2001","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1210.9"," ,a","","","","","",""
"ASN00040850","2002","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1200.4"," ,a","","","","","",""
"ASN00040850","2003","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1785.6"," ,a","","","","","",""
"ASN00040850","2004","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1481.8"," ,a","","","","","",""
"ASN00040850","2005","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1473.4"," ,a","","","","","",""
"ASN00040850","2006","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1221.7"," ,a","","","","","",""
"ASN00040850","2008","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1925.0"," ,a","","","","","",""
"ASN00040850","2009","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1723.0"," ,a","","","","","",""
"ASN00040850","2014","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1269.4"," ,a","","","","","",""
"ASN00040850","2015","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","       138","a","        77","a","        16","a","","","","","","","","","","","",""," 186.4"," ,a,0502, ","","","","","","","   1670.8"," ,a","","","","","",""
"ASN00040850","2017","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1723.4"," ,a","","","","","",""
"ASN00040850","2018","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1795.8"," ,a","","","","","",""
"ASN00040850","2019","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1190.2"," ,a","","","","","",""
"ASN00040850","2020","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1658.5"," ,a","","","","","",""
"ASN00040850","2021","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   1464.5"," ,a","","","","","",""
"ASN00040850","2022","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   3162.8"," ,a","","","","","",""
"ASN00040850","2024","-26.715","152.8719","248.0","BAROON POCKET DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","   2313.6"," ,a","","","","","",""
