"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014767","1884","40.31627","-75.98868","97.5","READING 4 SW, PA US","","","","","        92","Z","        80","Z","        16","Z","","","","","","","","","","","","","","","","","","","","","","","","","","","  57.7"," ,Z,0704, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1236.5"," ,Z","","","","","","","","","","","","","","","",""
"USW00014767","1885","40.31627","-75.98868","97.5","READING 4 SW, PA US","","","","","        81","Z","        68","Z","        12","Z","","","","","","","","","","","","","","","","","","","","","","","","","","","  99.6"," ,Z,0803, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    994.2"," ,Z","","","","","","","","","","","","","","","",""
"USW00014767","1886","40.31627","-75.98868","97.5","READING 4 SW, PA US","","","","","        94","Z","        73","Z","         9","Z","","","","","","","","","","","","","","","","","","","","","","","","","","","  54.4"," ,Z,1125, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1025.8"," ,Z","","","","","","","","","","","","","","","",""
"USW00014767","1888","40.31627","-75.98868","97.5","READING 4 SW, PA US","","","","","       119","Z","        89","Z","        13","Z","","","        12","Z","","","","","","","","","","","","","","","","","","","","","   152"," ,Z,0312,+"," 114.8"," ,Z,0822, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1354.7"," ,Z","","","      773"," ,Z","","","","","","","","","","","",""
"USW00014767","1889","40.31627","-75.98868","97.5","READING 4 SW, PA US","    404.7","","     404.7","Z","       130","Z","        97","Z","        15","Z","","","         4","Z","         1","Z","       108","Z","        12","Z","       145","Z","         8","Z","","","","","","","  -20.0","Z,0224, ","","","   114"," ,Z,0120, ","  57.2"," ,Z,1119,+","   35.0","Z,0620, ","-0.6","Z,1009","-2.8","Z,1022","-7.8","Z,1117","-7.8","Z,1117","-9.4","Z,1205","-1.7","Z,0423","-2.8","Z,0414","-5.6","Z,0330","-6.7","Z,0326","-11.1","Z,0226","    3164.3","3","    3164.3","Z","   1576.8"," ,Z","","","      247"," ,Z","     11.13","Z","     16.66","Z","      5.60","Z","","","","","",""
"USW00014767","1892","40.31627","-75.98868","97.5","READING 4 SW, PA US","","","","","       149","Z","        71","Z","         6","Z","","","","","","","","","","","","","","","","","","","","","","","","","","","  72.4"," ,Z,0825, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    925.8"," ,Z","","","","","","","","","","","","","","","",""
"USW00014767","1894","40.31627","-75.98868","97.5","READING 4 SW, PA US","","","","","       144","Z","        74","Z","        13","Z","","","","","","","","","","","","","","","","","","","","","","","","","",""," 117.1"," ,Z,0521, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1316.7"," ,Z","","","","","","","","","","","","","","","",""
"USW00014767","1895","40.31627","-75.98868","97.5","READING 4 SW, PA US","","","","","       121","6","        67","6","         8","6","","","","","","","","","","","","","","","","","","","","","","","","","","","  45.7"," ,6,0705, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    848.1"," ,6","","","","","","","","","","","","","","","",""
"USW00014767","1896","40.31627","-75.98868","97.5","READING 4 SW, PA US","","","","","       123","Z","        66","Z","         8","Z","","","","","","","","","","","","","","","","","","","","","","","","","","","  49.0"," ,Z,0206, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    851.7"," ,Z","","","","","","","","","","","","","","","",""
"USW00014767","1897","40.31627","-75.98868","97.5","READING 4 SW, PA US","","","","","       140","6","        79","6","        11","6","","","","","","","","","","","","","","","","","","","","","","","","","",""," 113.5"," ,6,1012, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1232.6"," ,6","","","","","","","","","","","","","","","",""
"USW00014767","1898","40.31627","-75.98868","97.5","READING 4 SW, PA US","    649.2","","     649.2","Z","       139","Z","        86","Z","         9","Z","","","","","         0","Z","        99","Z","        20","Z","       157","Z","        35","Z","","","","","","","  -14.4","Z,0203, ","","","","","  53.6"," ,Z,0803, ","   39.4","Z,0703, ","-1.7","Z,1028","-3.9","Z,1124","-5.0","Z,1125","-6.7","Z,1209","-10.0","Z,1213","-1.1","Z,0409","-3.3","Z,0407","-6.7","Z,0406","-6.7","Z,0406","-11.7","Z,0204","","","","","   1169.7"," ,Z","","","","","     12.06","Z","     17.20","Z","      6.92","Z","","","","","",""
"USW00014767","1899","40.31627","-75.98868","97.5","READING 4 SW, PA US","    539.9","","     539.9","Z","       117","Z","        78","Z","        12","Z","","","","","         5","Z","       115","Z","        30","Z","       168","Z","        23","Z","","","","","","","  -25.0","Z,0210, ","","","","","  61.2"," ,Z,0810, ","   36.1","Z,0821, ","0.0","Z,1001","-2.2","Z,1003","-6.7","Z,1126","-6.7","Z,1126","-8.9","Z,1226","0.0","Z,0417","-2.2","Z,0410","-4.4","Z,0404","-7.8","Z,0321","-13.9","Z,0216","    3175.5","5","    3175.5","Z","   1138.0"," ,Z","","","","","     11.13","Z","     16.67","Z","      5.59","Z","","","","","",""
"USW00014767","1900","40.31627","-75.98868","97.5","READING 4 SW, PA US","    717.1","","     717.1","Z","       129","Z","        71","Z","        10","Z","","","","","         0","Z","       119","Z","        22","Z","       159","Z","        38","Z","","","","","","","  -16.7","Z,0318, ","","","","","  70.1"," ,Z,0519, ","   38.3","Z,0717, ","-1.7","Z,1020","-2.8","Z,1114","-4.4","Z,1116","-7.2","Z,1210","-10.6","Z,1214","-5.0","Z,0411","-5.0","Z,0411","-5.0","Z,0411","-16.7","Z,0318","-16.7","Z,0318","    3091.7","7","    3091.7","Z","    898.2"," ,Z","","","","","     12.11","Z","     17.58","Z","      6.63","Z","","","","","",""
"USW00014767","1901","40.31627","-75.98868","97.5","READING 4 SW, PA US","    598.1","","     598.1","Z","       136","Z","        88","Z","         9","Z","","","","","         0","Z","       120","Z","        41","Z","       141","Z","        29","Z","","","","","","","  -13.9","Z,0120, ","","","","","  48.0"," ,Z,0627, ","   38.3","Z,0701, ","0.0","Z,1025","-2.2","Z,1107","-6.1","Z,1120","-7.2","Z,1128","-9.4","Z,1205","-1.1","Z,0331","-2.2","Z,0329","-4.4","Z,0317","-11.7","Z,0307","-11.7","Z,0307","    3009.4","4","    3009.4","Z","   1132.4"," ,Z","","","","","     10.86","Z","     15.87","Z","      5.85","Z","","","","","",""
"USW00014767","1902","40.31627","-75.98868","97.5","READING 4 SW, PA US","    419.7","","     419.7","Z","       129","Z","        96","Z","        18","Z","","","","","         0","Z","       101","Z","        36","Z","       150","Z","        11","Z","","","","","","","  -14.4","Z,0205, ","","","","","  60.5"," ,Z,0228, ","   35.0","Z,0717, ","-1.1","Z,1022","-2.8","Z,1129","-5.0","Z,1201","-7.2","Z,1205","-10.0","Z,1206","-1.1","Z,0404","-7.8","Z,0319","-7.8","Z,0319","-7.8","Z,0319","-10.0","Z,0220","    3164.5","5","    3164.5","Z","   1339.3"," ,Z","","","","","     11.04","Z","     16.34","Z","      5.74","Z","","","","","",""
"USW00014767","1903","40.31627","-75.98868","97.5","READING 4 SW, PA US","    395.2","","     395.2","Z","       143","Z","        77","Z","        10","Z","","","","","         1","Z","       103","Z","        32","Z","       142","Z","        12","Z","","","","","","","  -18.3","Z,0219, ","","","","","  63.5"," ,Z,0718, ","   36.1","Z,0710, ","-0.6","Z,1025","-2.2","6,1107","-4.4","Z,1118","-7.8","6,1121","-8.9","Z,1126","0.0","Z,0502","-3.9","Z,0405","-5.6","Z,0226","-8.3","Z,0223","-15.6","Z,0221","    2836.9","9","    2836.9","Z","   1172.6"," ,Z","","","","","     10.94","Z","     16.13","Z","      5.76","Z","","","","","",""
"USW00014767","1904","40.31627","-75.98868","97.5","READING 4 SW, PA US","    424.1","","     424.1","Z","       141","Z","        76","Z","        10","Z","","","","","         7","Z","       148","Z","        59","Z","       146","Z","        10","Z","","","","","","","  -21.1","Z,0106,+","","","","","  76.5"," ,Z,0810, ","   35.0","Z,0719,+","0.0","Z,0922","-3.3","Z,1028","-4.4","Z,1031","-7.2","6,1128","-11.7","Z,1210","-1.1","Z,0422","-3.3","6,0420","-4.4","Z,0404","-7.2","Z,0317","-10.6","Z,0305","    3610.4","4","    3610.4","Z","   1067.2"," ,Z","","","","","      9.46","Z","     14.75","Z","      4.17","Z","","","","","",""
"USW00014767","1905","40.31627","-75.98868","97.5","READING 4 SW, PA US","    492.6","","     492.6","Z","       146","Z","        73","Z","         8","Z","       42","","         9","6","         2","Z","       123","Z","        33","Z","       163","Z","        12","Z","","","","","","","  -18.9","Z,0205, ","   330"," ,Z,0126,+","   229"," ,6,0125, ","  55.6"," ,Z,0815, ","   36.1","Z,0718, ","-1.7","Z,1030","-2.2","Z,1110","-7.2","Z,1114","-7.2","Z,1114","-9.4","Z,1201","-2.2","Z,0419","-2.2","Z,0419","-6.7","Z,0315","-6.7","Z,0315","-11.1","Z,0305","    3470.6","6","    3470.6","Z","    980.4"," ,Z","","","      945"," ,6","     10.76","Z","     16.12","Z","      5.40","Z","","","","","",""
"USW00014767","1906","40.31627","-75.98868","97.5","READING 4 SW, PA US","    613.0","","     613.0","Z","       143","Z","        69","Z","        12","Z","       32","","         7","Z","         0","Z","       111","Z","        22","Z","       155","Z","        21","Z","","","","","","","  -16.1","Z,0206, ","   229"," ,Z,1115, ","   216"," ,Z,1115, ","  69.9"," ,Z,0618, ","   35.0","Z,0806,+","0.0","Z,1012","-3.3","Z,1117","-8.9","Z,1203","-8.9","Z,1203","-8.9","Z,1203","-2.2","Z,0403","-2.2","Z,0403","-7.2","Z,0325","-7.2","Z,0325","-10.6","Z,0324","    3015.5","5","    3015.5","Z","   1115.7"," ,Z","","","      919"," ,Z","     11.62","Z","     16.72","Z","      6.53","Z","","","","","",""
"USW00014767","1907","40.31627","-75.98868","97.5","READING 4 SW, PA US","    404.9","","     404.9","Z","       146","Z","        90","Z","         9","Z","       47","","        14","Z","         1","Z","       118","Z","        34","Z","       129","Z","         8","Z","","","","","","","  -17.8","Z,0207, ","   330"," ,Z,0205, ","   203"," ,Z,0204, ","  46.7"," ,Z,0923, ","   32.8","Z,0808,+","-0.6","Z,1021","-2.2","Z,1022","-4.4","Z,1202","-6.7","Z,1204","","","-0.6","Z,0512","-5.6","Z,0402","-5.6","Z,0402","-6.7","Z,0311","-10.6","6,0307","    3325.5","5","    3325.5","Z","   1122.2"," ,Z","","","     1236"," ,Z","     10.06","Z","     15.23","Z","      4.90","Z","","","","","",""
"USW00014767","1908","40.31627","-75.98868","97.5","READING 4 SW, PA US","    543.7","","     543.7","Z","       108","Z","        72","Z","         9","Z","       27","","         7","Z","         0","Z","       120","Z","        18","Z","       162","Z","        18","Z","","","","","","","  -17.2","Z,0210,+","   178"," ,Z,1114, ","   173"," ,Z,1114, ","  56.9"," ,Z,0507, ","   36.7","Z,0624, ","-0.6","Z,1013","-2.8","Z,1104","-6.1","Z,1115","-12.2","Z,1116","-12.2","Z,1116","-2.2","6,0417","-2.2","6,0417","-6.1","Z,0321","-6.7","Z,0301","-8.9","Z,0223","    3114.3","3","    3114.3","Z","    916.7"," ,Z","","","      833"," ,Z","     11.46","Z","     16.81","Z","      6.11","Z","","","","","",""
"USW00014767","1909","40.31627","-75.98868","97.5","READING 4 SW, PA US","    445.8","","     445.8","Z","       118","Z","        62","Z","         8","Z","       27","","         8","Z","         0","Z","       112","Z","        27","Z","       149","Z","        25","Z","","","","","","","  -16.1","Z,0119, ","   457"," ,Z,1226, ","   318"," ,Z,1226, ","  71.4"," ,Z,1213, ","   36.7","Z,0809,+","0.0","Z,1014","-2.2","6,1020","-4.4","Z,1208","-8.3","6,1209","-9.4","6,1220","0.0","Z,0412","-5.0","6,0411","-5.0","6,0411","-8.9","Z,0306","-8.9","Z,0306","    2924.7","7","    2924.7","Z","    820.9"," ,Z","","","     1096"," ,Z","     11.34","Z","     16.83","Z","      5.84","Z","","","","","",""
"USW00014767","1910","40.31627","-75.98868","97.5","READING 4 SW, PA US","    505.8","","     505.8","Z","       127","Z","        76","Z","         7","Z","       58","","         9","Z","         1","Z","       112","Z","        29","Z","       161","Z","        15","Z","","","","","","","  -17.8","Z,0207, ","   305"," ,Z,0114, ","   157"," ,Z,1206, ","  52.1"," ,Z,0710, ","   35.6","Z,0709, ","-1.1","Z,1029","-3.3","Z,1030","-4.4","Z,1120","-7.8","Z,1206","-9.4","Z,1207","-6.1","Z,0318","-6.1","Z,0318","-6.1","Z,0318","-8.9","Z,0226","-8.9","Z,0226","    2967.8","8","    2967.8","Z","    885.2"," ,Z","","","      930"," ,Z","     11.28","Z","     16.64","Z","      5.91","Z","","","","","",""
"USW00014767","1911","40.31627","-75.98868","97.5","READING 4 SW, PA US","    605.2","","     605.2","Z","       145","Z","        95","Z","         7","Z","       18","","         7","Z","         0","Z","       116","Z","        16","Z","       148","Z","        30","Z","","","","","","","  -11.1","Z,0316, ","   102"," ,6,0220, ","   104"," ,Z,0220, ","  65.8"," ,Z,0717, ","   38.9","Z,0703, ","-0.6","Z,1029","-3.9","Z,1112","-5.6","6,1113","-6.7","6,1220","","","-1.1","Z,0417","-4.4","6,0402","-4.4","6,0402","-7.2","Z,0325","-11.1","Z,0316","    3134.2","2","    3134.2","Z","   1152.2"," ,Z","","","      488"," ,Z","     11.78","Z","     16.98","Z","      6.56","Z","","","","","",""
"USW00014767","1912","40.31627","-75.98868","97.5","READING 4 SW, PA US","    463.2","","     463.2","Z","       128","Z","        80","Z","        15","Z","       46","","         9","Z","         4","Z","       112","Z","        39","Z","       151","Z","        21","Z","","","","","","","  -25.6","Z,0114, ","   229"," ,Z,1224, ","   274"," ,Z,1224, ","  71.9"," ,Z,0924, ","   36.7","Z,0709,+","-1.7","Z,1103","-2.8","Z,1104","-7.8","Z,1209","-7.8","Z,1209","-12.8","Z,1226","-0.6","Z,0409","-2.2","6,0404","-5.0","Z,0326","-6.7","Z,0323","-10.0","Z,0303","    3254.6","6","    3254.6","Z","   1206.2"," ,Z","","","      809"," ,Z","     10.91","Z","     16.28","Z","      5.53","Z","","","","","",""
"USW00014767","1913","40.31627","-75.98868","97.5","READING 4 SW, PA US","    527.2","","     527.2","Z","       120","Z","        70","Z","        13","Z","        5","","         4","Z","         0","Z","        78","Z","        13","Z","       147","Z","        17","Z","","","","","","","  -12.2","Z,0213, ","    25"," ,Z,0206,+","    36"," ,Z,0203, ","  71.6"," ,Z,1001, ","   36.1","Z,0729, ","0.0","Z,1107","-2.2","Z,1111","-4.4","Z,1208","-6.7","Z,1227","-8.9","Z,1228","0.0","Z,0408","-2.2","Z,0328","-9.4","Z,0308","-9.4","Z,0308","-9.4","Z,0308","    2647.2","2","    2647.2","Z","   1167.5"," ,Z","","","      178"," ,Z","     12.59","Z","     17.50","Z","      7.67","Z","","","","","",""
"USW00014767","1914","40.31627","-75.98868","97.5","READING 4 SW, PA US","    518.7","","     518.7","Z","       117","Z","        69","Z","         5","Z","       35","","        13","Z","         4","Z","       114","Z","        38","Z","       151","Z","        21","Z","","","","","","","  -19.4","Z,0114, ","   305"," ,Z,0217,+","   211"," ,Z,0214, ","  56.6"," ,Z,1207, ","   35.0","Z,0723, ","-0.6","Z,1027","-3.3","Z,1110","-4.4","Z,1120","-10.0","Z,1214","-10.0","Z,1214","-0.6","Z,0410","-2.8","Z,0404","-4.4","Z,0322","-8.3","6,0321","-8.9","Z,0312","    2993.4","4","    2993.4","Z","    846.8"," ,Z","","","     1018"," ,Z","     10.94","Z","     15.71","Z","      6.16","Z","","","","","",""
"USW00014767","1915","40.31627","-75.98868","97.5","READING 4 SW, PA US","    491.8","","     491.8","Z","       125","Z","        84","Z","        12","Z","       13","","         6","6","         0","6","       105","Z","        16","6","       144","6","        13","6","","","","","","","  -11.7","Z,0130, ","   279"," ,Z,0306, ","   284"," ,6,0306, ","  67.1"," ,Z,0201, ","   34.4","6,0425, ","-1.1","Z,1107","-2.8","Z,1118","-5.6","Z,1205","-7.2","Z,1212","","","0.0","6,0404","-3.3","Z,0331","-7.2","Z,0330","-7.2","Z,0330","-10.0","6,0210","    2967.5","5","    2967.5","6","   1203.2"," ,Z","","","      833"," ,6","     11.67","Z","     16.34","6","      7.00","Z","","","","","",""
"USW00014767","1916","40.31627","-75.98868","97.5","READING 4 SW, PA US","    512.7","","     512.7","Z","       129","Z","        72","Z","        10","Z","       34","","        12","Z","         0","6","       108","Z","        37","6","       140","6","        15","6","","","","","","","  -16.7","Z,0215, ","   203"," ,Z,1215, ","   163"," ,Z,0408, "," 134.1"," ,Z,0721, ","   36.7","6,0822, ","-0.6","Z,1115","-4.4","Z,1116","-4.4","Z,1116","-6.7","Z,1214","-11.1","Z,1216","0.0","Z,0409","-2.8","Z,0324","-4.4","Z,0323","-7.2","6,0320","-15.0","Z,0318","    3094.0","0","    3094.0","6","   1129.7"," ,Z","","","     1026"," ,Z","     11.11","Z","     15.87","6","      6.35","Z","","","","","",""
"USW00014767","1917","40.31627","-75.98868","97.5","READING 4 SW, PA US","    482.0","","     482.0","Z","       130","Z","        81","Z","         7","Z","       49","","        15","Z","         4","6","       113","Z","        37","6","       132","6","         7","6","","","","","","","  -21.1","Z,1230, ","   254"," ,Z,1217,+","   272"," ,Z,1214, ","  43.4"," ,Z,1024, ","   37.2","6,0731, ","0.0","Z,1021","-2.2","Z,1105","-5.6","Z,1125","-7.2","Z,1127","-10.6","Z,1209","-0.6","Z,0414","-2.8","Z,0410","-6.1","Z,0319","-8.9","Z,0307","-8.9","Z,0307","    3148.7","7","    3148.7","6","    895.7"," ,Z","","","     1445"," ,Z","     10.18","Z","     14.93","6","      5.44","Z","","","","","",""
"USW00014767","1918","40.31627","-75.98868","97.5","READING 4 SW, PA US","    507.2","","     507.2","Z","       129","Z","        70","Z","         7","Z","       48","","         7","Z","         3","Z","        98","Z","        35","Z","       163","Z","        21","Z","","","","","","","  -21.1","Z,0205, ","   305"," ,Z,0206,+","   152"," ,Z,0128, ","  48.3"," ,Z,1222, ","   40.6","Z,0807, ","-0.6","Z,1106","-2.8","Z,1112","-4.4","Z,1202","","","","","0.0","Z,0413","-2.2","Z,0327","-5.6","Z,0316","-8.3","Z,0311","-12.2","Z,0223","    3409.9","9","    3409.9","Z","    925.4"," ,Z","","","      647"," ,Z","     11.51","Z","     16.59","Z","      6.42","Z","","","","","",""
"USW00014767","1919","40.31627","-75.98868","97.5","READING 4 SW, PA US","    525.6","","     525.6","Z","       131","Z","        89","Z","         6","Z","       27","","         4","Z","         1","Z","        93","Z","        18","Z","       152","Z","        15","Z","","","","","","","  -17.8","Z,1218, ","   127"," ,Z,1220,+","   102"," ,Z,0103, "," 128.0"," ,Z,0817, ","   37.8","Z,0705, ","-2.2","Z,1110","-2.2","Z,1110","-7.8","Z,1203","-7.8","Z,1203","-10.6","Z,1216","0.0","Z,0426","-5.0","Z,0402","-5.0","Z,0402","-7.2","Z,0211","-11.7","Z,0113","    2687.8","8","    2687.8","Z","   1120.5"," ,Z","","","      362"," ,Z","     11.92","Z","     16.65","Z","      7.20","Z","","","","","",""
"USW00014767","1920","40.31627","-75.98868","97.5","READING 4 SW, PA US","    475.8","","     475.8","Z","       125","Z","        81","Z","        11","Z","       56","","        11","Z","         1","Z","       103","Z","        33","Z","       155","Z","         5","Z","","","","","","","  -18.9","Z,0201, ","   178"," ,Z,0206, ","    76"," ,Z,0305, ","  58.2"," ,Z,0305, ","   35.0","Z,0611, ","-2.8","Z,1112","-2.8","Z,1112","-4.4","Z,1113","-6.7","Z,1226","","","-0.6","Z,0411","-2.8","Z,0410","-6.7","Z,0314","-6.7","Z,0314","-10.0","Z,0308","    3263.8","8","    3263.8","Z","   1033.5"," ,Z","","","      648"," ,Z","     11.20","Z","     15.86","Z","      6.53","Z","","","","","",""
"USW00014767","1921","40.31627","-75.98868","97.5","READING 4 SW, PA US","    619.9","","     619.9","Z","       120","Z","        68","Z","         9","Z","       10","","         6","Z","         0","Z","        81","Z","        16","Z","       172","Z","        25","Z","","","","","","","  -15.0","Z,0119, ","   305"," ,Z,0220, ","   292"," ,Z,0220, ","  61.5"," ,Z,0415, ","   36.1","Z,0704, ","0.0","Z,1027","-2.2","Z,1113","-6.7","Z,1215","-6.7","Z,1215","-12.2","Z,1221","-2.2","Z,0411","-2.2","Z,0411","-5.0","Z,0329","-7.2","Z,0226","-11.7","Z,0225","    2475.9","9","    2475.9","Z","    964.7"," ,Z","","","      623"," ,Z","     12.87","Z","     17.86","Z","      7.88","Z","","","","","",""
"USW00014767","1922","40.31627","-75.98868","97.5","READING 4 SW, PA US","    560.5","","     560.5","Z","       130","Z","        83","Z","         6","Z","       29","","        10","Z","         0","Z","        96","Z","        24","Z","       164","Z","         8","Z","","","","","","","  -16.7","Z,0217, ","   178"," ,Z,0128,+","   203"," ,Z,0215, ","  62.0"," ,Z,0831, ","   34.4","Z,0906, ","-1.1","Z,1021","-2.8","Z,1126","-5.6","Z,1207","-8.3","Z,1211","-11.1","Z,1219","-0.6","Z,0422","-2.2","Z,0323","-6.1","Z,0318","-7.8","Z,0301","-11.7","Z,0218","    2850.0","0","    2850.0","Z","    918.8"," ,Z","","","     1018"," ,Z","     12.09","Z","     16.85","Z","      7.33","Z","","","","","",""
