"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1COGR0052","2010","40.091093","-106.200002","2405.8","PARSHALL 3.0 NNW, CO US","       125","N","        46","N","         0","N","      144","","        35","N","   279"," ,N,0225, ","   152"," ,N,0512, ","  20.6"," ,N,0613, ","    365.6"," ,N","     2209"," ,N"
"US1COGR0052","2011","40.091093","-106.200002","2405.8","PARSHALL 3.0 NNW, CO US","       116","N","        55","N","         0","N","      117","","        38","N","   483"," ,N,0318, ","   132"," ,N,0318, ","  22.9"," ,N,0830, ","    418.0"," ,N","     2529"," ,N"
"US1COGR0052","2012","40.091093","-106.200002","2405.8","PARSHALL 3.0 NNW, CO US","        90","N","        36","N","         0","N","       60","","        22","N","   267"," ,N,1219, ","   127"," ,N,1219, ","  17.0"," ,N,0524, ","    256.6"," ,N","     1431"," ,N"
"US1COGR0052","2013","40.091093","-106.200002","2405.8","PARSHALL 3.0 NNW, CO US","       132","N","        56","N","         1","N","      145","","        33","N","   559"," ,N,0312, ","   203"," ,N,0416, ","  28.2"," ,N,0913, ","    430.6"," ,N","     2964"," ,N"
"US1COGR0052","2014","40.091093","-106.200002","2405.8","PARSHALL 3.0 NNW, CO US","       129","N","        52","N","         2","N","      132","","        40","N","   622"," ,N,0202,+","   185"," ,N,0414, ","  49.8"," ,N,0802, ","    430.5"," ,N","     2463"," ,N"
"US1COGR0052","2015","40.091093","-106.200002","2405.8","PARSHALL 3.0 NNW, CO US","       125","N","        44","N","         1","N","","","        26","N","","","   140"," ,N,1212,+","  25.4"," ,N,1023, ","    337.9"," ,N","     1905"," ,N"
"US1COGR0052","2016","40.091093","-106.200002","2405.8","PARSHALL 3.0 NNW, CO US","       111","N","        41","N","         0","N","","","        29","N","","","   165"," ,N,0416, ","  20.1"," ,N,0416, ","    342.4"," ,N","     2048"," ,N"
"US1COGR0052","2017","40.091093","-106.200002","2405.8","PARSHALL 3.0 NNW, CO US","       105","N","        46","N","         0","N","       81","","        27","N","   419"," ,N,0121, ","   229"," ,N,0519, ","  17.5"," ,N,0727, ","    348.6"," ,N","     2200"," ,N"
"US1COGR0052","2018","40.091093","-106.200002","2405.8","PARSHALL 3.0 NNW, CO US","       103","N","        36","N","         0","N","       84","","        23","N","   178"," ,N,0213, ","   178"," ,N,0213, ","  14.0"," ,N,0503, ","    281.1"," ,N","     1697"," ,N"
"US1COGR0052","2019","40.091093","-106.200002","2405.8","PARSHALL 3.0 NNW, CO US","       113","N","        47","N","         0","N","","","        32","N","","","   122"," ,N,0521, ","  21.1"," ,N,0521, ","    359.8"," ,N","     2227"," ,N"
"US1COGR0052","2020","40.091093","-106.200002","2405.8","PARSHALL 3.0 NNW, CO US","        94","N","        25","N","         1","N","","","        23","N","","","   239"," ,N,1026, ","  25.9"," ,N,1026, ","    238.3"," ,N","     1937"," ,N"
"US1COGR0052","2021","40.091093","-106.200002","2405.8","PARSHALL 3.0 NNW, CO US","       112","N","        43","N","         0","N","      110","","        27","N","   343"," ,N,1231, ","   140"," ,N,1225, ","  19.8"," ,N,0503, ","    330.1"," ,N","     1836"," ,N"
"US1COGR0052","2022","40.091093","-106.200002","2405.8","PARSHALL 3.0 NNW, CO US","       115","N","        46","N","         0","N","      154","","        28","N","   419"," ,N,0224,+","   152"," ,N,1213, ","  19.3"," ,N,0630, ","    330.6"," ,N","     2126"," ,N"
"US1COGR0052","2023","40.091093","-106.200002","2405.8","PARSHALL 3.0 NNW, CO US","       132","N","        45","N","         1","N","      139","","        24","N","   597"," ,N,0131, ","   175"," ,N,0323, ","  27.7"," ,N,0825, ","    337.9"," ,N","     1875"," ,N"
"US1COGR0052","2024","40.091093","-106.200002","2405.8","PARSHALL 3.0 NNW, CO US","       117","N","        46","N","         2","N","      154","","        32","N","   546"," ,N,0210,+","   305"," ,N,0416, ","  31.8"," ,N,0629, ","    386.1"," ,N","     2502"," ,N"
