"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MUM00041250","2018","23.717","55.9","257.0","SUNAYNAH, MU","         0","S","       357","S","       252","S","   49.3","S,0809,+","     37.39","S"
"MUM00041250","2022","23.717","55.9","257.0","SUNAYNAH, MU","         0","S","       340","S","       254","S","   49.8","S,0618, ","     37.08","S"
