"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00015027","1961","19.5","-99.3","2479.9","EL SALITRE, MX","      5.8","","       5.8","m","       106","m","        71","m","         7","m","         0","m","         9","m","         0","m","       153","m","         0","m","   -6.1","m,0212, ","  48.3"," ,m,0612, ","   29.4","m,0513, ","-2.2","m,1126","-2.2","m,1126","","","-4.4","m,0213","-4.4","m,0213","-4.4","m,0213","","","","","","","","","    800.8"," ,m","     14.07","m","     20.73","m","      7.42","m"
"MXN00015027","1962","19.5","-99.3","2479.9","EL SALITRE, MX","      3.9","","       3.9","m","       115","m","        64","m","         4","m","         0","m","         8","m","         0","m","       189","m","         0","m","   -2.8","m,1114, ","  38.4"," ,m,0903, ","   28.3","m,0601,+","-0.6","m,1113","-2.8","m,1114","","","-2.2","m,0212","-2.2","m,0212","","","","","","","    1550.2","2","    1550.2","m","    782.7"," ,m","     14.27","m","     21.20","m","      7.34","m"
"MXN00015027","1963","19.5","-99.3","2479.9","EL SALITRE, MX","      8.7","","       8.7","m","       111","m","        66","m","         3","m","         0","m","        13","m","         0","m","       170","m","         0","m","   -5.0","m,0204, ","  40.4"," ,m,0505, ","   27.8","m,0422,+","-0.6","m,1112","-3.9","m,1225","","","-0.6","m,0217","-3.9","m,0205","-5.0","m,0204","","","","","    1439.1","1","    1439.1","m","    755.7"," ,m","     14.07","m","     20.63","m","      7.51","m"
"MXN00015027","1964","19.5","-99.3","2479.9","EL SALITRE, MX","     13.3","","      13.3","m","       119","m","        69","m","         3","m","         0","m","         1","m","         0","m","       172","m","         0","m","    0.0","m,0102, ","  39.9"," ,m,0804, ","   29.4","m,0427, ","","","","","","","0.0","m,0102","","","","","","","","","    1518.2","2","    1518.2","m","    638.8"," ,m","     14.38","m","     20.88","m","      7.87","m"
"MXN00015027","1965","19.5","-99.3","2479.9","EL SALITRE, MX","      2.3","","       2.3","m","       129","m","        80","m","         4","m","         0","m","        12","m","         0","m","       177","m","         0","m","   -3.3","m,0117, ","  54.9"," ,m,0619, ","   27.2","m,0526,+","0.0","m,1025","","","","","0.0","m,0226","-2.8","m,0119","","","","","","","    1590.1","1","    1590.1","m","    850.0"," ,m","     13.88","m","     20.90","m","      6.85","m"
"MXN00015027","1966","19.5","-99.3","2479.9","EL SALITRE, MX","      6.4","","       6.4","m","       107","m","        76","m","         4","m","         0","m","        22","m","         0","m","       180","m","         0","m","   -5.6","m,1129, ","  52.3"," ,m,1018, ","   28.3","m,0517,+","0.0","m,1104","-5.6","m,1129","-5.6","m,1129","0.0","m,0306","-3.9","m,0130","","","","","","","    1683.9","9","    1683.9","m","    700.1"," ,m","     13.65","m","     20.66","m","      6.65","m"
"MXN00015027","1967","19.5","-99.3","2479.9","EL SALITRE, MX","      7.6","","       7.6","m","       110","m","        76","m","         3","m","         0","m","        19","m","         0","m","       157","m","         0","m","   -3.3","m,0209, ","  47.0"," ,m,0923, ","   28.3","m,0511, ","-0.6","m,1019","","","","","-1.7","m,0215","-2.2","m,0214","","","","","","","    1710.0","0","    1710.0","m","    886.2"," ,m","     13.78","m","     20.65","m","      6.90","m"
"MXN00015027","1968","19.5","-99.3","2479.9","EL SALITRE, MX","      0.6","","       0.6","m","       125","m","        71","m","         5","m","         0","m","        15","m","         0","m","       147","m","         0","m","   -3.3","m,0208, ","  43.2"," ,m,0621, ","   27.2","m,0601, ","","","","","","","0.0","m,0324","-2.2","m,0209","","","","","","","    1737.8","8","    1737.8","m","    782.0"," ,m","     13.83","m","     20.43","m","      7.22","m"
"MXN00015027","1970","19.5","-99.3","2479.9","EL SALITRE, MX","     11.5","","      11.5","m","       102","m","        70","m","         4","m","         0","m","        15","m","         0","m","       157","m","         0","m","   -1.1","m,1206,+","  49.3"," ,m,0919, ","   28.9","m,0428,+","0.0","m,1117","","","","","0.0","m,0125","","","","","","","","","    1423.6","6","    1423.6","m","    788.2"," ,m","     14.25","m","     21.17","m","      7.32","m"
"MXN00015027","1971","19.5","-99.3","2479.9","EL SALITRE, MX","      7.7","","       7.7","m","       113","m","        72","m","         6","m","         0","m","         6","m","         0","m","       134","m","         0","m","   -2.2","m,1224, ","  37.8"," ,m,0928, ","   28.3","m,0430,+","0.0","m,1114","-2.2","m,1224","","","0.0","m,0412","","","","","","","","","    1553.3","3","    1553.3","m","    836.2"," ,m","     14.17","m","     20.89","m","      7.45","m"
"MXN00015027","1972","19.5","-99.3","2479.9","EL SALITRE, MX","      3.0","","       3.0","m","       124","m","        70","m","         7","m","         0","m","         7","m","         0","m","       170","m","         0","m","   -1.7","m,0219, ","  90.9"," ,m,0614, ","   26.7","m,0523,+","-0.6","m,1225","","","","","0.0","m,0223","","","","","","","","","    1521.9","9","    1521.9","m","    991.9"," ,m","     14.37","m","     21.05","m","      7.69","m"
"MXN00015027","1973","19.5","-99.3","2479.9","EL SALITRE, MX","     15.0","","      15.0","m","       118","m","        73","m","         6","m","         0","m","        15","m","         0","m","       165","m","         0","m","   -5.0","m,0130, ","  43.9"," ,m,0718, ","   29.4","m,0526, ","-2.2","m,1218","-2.2","m,1218","","","0.0","m,0210","-5.0","m,0130","-5.0","m,0130","","","","","    1325.6","6","    1325.6","m","    927.2"," ,m","     14.33","m","     21.14","m","      7.51","m"
"MXN00015027","1974","19.5","-99.3","2479.9","EL SALITRE, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1654.2","2","    1654.2","m","","","","","","","",""
"MXN00015027","1975","19.5","-99.3","2479.9","EL SALITRE, MX","      0.4","","       0.4","m","       115","m","        81","m","         6","m","         0","m","        22","m","         0","m","       117","m","         0","m","   -4.4","m,0115, ","  52.1"," ,m,0607, ","   27.8","m,0426,+","-1.7","m,1111","-2.2","m,1227","","","-1.1","m,0118","-2.2","m,0117","-4.4","m,0115","","","","","","","","","    931.0"," ,m","     13.57","m","     20.46","m","      6.68","m"
"MXN00015027","1976","19.5","-99.3","2479.9","EL SALITRE, MX","      0.0","","       0.0","m","       141","m","        90","m","         8","m","         0","m","        22","m","         0","m","       108","m","         0","m","   -5.0","m,0224, ","  36.6"," ,m,0827, ","   25.0","m,0525,+","","","","","","","0.0","m,0229","-2.2","m,0228","-4.4","m,0225","","","","","    1937.3","3","    1937.3","m","   1076.9"," ,m","     13.38","m","     19.56","m","      7.20","m"
