"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00120062","1951","40.0667","-2.1381","945.0","CUENCA, SP","","","","","       100","E","        77","E","         3","E","","","","","","","","","","","","","  38.6"," ,E,0315, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    779.9"," ,E","","","","","",""
"SPE00120062","1953","40.0667","-2.1381","945.0","CUENCA, SP","","","","","        65","E","        41","E","         0","E","","","","","","","","","","","","","  21.4"," ,E,0705, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    332.2"," ,E","","","","","",""
"SPE00120062","1954","40.0667","-2.1381","945.0","CUENCA, SP","","","","","        59","E","        34","E","         2","E","","","","","","","","","","","","","  59.0"," ,E,0515, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    358.1"," ,E","","","","","",""
"SPE00120062","1957","40.0667","-2.1381","945.0","CUENCA, SP","","","","","        76","E","        50","E","         1","E","","","","","","","","","","","","","  50.4"," ,E,1002, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    499.4"," ,E","","","","","",""
"SPE00120062","1960","40.0667","-2.1381","945.0","CUENCA, SP","","","","","       124","E","        83","E","         4","E","","","","","","","","","","","","","  41.2"," ,E,0715, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    843.9"," ,E","","","","","",""
"SPE00120062","1961","40.0667","-2.1381","945.0","CUENCA, SP","    350.6","","     350.6","E","","","","","","","         0","E","        61","E","         0","E","       147","E","        13","E","   -8.2","E,1221, ","","","   34.0","E,0711, ","-0.6","E,1020","-3.6","E,1105","-5.6","E,1113","-7.0","E,1220","","","-1.4","E,0326","-2.6","E,0308","-4.7","E,0208","","","","","","","","","","","     12.84","E","     19.27","E","      6.41","E"
"SPE00120062","1962","40.0667","-2.1381","945.0","CUENCA, SP","","","","","       102","E","        57","E","         3","E","","","","","","","","","","","","","  37.0"," ,E,1228, ","","","","","","","","","","","","","","","","","","","","","","","    2590.2","2","    2590.2","E","    614.3"," ,E","","","","","",""
"SPE00120062","1963","40.0667","-2.1381","945.0","CUENCA, SP","    222.7","","     222.7","E","       120","E","        84","E","         2","E","         0","E","        58","E","         0","E","       146","E","        14","E","  -11.6","E,0204, ","  38.8"," ,E,0728, ","   34.6","E,0725,+","-1.0","E,1108","-2.5","E,1201","-6.0","E,1216","","","","","-2.4","E,0407","-2.4","E,0407","-4.6","E,0325","-10.6","E,0206","-10.6","E,0206","","","","","    769.3"," ,E","     11.71","E","     17.49","E","      5.93","E"
"SPE00120062","1964","40.0667","-2.1381","945.0","CUENCA, SP","    423.5","","     423.5","E","        79","E","        48","E","         3","E","         0","E","        88","E","         0","E","       165","E","        31","E","   -8.2","E,0106, ","  40.0"," ,E,0929,+","   35.0","E,0901, ","-0.5","E,1026","-3.8","E,1128","-5.0","E,1214","","","","","-0.4","E,0408","-2.2","E,0407","-7.2","E,0309","-7.2","E,0309","","","    2359.3","3","    2359.3","E","    472.1"," ,E","     12.82","E","     19.48","E","      6.15","E"
"SPE00120062","1965","40.0667","-2.1381","945.0","CUENCA, SP","    346.3","","     346.3","E","        95","E","        64","E","         5","E","         0","E","        75","E","         0","E","       136","E","        25","E","  -14.5","E,0220, ","  39.3"," ,E,0312, ","   36.6","E,0805, ","-1.4","E,1110","-7.6","E,1124","-7.6","E,1124","-7.6","E,1124","","","-1.0","E,0424","-2.6","E,0423","-6.5","E,0309","-7.0","E,0308","-10.8","E,0221","    2578.5","5","    2578.5","E","    658.9"," ,E","     12.00","E","     18.37","E","      5.63","E"
"SPE00120062","1966","40.0667","-2.1381","945.0","CUENCA, SP","    326.1","","     326.1","E","       109","E","        68","E","         3","E","         0","E","        80","E","         0","E","       138","E","        23","E","   -7.2","E,1226, ","  48.6"," ,E,0604, ","   38.6","E,0812, ","-0.8","E,1028","-4.8","E,1101","-4.8","E,1101","-6.8","E,1121","","","-0.6","E,0421","-3.0","E,0323","","","","","","","    2377.7","7","    2377.7","E","    731.8"," ,E","     12.28","E","     18.63","E","      5.93","E"
"SPE00120062","1967","40.0667","-2.1381","945.0","CUENCA, SP","    360.9","","     360.9","E","        68","E","        44","E","         1","E","         0","E","        87","E","         0","E","       152","E","        40","E","   -9.2","E,0109, ","  26.0"," ,E,0216, ","   38.8","E,0719, ","-1.6","E,1030","-3.2","E,1106","-4.8","E,1207","-6.8","E,1211","","","-0.8","E,0427","-2.6","E,0411","-6.2","E,0209","-7.8","E,0117","-9.2","E,0109","    2703.5","5","    2703.5","E","    376.3"," ,E","     12.28","E","     19.37","E","      5.19","E"
"SPE00120062","1968","40.0667","-2.1381","945.0","CUENCA, SP","    294.1","","     294.1","E","       105","E","        63","E","         1","E","         0","E","        78","E","         0","E","       154","E","        21","E","   -8.6","E,0111, ","  59.0"," ,E,0611, ","   35.8","E,0629, ","-0.4","E,1103","-3.8","E,1118","-5.2","E,1229","","","","","-0.8","E,0507","-2.8","E,0407","-5.6","E,0317","-7.8","E,0123","","","    2569.1","1","    2569.1","E","    635.5"," ,E","     12.18","E","     18.58","E","      5.79","E"
"SPE00120062","1969","40.0667","-2.1381","945.0","CUENCA, SP","    268.0","","     268.0","E","       129","E","        74","E","         6","E","         0","E","        77","E","         0","E","       107","E","        26","E","  -10.4","E,0102, ","  67.9"," ,E,0427, ","   35.6","E,0720, ","-2.2","E,1116","-2.2","E,1116","-6.8","E,1128","-6.8","E,1128","","","-0.4","E,0401","-3.0","E,0331","-4.8","E,0330","-7.8","E,0211","-10.4","E,0102","    2569.5","5","    2569.5","E","    915.3"," ,E","     11.22","E","     17.07","E","      5.37","E"
"SPE00120062","1970","40.0667","-2.1381","945.0","CUENCA, SP","    380.3","","     380.3","E","        91","E","        52","E","         1","E","         0","E","        97","E","         2","E","       157","E","        25","E","  -10.4","E,1225, ","  27.4"," ,E,0111, ","   36.0","E,0712, ","0.0","E,1021","-4.6","E,1023","-4.6","E,1023","-6.8","E,1216","-9.6","E,1224","-1.4","E,0508","-5.8","E,0403","-5.8","E,0403","-6.8","E,0303","","","    2800.4","4","    2800.4","E","    433.9"," ,E","     12.08","E","     18.78","E","      5.38","E"
