"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UY000086562","1931","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","","","","","        82","I","        59","I","        12","I","         0","I","        14","I","         0","I","       168","I","        20","I","   -1.0","I,0811,+","  58.0"," ,I,1107, ","   39.0","I,0301, ","-1.0","I,0526","","","-1.0","I,0811","    1541.0","0","    1541.0","I","    956.9"," ,I","     15.57","I","     21.06","I","     10.09","I"
"UY000086562","1932","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    491.4","","     491.4","I","        83","I","        64","I","        12","I","         0","I","         2","I","         0","I","       199","I","        27","I","    0.0","I,0609,+","  60.0"," ,I,0128, ","   37.0","I,1231,+","0.0","I,0608","","","","","    1149.0","0","    1149.0","I","   1016.0"," ,I","     16.83","I","     22.42","I","     11.23","I"
"UY000086562","1933","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    562.8","","     562.8","I","        85","I","        55","I","        13","I","         0","I","         3","I","         0","I","       198","I","        31","I","   -2.0","I,0629, ","  85.0"," ,I,0524, ","   38.0","I,1229,+","0.0","I,0628","","","","","    1144.2","2","    1144.2","I","   1031.1"," ,I","     16.75","I","     22.52","I","     10.98","I"
"UY000086562","1934","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    631.1","","     631.1","I","        84","I","        64","I","        12","I","         0","I","         2","I","         0","I","       191","I","        25","I","    0.0","I,0710,+","  75.0"," ,I,0312, ","   43.0","I,0120, ","0.0","I,0709","","","","","    1211.2","2","    1211.2","I","   1062.5"," ,I","     16.52","I","     22.30","I","     10.74","I"
"UY000086562","1935","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    525.1","","     525.1","I","        77","I","        49","I","        10","I","         0","I","        12","I","         0","I","       198","I","        23","I","   -3.0","I,0726, ","  93.0"," ,I,0314, ","   41.0","I,0203, ","0.0","I,0623","-3.0","I,0726","-1.0","I,0805","    1261.2","2","    1261.2","I","    854.2"," ,I","     16.36","I","     22.11","I","     10.61","I"
"UY000086562","1936","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    471.8","","     471.8","I","       111","I","        77","I","        20","I","         0","I","         2","I","         0","I","       176","I","        14","I","    0.0","I,0811,+","  87.0"," ,I,0526, ","   35.0","I,0105, ","","","","","0.0","I,0811","    1184.9","9","    1184.9","I","   1458.4"," ,I","     16.36","I","     21.27","I","     11.45","I"
"UY000086562","1937","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    484.9","","     484.9","I","        70","I","        47","I","        11","I","         0","I","         3","I","         0","I","       178","I","        20","I","    0.0","I,0725,+","  56.0"," ,I,0831, ","   38.0","I,0226,+","0.0","I,0714","","","","","    1316.3","3","    1316.3","I","    789.3"," ,I","     16.03","I","     21.50","I","     10.57","I"
"UY000086562","1938","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    453.3","","     453.3","I","        83","I","        57","I","        13","I","         0","I","         0","I","         0","I","       170","I","        20","I","    1.0","I,0820, ","  60.0"," ,I,0415, ","   40.0","I,1231, ","","","","","","","","","","","   1053.1"," ,I","     16.36","I","     21.63","I","     11.10","I"
"UY000086562","1939","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","","","","","        96","I","        65","I","        11","I","         0","I","         0","I","         0","I","       174","I","        14","I","    0.4","I,0723, "," 100.0"," ,I,1015, ","   38.0","I,0101, ","","","","","","","    1075.0","0","    1075.0","I","   1117.3"," ,I","     16.54","I","     21.63","I","     11.44","I"
"UY000086562","1940","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    514.8","","     514.8","I","       117","I","        82","I","        22","I","         0","I","         0","I","         0","I","       171","I","        20","I","    0.6","I,0827, ","  87.0"," ,I,0907, ","   39.0","I,0111, ","","","","","","","    1144.8","8","    1144.8","I","   1677.8"," ,I","     16.71","I","     21.35","I","     12.07","I"
"UY000086562","1941","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    433.7","","     433.7","I","        89","I","        59","I","        10","I","         0","I","         0","I","         0","I","       172","I","        13","I","    0.2","I,0625, ","  76.0"," ,I,0808, ","   34.0","I,1226,+","","","","","","","    1260.4","4","    1260.4","I","   1026.3"," ,I","     16.08","I","     21.12","I","     11.03","I"
"UY000086562","1942","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    598.7","","     598.7","I","        67","I","        44","I","        11","I","         0","I","         5","I","         0","I","       184","I","        36","I","   -2.0","I,0617,+"," 106.0"," ,I,0323, ","   38.0","I,1231, ","-2.0","I,0616","","","","","    1309.3","3","    1309.3","I","    989.2"," ,I","     16.57","I","     21.91","I","     11.22","I"
"UY000086562","1943","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    763.1","","     763.1","I","        76","I","        50","I","        10","I","         0","I","         0","I","         0","I","       188","I","        43","I","    0.2","I,0824,+"," 115.0"," ,I,0504, ","   41.0","I,0121, ","","","","","","","    1116.8","8","    1116.8","I","    877.8"," ,I","     17.20","I","     22.38","I","     12.02","I"
"UY000086562","1944","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    512.1","","     512.1","I","        86","I","        64","I","        12","I","         0","I","         3","I","         0","I","       201","I","        20","I","   -3.0","I,0627, "," 132.0"," ,I,0301, ","   40.0","I,0213, ","-3.0","I,0627","-3.0","I,0627","0.0","I,0829","    1045.2","2","    1045.2","I","   1044.4"," ,I","     16.93","I","     22.07","I","     11.79","I"
"UY000086562","1945","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    662.1","","     662.1","I","        83","I","        59","I","        18","I","         0","I","         9","I","         0","I","       193","I","        23","I","   -3.0","I,0709,+","  90.0"," ,I,1127, ","   40.0","I,0112, ","0.0","I,0606","-3.0","I,0623","","","    1133.4","4","    1133.4","I","   1165.8"," ,I","     16.85","I","     22.17","I","     11.53","I"
"UY000086562","1946","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    523.0","","     523.0","I","       103","I","        67","I","        18","I","         0","I","         0","I","         0","I","       177","I","        21","I","    0.2","I,0726, "," 114.0"," ,I,0428, ","   38.0","I,0113, ","","","","","","","    1303.2","2","    1303.2","I","   1401.3"," ,I","     16.29","I","     21.10","I","     11.49","I"
"UY000086562","1947","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    546.0","","     546.0","I","        68","I","        47","I","        11","I","         0","I","         3","I","         0","I","       185","I","        15","I","   -1.0","I,0802, ","  60.0"," ,I,0316, ","   36.0","I,0131, ","0.0","I,0714","","","0.0","I,0812","    1291.1","1","    1291.1","I","    742.9"," ,I","     16.27","I","     21.56","I","     10.99","I"
"UY000086562","1948","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    450.8","","     450.8","I","        74","I","        57","I","        13","I","         0","I","         7","I","         0","I","       171","I","        19","I","   -2.0","I,0806, ","  74.0"," ,I,0107, ","   40.0","I,0102, ","","","","","0.0","I,0812","    1256.5","5","    1256.5","I","   1082.5"," ,I","     16.17","I","     21.16","I","     11.18","I"
"UY000086562","1949","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    617.7","","     617.7","I","        89","I","        57","I","        13","I","         0","I","         3","I","         0","I","       178","I","        29","I","   -1.0","I,0811,+","  60.0"," ,I,0330, ","   37.0","I,1220,+","-1.0","I,0722","","","-1.0","I,0811","    1278.0","0","    1278.0","I","    999.3"," ,I","     16.39","I","     21.34","I","     11.44","I"
"UY000086562","1950","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    625.1","","     625.1","I","        87","I","        58","I","        13","I","         0","I","         0","I","         0","I","       176","I","        19","I","    1.0","I,0710, ","  99.0"," ,I,1005, ","   39.0","I,0129, ","","","","","","","    1198.0","0","    1198.0","I","   1017.7"," ,I","     16.45","I","     21.42","I","     11.47","I"
"UY000086562","1951","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    437.9","","     437.9","I","        86","I","        63","I","        15","I","         0","I","         1","I","         0","I","       197","I","        10","I","    0.0","I,0627, "," 148.0"," ,I,1111, ","   36.0","I,0120, ","0.0","I,0627","","","","","","","","","   1191.6"," ,I","     16.62","I","     21.61","I","     11.63","I"
"UY000086562","1952","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","","","","","        83","I","        52","I","        13","I","         0","I","         1","I","         0","I","       177","I","        39","I","   -1.0","I,0723, ","  80.0"," ,I,0325, ","   39.0","I,0128,+","-1.0","I,0723","","","","","    1224.5","5","    1224.5","I","    997.1"," ,I","     16.73","I","     21.54","I","     11.92","I"
"UY000086562","1953","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    540.5","","     540.5","I","        87","I","        60","I","        23","I","         0","I","         3","I","         0","I","       168","I","        17","I","   -1.0","I,0720,+"," 121.0"," ,I,0121, ","   38.0","I,0110,+","0.0","I,0705","","","","","    1211.9","9","    1211.9","I","   1587.7"," ,I","     16.49","I","     21.14","I","     11.84","I"
"UY000086562","1954","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    534.2","","     534.2","I","        91","I","        64","I","        14","I","         0","I","         1","I","         0","I","       178","I","        17","I","   -1.0","I,0518, ","  87.0"," ,I,0101, ","   36.0","I,1207, ","-1.0","I,0518","","","","","    1230.3","3","    1230.3","I","   1046.9"," ,I","     16.35","I","     21.29","I","     11.41","I"
"UY000086562","1955","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    525.0","","     525.0","I","        81","I","        51","I","         8","I","         0","I","         5","I","         0","I","       169","I","        21","I","   -3.0","I,0708, ","  82.0"," ,I,0920, ","   39.0","I,1224,+","-2.0","I,0707","-3.0","I,0708","","","    1417.5","5","    1417.5","I","    921.8"," ,I","     15.85","I","     20.77","I","     10.92","I"
"UY000086562","1956","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    478.5","","     478.5","I","        89","I","        60","I","        11","I","         0","I","         0","I","         0","I","       167","I","         6","I","    0.2","I,0707,+"," 133.0"," ,I,0103, ","   39.0","I,0102, ","","","","","","","    1355.6","6","    1355.6","I","   1040.8"," ,I","     15.64","I","     20.54","I","     10.75","I"
"UY000086562","1957","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    567.5","","     567.5","I","        92","I","        54","I","         6","I","         0","I","         1","I","         0","I","       185","I","        23","I","   -1.0","I,0714, ","  38.0"," ,I,1229,+","   40.0","I,0129, ","-1.0","I,0714","","","","","    1191.2","2","    1191.2","I","    766.6"," ,I","     16.64","I","     21.62","I","     11.67","I"
"UY000086562","1958","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    492.2","","     492.2","I","        87","I","        63","I","        10","I","         0","I","         0","I","         0","I","       206","I","         5","I","    0.2","I,0829,+","  71.0"," ,I,0728, ","   35.0","I,0106, ","","","","","","","    1002.0","0","    1002.0","I","   1113.3"," ,I","     16.96","I","     21.88","I","     12.05","I"
"UY000086562","1959","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    530.2","","     530.2","I","       114","I","        69","I","        22","I","         0","I","         0","I","         0","I","       159","I","        14","I","    1.2","I,0716, "," 193.0"," ,I,0507, ","   36.0","I,1218, ","","","","","","","    1311.1","1","    1311.1","I","   1822.4"," ,I","     16.17","I","     20.82","I","     11.52","I"
"UY000086562","1960","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    658.8","","     658.8","I","        84","I","        56","I","         6","I","         0","I","         1","I","         0","I","       192","I","        28","I","    0.0","I,0802, "," 110.0"," ,I,1005, ","   38.0","I,0224,+","","","","","0.0","I,0802","    1124.1","1","    1124.1","I","    829.0"," ,I","     17.03","I","     22.21","I","     11.85","I"
"UY000086562","1961","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    507.0","","     507.0","I","        95","I","        59","I","        10","I","         0","I","         2","I","         0","I","       191","I","        14","I","    0.0","I,0614,+"," 102.0"," ,I,0607, ","   38.0","I,0109, ","0.0","I,0613","","","","","    1115.0","0","    1115.0","I","    970.4"," ,I","     16.81","I","     22.09","I","     11.54","I"
"UY000086562","1962","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    549.0","","     549.0","I","        60","I","        40","I","         9","I","         0","I","         2","I","         0","I","       188","I","        15","I","    0.0","I,0720,+","  85.0"," ,I,1202, ","   37.0","I,1229, ","0.0","I,0719","","","","","    1356.0","0","    1356.0","I","    835.0"," ,I","     16.11","I","     21.55","I","     10.67","I"
"UY000086562","1963","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    584.6","","     584.6","I","       109","I","        67","I","        23","I","         0","I","         1","I","         0","I","       163","I","        12","I","   -1.0","I,0806, ","  82.0"," ,I,1211, ","   36.0","I,0131,+","","","","","-1.0","I,0806","    1205.0","0","    1205.0","I","   1477.0"," ,I","     16.43","I","     21.04","I","     11.81","I"
"UY000086562","1964","-34.45","-57.85","14.0","LA ESTANZUELA EELE, UY","    425.1","","     425.1","I","        70","I","        51","I","        12","I","         0","I","         6","I","         0","I","       173","I","        12","I","   -1.0","I,0820,+"," 117.0"," ,I,0229, ","   37.0","I,1210,+","-1.0","I,0621","","","0.0","I,0902","    1379.0","0","    1379.0","I","   1008.2"," ,I","     15.76","I","     21.03","I","     10.50","I"
