"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00155964","2008","40.7078","0.6319","3.0","AMPOSTA, SP","    640.9","","     640.9","E","        67","E","        36","E","         2","E","         0","E","         0","E","         0","E","       179","E","         0","E","    0.3","E,1225, ","  66.4"," ,E,0510, ","   31.9","E,0812, ","","","","","","","","","    459.0"," ,E","     17.04","E","     21.26","E","     12.82","E"
"SPE00155964","2009","40.7078","0.6319","3.0","AMPOSTA, SP","    812.9","","     812.9","E","        57","E","        31","E","         3","E","         0","E","         1","E","         0","E","       198","E","         5","E","   -0.8","E,0108, ","  38.9"," ,E,0929, ","   34.1","E,0903, ","","","-0.8","E,0108","    1256.2","2","    1256.2","E","    320.5"," ,E","     17.39","E","     21.68","E","     13.10","E"
"SPE00155964","2010","40.7078","0.6319","3.0","AMPOSTA, SP","    656.7","","     656.7","E","        77","E","        37","E","         6","E","         0","E","         2","E","         0","E","       182","E","         2","E","   -0.9","E,1227, "," 108.4"," ,E,1012, ","   32.3","E,0827,+","-0.1","E,1226","","","    1256.0","0","    1256.0","E","    560.6"," ,E","     16.29","E","     20.47","E","     12.12","E"
"SPE00155964","2011","40.7078","0.6319","3.0","AMPOSTA, SP","    700.1","","     700.1","E","        49","E","        32","E","         4","E","         0","E","         4","E","         0","E","       186","E","         0","E","   -1.9","E,0125, ","  83.8"," ,E,0304, ","   31.4","E,0914, ","","","-0.6","E,0126","    1230.4","4","    1230.4","E","    455.9"," ,E","     17.25","E","     21.35","E","     13.16","E"
"SPE00155964","2012","40.7078","0.6319","3.0","AMPOSTA, SP","    707.4","","     707.4","E","        51","E","        30","E","         5","E","         0","E","         3","E","         0","E","       173","E","         1","E","   -0.8","E,0204, ","  84.5"," ,E,1117, ","   34.0","E,0825, ","","","0.0","E,0221","    1205.2","2","    1205.2","E","    439.7"," ,E","     16.74","E","     21.10","E","     12.38","E"
"SPE00155964","2013","40.7078","0.6319","3.0","AMPOSTA, SP","    627.6","","     627.6","E","        61","E","        26","E","         5","E","         0","E","         0","E","         0","E","       177","E","         1","E","    0.1","E,0227, ","  64.6"," ,E,1116, ","   32.4","E,0728, ","","","","","    1258.8","8","    1258.8","E","    498.3"," ,E","     16.49","E","     20.81","E","     12.17","E"
"SPE00155964","2014","40.7078","0.6319","3.0","AMPOSTA, SP","    645.0","","     645.0","E","        60","E","        29","E","         5","E","         0","E","         0","E","         0","E","       184","E","         0","E","    0.5","E,1231, ","  38.2"," ,E,1130, ","   32.1","E,0614, ","","","","","    1167.7","7","    1167.7","E","    434.6"," ,E","     17.14","E","     21.16","E","     13.12","E"
"SPE00155964","2015","40.7078","0.6319","3.0","AMPOSTA, SP","    660.5","","     660.5","E","        48","E","        29","E","         6","E","         0","E","         0","E","         0","E","       184","E","         4","E","    0.8","E,0207, ","  66.3"," ,E,1102, ","   34.9","E,0727, ","","","","","    1140.0","0","    1140.0","E","    445.0"," ,E","     16.90","E","     21.19","E","     12.60","E"
"SPE00155964","2016","40.7078","0.6319","3.0","AMPOSTA, SP","    616.6","","     616.6","E","        64","E","        34","E","         2","E","         0","E","         0","E","         0","E","       173","E","         1","E","    1.2","E,0217, ","  71.0"," ,E,1012, ","   37.1","E,0905, ","","","","","    1139.6","6","    1139.6","E","    376.5"," ,E","     16.79","E","     20.93","E","     12.65","E"
"SPE00155964","2017","40.7078","0.6319","3.0","AMPOSTA, SP","    670.6","","     670.6","E","        41","E","        23","E","         1","E","         0","E","         0","E","         0","E","       190","E","         2","E","    0.6","E,1204, ","  55.7"," ,E,0120, ","   34.0","E,0803, ","","","","","    1178.5","5","    1178.5","E","    221.7"," ,E","     16.82","E","     21.29","E","     12.36","E"
