"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES"
"USC00351667","1943","45.066667","-122.833333","48.8","CLINE BRIDGE, OR US","         6"," "
"USC00351667","1944","45.066667","-122.833333","48.8","CLINE BRIDGE, OR US","         3"," "
