"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES"
"USW00012979","2017","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","        45"," ","        11"," ","         6"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00012979","2018","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","       163"," ","        33"," ","        45"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00012979","2019","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","       3.9","W","   1821.2","","    1821.2","W","        88","W","        36","W","         7","W","         0","W","        25","W","         0","W","       272","W","       140","W","       152"," ","        35"," ","        37"," ","   -6.0","W,1219, ","  65.5"," ,W,1024, ","   39.4","W,0813,+","-0.5","W,1031","-2.7","W,1112","-6.0","W,1219","-2.1","W,0306","-3.2","W,0305","","","","","","","","","","","    555.8"," ,W","     20.69","W","     27.35","W","     14.04","W","       350","W","      15.7","W"
"USW00012979","2020","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","       3.9","W","   1747.7","","    1747.7","W","","","","","","","         0","W","        17","W","         0","W","       294","W","       130","W","       144"," ","        39"," ","        45"," ","   -5.5","W,1201, ","","","   40.6","W,0713, ","-2.1","W,1130","-5.5","W,1201","-5.5","W,1201","-3.8","W,0227","-3.8","W,0227","","","","","","","     842.0","0","     842.0","W","","","     20.97","W","     27.88","W","     14.06","W","       330","W","      14.8","W"
"USW00012979","2021","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","","","","","","","         0","W","         0","W","         0","W","         0","W","        22","W","","","","","","","       166"," ","        41"," ","        36"," ","  -12.1","W,0215, ","   0.0","T,W,1231,+","","","-1.6","W,1212","","","","","-4.9","W,0220","-4.9","W,0220","-4.9","W,0220","-8.2","W,0219","-12.1","W,0215","     942.8","8","     942.8","W","      0.0","T,W","","","","","     14.20","W","","","",""
"USW00012979","2022","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","       4.2","W","","","","","        51","W","        26","W","         3","W","","","","","","","","","","","       100"," ","        19"," ","        33"," ","","","  58.4"," ,W,0627, ","","","","","","","","","","","","","","","","","","","","","","","    377.6"," ,W","","","","","","","       170","W","      21.0","W"
"USW00012979","2023","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","       3.9","W","","","","","        78","W","        40","W","        10","W","         0","W","        11","W","         0","W","       296","W","       130","W","       124"," ","        28"," ","        28"," ","   -2.1","W,1211, ","  71.4"," ,W,0406, ","   42.2","W,0827,+","0.0","W,1210","","","","","0.0","W,0212","","","","","","","","","","","","","    625.6"," ,W","     22.13","W","     28.63","W","     15.63","W","       320","W","      20.1","W"
"USW00012979","2024","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","       3.7","W","","","","","","","","","","","","","","","","","","","","","       157"," ","        36"," ","        38"," ","","","","","","","","","","","","","","","","","","","","","","","     786.7","7","     786.7","W","","","","","","","","","       350","W","      16.5","W"
"USW00012979","2025","29.89083","-97.86444","182.0","SAN MARCOS MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","        37"," ","        11"," ","         5"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
