"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00025837","1962","35.13333","-109.53333","1702.0","NAVAJO, AZ US","    415.6","","     415.6","0","        34","0","        22","0","         1","0","","","","","         2","0","       153","0","         2","0","       194","0","        72","0","","","  -20.6","0,0115, ","","","","","  26.9"," ,0,1114, ","   39.4","0,0814, ","0.0","0,1010","-2.8","0,1104","-4.4","0,1106","-7.8","0,1204","-9.4","0,1209","0.0","0,0530","-3.3","0,0521","-5.0","0,0407","-8.3","0,0401","-8.9","0,0314","    3096.4","4","    3096.4","0","    196.0"," ,0","","","     11.39","0","     20.87","0","      1.91","0"
"USC00025837","1964","35.13333","-109.53333","1702.0","NAVAJO, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","        24"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00025837","1965","35.13333","-109.53333","1702.0","NAVAJO, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3061.4","4","    3061.4"," ","","","","","","","","","",""
"USC00025837","1966","35.13333","-109.53333","1702.0","NAVAJO, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","         9"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00025837","1967","35.13333","-109.53333","1702.0","NAVAJO, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    261.1"," ,0","","","","","","","",""
"USC00025837","1968","35.13333","-109.53333","1702.0","NAVAJO, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","         7"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3319.8","8","    3319.8","0","","","","","","","","","",""
"USC00025837","1969","35.13333","-109.53333","1702.0","NAVAJO, AZ US","    412.6","","     412.6","0","        37","0","        28","0","         2","0","","","","","         2","0","       173","0","        11","0","       174","0","        57","0","         8"," ","  -20.0","0,1231,+","","","","","  28.2"," ,0,1020, ","   38.9","0,0801,+","-3.9","0,1004","-3.9","0,1004","-6.7","0,1005","-6.7","0,1005","-11.1","0,1102","-1.1","0,0613","-2.2","0,0429","-4.4","0,0408","-7.2","0,0407","-10.0","0,0324","","","","","    242.8"," ,0","","","     10.76","0","     19.49","0","      2.02","0"
"USC00025837","1970","35.13333","-109.53333","1702.0","NAVAJO, AZ US","    393.7","","     393.7","0","        21","0","        16","0","         2","0","       11","","","","         6","0","       196","0","         8","0","       161","0","        52","0","         3"," ","  -20.6","0,0106,+","   102"," ,0,1219, ","","","  50.8"," ,0,0906, ","   38.9","0,0626,+","-1.1","0,0925","-2.8","0,1007","-4.4","0,1008","-7.8","0,1026","-12.2","0,1027","0.0","0,0514","-3.3","0,0504","-6.1","0,0430","-6.7","0,0423","-10.6","0,0403","    3249.9","9","    3249.9","0","    215.1"," ,0","","","     10.16","0","     19.48","0","      0.83","0"
"USC00025837","1971","35.13333","-109.53333","1702.0","NAVAJO, AZ US","    423.6","","     423.6","0","        33","0","        24","0","         3","0","        7","","","","        13","0","       179","0","        20","0","       167","0","        50","0","        12"," ","  -29.4","0,0106, ","   152"," ,0,1216, ","","","  50.8"," ,0,1016, ","   38.9","0,0725,+","-2.2","0,0918","-2.2","0,0918","-8.9","0,1029","-8.9","0,1029","-8.9","0,1029","0.0","0,0603","-2.2","0,0508","-4.4","0,0428","-7.2","0,0405","-10.6","0,0331","    3380.7","7","    3380.7","0","    288.7"," ,0","","","      9.85","0","     18.95","0","      0.74","0"
"USC00025837","1972","35.13333","-109.53333","1702.0","NAVAJO, AZ US","    332.3","","     332.3","0","        28","0","        21","0","         0","0","","","         3","0","         2","0","       188","0","        10","0","       191","0","        48","0","         7"," ","  -23.3","0,0103, ","","","   114"," ,0,1205, ","  18.3"," ,0,0607, ","   40.0","0,0731,+","0.0","0,1020","-2.8","0,1028","-8.3","0,1030","-8.3","0,1030","-8.9","0,1124","0.0","0,0521","-2.8","0,0511","-6.1","0,0426","-7.2","0,0420","-8.9","0,0331","    3187.5","5","    3187.5","0","    202.8"," ,0","      323"," ,0","     10.37","0","     19.72","0","      1.02","0"
