"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00030098","1965","21.1667","-98.2667","75.0","LOS HULES, MX","   2136.8","","    2136.8","m","       116","m","        71","m","        15","m","         0","m","         0","m","         0","m","       330","m","       131","m","    1.1","m,0118, ","  80.8"," ,m,1020, ","   40.0","m,0615,+","","","","","","","","","","","   1230.3"," ,m","     24.02","m","     29.66","m","     18.37","m"
"MXN00030098","1966","21.1667","-98.2667","75.0","LOS HULES, MX","   1984.1","","    1984.1","m","       112","m","        67","m","        18","m","         0","m","         0","m","         0","m","       319","m","       138","m","    3.9","m,0115, "," 102.9"," ,m,0622, ","   37.2","m,0528,+","","","","","","","     154.1","1","     154.1","m","   1321.9"," ,m","     23.22","m","     28.79","m","     17.65","m"
"MXN00030098","1969","21.1667","-98.2667","75.0","LOS HULES, MX","   2039.9","","    2039.9","m","       113","m","        73","m","        24","m","         0","m","         0","m","         0","m","       324","m","        92","m","    6.1","m,0106, ","  89.2"," ,m,0511, ","   40.0","m,0625,+","","","","","","","     108.4","4","     108.4","m","   1635.6"," ,m","     23.69","m","     28.67","m","     18.71","m"
"MXN00030098","1970","21.1667","-98.2667","75.0","LOS HULES, MX","   1806.8","","    1806.8","m","        89","m","        56","m","        16","m","         0","m","         0","m","         0","m","       324","m","        87","m","    1.1","m,0204, ","  96.3"," ,m,0923, ","   38.9","m,0612,+","","","","","","","     155.5","5","     155.5","m","   1348.4"," ,m","     22.97","m","     28.38","m","     17.56","m"
"MXN00030098","1971","21.1667","-98.2667","75.0","LOS HULES, MX","","","","","","","","","","","","","","","         0","m","       344","m","       118","m","","","","","   43.9","m,0429, ","","","","","","","","","","","","","","","     30.12","m","",""
"MXN00030098","1972","21.1667","-98.2667","75.0","LOS HULES, MX","","","","","       136","m","        83","m","        13","m","         0","m","         0","m","         0","m","       340","m","       140","m","    5.6","m,0105, "," 141.5"," ,m,0130, ","   40.0","m,0416,+","","","","","","","","","","","   1444.7"," ,m","     24.43","m","     29.89","m","     18.97","m"
"MXN00030098","1973","21.1667","-98.2667","75.0","LOS HULES, MX","","","","","","","","","","","","","","","         0","m","       332","m","       142","m","","","","","   46.1","m,0527, ","","","","","","","","","","","","","","","     29.69","m","",""
"MXN00030098","1974","21.1667","-98.2667","75.0","LOS HULES, MX","   2047.4","","    2047.4","m","       119","m","        77","m","        27","m","         0","m","         0","m","         0","m","       337","m","       114","m","    3.3","m,0210, "," 152.9"," ,m,0920, ","   41.1","m,0403, ","","","","","","","      74.0","0","      74.0","m","   2076.5"," ,m","     23.83","m","     29.29","m","     18.37","m"
"MXN00030098","1975","21.1667","-98.2667","75.0","LOS HULES, MX","   2146.5","","    2146.5","m","       105","m","        81","m","        17","m","         0","m","         0","m","         0","m","       335","m","       114","m","    1.1","m,0114, "," 187.2"," ,m,0909, ","   42.2","m,0506, ","","","","","","","      79.4","4","      79.4","m","   1534.6"," ,m","     23.98","m","     29.66","m","     18.31","m"
"MXN00030098","1976","21.1667","-98.2667","75.0","LOS HULES, MX","   1881.0","","    1881.0","m","       133","m","        89","m","        23","m","         0","m","         0","m","         0","m","       320","m","       101","m","    1.1","m,0228, "," 101.3"," ,m,0513, ","   37.2","m,0601, ","","","","","","","     130.4","4","     130.4","m","   1706.8"," ,m","     22.93","m","     28.26","m","     17.61","m"
"MXN00030098","1977","21.1667","-98.2667","75.0","LOS HULES, MX","   2143.3","","    2143.3","m","        97","m","        57","m","        19","m","         0","m","         0","m","         0","m","       331","m","       151","m","    4.4","m,1222, "," 202.4"," ,m,1024, ","   38.9","m,0403, ","","","","","","","     184.7","7","     184.7","m","   1429.3"," ,m","     23.91","m","     29.60","m","     18.23","m"
"MXN00030098","1978","21.1667","-98.2667","75.0","LOS HULES, MX","   2087.9","","    2087.9","m","       128","m","        78","m","        19","m","         0","m","         0","m","         0","m","       322","m","       132","m","    6.7","m,1210,+"," 120.1"," ,m,0807, ","   42.8","m,0501, ","","","","","","","     135.1","1","     135.1","m","   1618.1"," ,m","     23.74","m","     29.07","m","     18.40","m"
"MXN00030098","1979","21.1667","-98.2667","75.0","LOS HULES, MX","   1921.1","","    1921.1","m","       117","m","        85","m","        15","m","         0","m","         0","m","         0","m","       317","m","       118","m","    3.9","m,0103, "," 114.3"," ,m,0908, ","   38.9","m,0411, ","","","","","","","     132.1","1","     132.1","m","   1434.4"," ,m","     23.05","m","     28.45","m","     17.65","m"
"MXN00030098","1980","21.1667","-98.2667","75.0","LOS HULES, MX","   2250.9","","    2250.9","m","       106","m","        65","m","        11","m","         0","m","         0","m","         0","m","       330","m","       151","m","    7.2","m,0204, ","  83.1"," ,m,0903, ","   42.2","m,0518, ","","","","","","","     131.8","8","     131.8","m","   1167.0"," ,m","     24.15","m","     30.18","m","     18.12","m"
"MXN00030098","1981","21.1667","-98.2667","75.0","LOS HULES, MX","   2110.3","","    2110.3","m","       111","m","        83","m","        22","m","         0","m","         0","m","         0","m","       334","m","       124","m","    7.8","m,0103, "," 181.4"," ,m,0519, ","   40.0","m,0518, ","","","","","","","     180.2","2","     180.2","m","   2102.9"," ,m","     23.82","m","     29.13","m","     18.50","m"
"MXN00030098","1983","21.1667","-98.2667","75.0","LOS HULES, MX","","","","","       104","m","        70","m","        13","m","         0","m","         2","m","         0","m","       333","m","       152","m","   -4.4","m,1227, "," 105.7"," ,m,0704, ","   42.8","m,0422, ","-2.2","m,1225","-2.2","m,1225","-4.4","m,1227","      85.0","0","      85.0","m","   1206.7"," ,m","     24.32","m","     30.22","m","     18.42","m"
"MXN00030098","1991","21.1667","-98.2667","75.0","LOS HULES, MX","   2513.4","","    2513.4","m","","","","","","","         0","m","         0","m","         0","m","       335","m","       178","m","    7.8","m,0306,+","","","   45.0","m,0430, ","","","","","","","      53.8","8","      53.8","m","","","     25.03","m","     30.86","m","     19.19","m"
"MXN00030098","1992","21.1667","-98.2667","75.0","LOS HULES, MX","","","","","       132","m","        95","m","        22","m","","","","","","","","","","","","","  90.2"," ,m,1112, ","","","","","","","","","     107.9","9","     107.9","m","   1773.4"," ,m","","","","","",""
"MXN00030098","1994","21.1667","-98.2667","75.0","LOS HULES, MX","   2531.3","","    2531.3","m","       111","m","        70","m","        14","m","         0","m","         0","m","         0","m","       347","m","       187","m","    3.9","m,0109, "," 160.5"," ,m,0613, ","   40.0","m,0607, ","","","","","","","     110.0","0","     110.0","m","   1259.6"," ,m","     25.15","m","     31.05","m","     19.24","m"
"MXN00030098","1995","21.1667","-98.2667","75.0","LOS HULES, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      31.3","3","      31.3","m","","","","","","","",""
