"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"JOM00040260","1997","32.161","37.149","676.7","PRINCE HASAN, JO","         0","S","       212","S","       129","S","   40.6","S,0622, ","     25.67","S"
"JOM00040260","2016","32.161","37.149","676.7","PRINCE HASAN, JO","         0","S","       232","S","       130","S","   43.5","S,0801, ","     27.62","S"
"JOM00040260","2017","32.161","37.149","676.7","PRINCE HASAN, JO","         0","S","       242","S","       122","S","   44.8","S,0809, ","     27.80","S"
"JOM00040260","2018","32.161","37.149","676.7","PRINCE HASAN, JO","         0","S","       250","S","       137","S","   43.0","S,0831, ","     27.91","S"
"JOM00040260","2019","32.161","37.149","676.7","PRINCE HASAN, JO","         0","S","       222","S","       146","S","   43.5","S,0625, ","     27.35","S"
