"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00427576","1903","40.78333","-112.16667","1284.1","SALTAIR, UT US","","","","","","","","","","","","","","","","","","","","","","","        10"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00427576","1904","40.78333","-112.16667","1284.1","SALTAIR, UT US","    456.8","","     456.8","6","","","","","","","","","         0","6","       119","6","        23","6","       135","6","         8","6","","","  -16.7","6,1227, ","","","","","   34.4","6,0721, ","-1.1","6,1018","-3.3","6,1111","-5.6","6,1112","-8.3","6,1205","-10.0","6,1206","0.0","6,0421","-3.3","6,0326","-5.6","6,0312","-7.2","6,0219","-10.0","6,0218","","","","","","","","","     10.63","6","     15.80","6","      5.45","6"
"USC00427576","1905","40.78333","-112.16667","1284.1","SALTAIR, UT US","    605.1","","     605.1","6","","","","","","","","","         0","6","       104","6","        32","6","       135","6","        25","6","","","  -16.7","6,0212, ","","","","","   35.6","6,0712, ","-0.6","6,1010","-3.9","6,1019","-4.4","6,1020","-7.8","6,1129","-8.9","6,1211","-1.1","6,0504","-10.6","6,0331","-10.6","6,0331","-10.6","6,0331","-10.6","6,0331","    2974.6","6","    2974.6","6","","","","","     11.13","6","     16.13","6","      6.12","6"
"USC00427576","1906","40.78333","-112.16667","1284.1","SALTAIR, UT US","","","","","","","","","","","","","","","","","        36","6","       108","6","         5","6","","","","","","","","","   35.6","6,0720, ","","","","","","","","","","","","","","","","","","","","","    3384.5","5","    3384.5","6","","","","","","","     14.42","6","",""
"USC00427576","1907","40.78333","-112.16667","1284.1","SALTAIR, UT US","","","","","        77","6","        45","6","         1","6","","","","","","","","","","","","","","","","","","","  27.4"," ,6,0608, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    429.4"," ,6","","","","","","","",""
"USC00427576","1910","40.78333","-112.16667","1284.1","SALTAIR, UT US","    550.4","","     550.4","6","","","","","","","","","         0","6","        88","6","        35","6","       146","6","         6","6","","","  -13.9","6,0105, ","","","","","   33.3","6,0717, ","-0.6","6,1028","-2.2","6,1120","-5.0","6,1127","-6.7","6,1222","","","-0.6","6,0330","-3.3","6,0222","-5.0","6,0220","-10.0","6,0217","-10.0","6,0217","","","","","","","","","     11.83","6","     16.12","6","      7.54","6"
"USC00427576","1911","40.78333","-112.16667","1284.1","SALTAIR, UT US","    430.7","","     430.7","6","","","","","","","","","         0","6","       104","6","        30","6","       123","6","         0","6","","","  -12.8","6,0123, ","","","","","   31.7","6,0814,+","-0.6","6,1021","-2.2","6,1030","-6.7","6,1111","-6.7","6,1111","-10.0","6,1112","0.0","6,0416","-3.9","6,0413","-4.4","6,0228","-9.4","6,0227","-9.4","6,0227","    2829.7","7","    2829.7","6","","","","","     10.31","6","     14.63","6","      6.00","6"
"USC00427576","1912","40.78333","-112.16667","1284.1","SALTAIR, UT US","    350.5","","     350.5","6","","","","","","","","","         0","6","       108","6","        18","6","       101","6","         2","6","","","  -15.0","6,0104,+","","","","","   32.8","6,0809, ","0.0","6,1024","-2.8","6,1125","-6.1","6,1206","-8.3","6,1207","-9.4","6,1222","-0.6","6,0423","-2.8","6,0322","-6.1","6,0321","-6.7","6,0228","-12.2","6,0108","    3411.1","1","    3411.1","6","","","","","      9.84","6","     13.93","6","      5.75","6"
"USC00427576","1913","40.78333","-112.16667","1284.1","SALTAIR, UT US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3440.9","9","    3440.9","6","","","","","","","","","",""
"USC00427576","1914","40.78333","-112.16667","1284.1","SALTAIR, UT US","    571.1","","     571.1","6","","","","","","","","","         0","6","        93","6","        21","6","       129","6","        35","6","","","  -12.8","6,1224,+","","","","","   34.4","6,0803,+","0.0","6,1108","-4.4","6,1115","-4.4","6,1115","-6.7","6,1212","-11.1","6,1215","-1.7","6,0322","-3.9","6,0227","-6.1","6,0209","-7.2","6,0207","-10.0","6,0206","","","","","","","","","     11.77","6","     16.69","6","      6.84","6"
