"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00143651","1952","39.0","-95.65","310.9","HIGHLAND PARK, KS US","","","","","","","         2"," ","         2"," ","","","",""
"USC00143651","1953","39.0","-95.65","310.9","HIGHLAND PARK, KS US","        79","6","        49","6","         5","6","         7"," ","        24"," ","  41.4"," ,6,0516, ","    571.5"," ,6"
"USC00143651","1954","39.0","-95.65","310.9","HIGHLAND PARK, KS US","        74","6","        48","6","         4","6","         4"," ","        22"," ","  67.3"," ,6,0702, ","    761.1"," ,6"
"USC00143651","1955","39.0","-95.65","310.9","HIGHLAND PARK, KS US","        76","6","        48","6","         6","6","         8"," ","        15"," ","  58.7"," ,6,0706, ","    651.5"," ,6"
"USC00143651","1956","39.0","-95.65","310.9","HIGHLAND PARK, KS US","        73","6","        49","6","         7","6","         9"," ","        17"," ","  49.0"," ,6,0428, ","    656.7"," ,6"
"USC00143651","1957","39.0","-95.65","310.9","HIGHLAND PARK, KS US","       112","6","        62","6","        14","6","        16"," ","        14"," "," 125.2"," ,6,0710, ","   1103.4"," ,6"
"USC00143651","1958","39.0","-95.65","310.9","HIGHLAND PARK, KS US","       105","6","        66","6","        12","6","         8"," ","        20"," "," 105.2"," ,6,1007, ","   1185.3"," ,6"
"USC00143651","1959","39.0","-95.65","310.9","HIGHLAND PARK, KS US","        85","6","        58","6","        10","6","         9"," ","         4"," ","  35.1"," ,6,1004, ","    851.9"," ,6"
"USC00143651","1960","39.0","-95.65","310.9","HIGHLAND PARK, KS US","        97","6","        64","6","         6","6","        20"," ","         5"," ","  52.3"," ,6,0429, ","    720.6"," ,6"
"USC00143651","1961","39.0","-95.65","310.9","HIGHLAND PARK, KS US","        89","6","        62","6","        12","6","        18"," ","        10"," ","  72.9"," ,6,0913, ","   1036.1"," ,6"
"USC00143651","1962","39.0","-95.65","310.9","HIGHLAND PARK, KS US","        88","6","        51","6","         7","6","        18"," ","         9"," ","  79.5"," ,6,0824, ","    779.4"," ,6"
"USC00143651","1963","39.0","-95.65","310.9","HIGHLAND PARK, KS US","        76","6","        42","6","         4","6","        19"," ","         5"," ","  54.9"," ,6,0304, ","    551.6"," ,6"
"USC00143651","1964","39.0","-95.65","310.9","HIGHLAND PARK, KS US","","","","","","","         1"," ","        11"," ","","","",""
"USC00143651","1965","39.0","-95.65","310.9","HIGHLAND PARK, KS US","        80","6","        61","6","         9","6","        23"," ","        15"," ","  71.1"," ,6,0605, ","   1011.7"," ,6"
"USC00143651","1966","39.0","-95.65","310.9","HIGHLAND PARK, KS US","","","","","","","        11"," ","        10"," ","","","",""
"USC00143651","1968","39.0","-95.65","310.9","HIGHLAND PARK, KS US","","","","","","","         4"," ","         4"," ","","","",""
"USC00143651","1969","39.0","-95.65","310.9","HIGHLAND PARK, KS US","        86","6","        51","6","        14","6","        20"," ","         2"," ","  92.2"," ,6,0612, ","   1008.4"," ,6"
"USC00143651","1970","39.0","-95.65","310.9","HIGHLAND PARK, KS US","        91","6","        54","6","         9","6","        12"," ","         4"," ","  84.3"," ,6,0922, ","    895.9"," ,6"
"USC00143651","1971","39.0","-95.65","310.9","HIGHLAND PARK, KS US","        90","6","        55","6","         9","6","        22"," ","         1"," ","  80.5"," ,6,0511, ","    782.7"," ,6"
"USC00143651","1972","39.0","-95.65","310.9","HIGHLAND PARK, KS US","       105","6","        58","6","         9","6","        20"," ","         5"," ","  56.1"," ,6,0906, ","    819.0"," ,6"
"USC00143651","1974","39.0","-95.65","310.9","HIGHLAND PARK, KS US","","","","","","","         1"," ","         2"," ","","","",""
"USC00143651","1978","39.0","-95.65","310.9","HIGHLAND PARK, KS US","","","","","","","","","         1"," ","","","",""
"USC00143651","1985","39.0","-95.65","310.9","HIGHLAND PARK, KS US","","","","","","","","","         3"," ","","","",""
"USC00143651","1993","39.0","-95.65","310.9","HIGHLAND PARK, KS US","       108","6","        75","6","         9","6","         2"," ","        18"," "," 102.9"," ,6,0914, ","   1187.4"," ,6"
"USC00143651","1994","39.0","-95.65","310.9","HIGHLAND PARK, KS US","","","","","","","         1"," ","         4"," ","","","",""
