"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA00401FFDB","1969","50.4167","-104.5833","573.0","REGINA UNIVERSITY, SK CA","","","","","        85","C","        44","C","         0","C","        15","C","","","","","","","","","","","","","   165"," ,C,1024, ","  23.9"," ,C,1002, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    372.8"," ,C","     1089"," ,C","","","","","",""
"CA00401FFDB","1970","50.4167","-104.5833","573.0","REGINA UNIVERSITY, SK CA","    162.9","","     162.9","C","       100","C","        44","C","         2","C","        24","C","        89","C","       217","C","       131","C","       100","C","        11","C","  -38.9","C,0116, ","   147"," ,C,0428, ","  40.1"," ,C,0610, ","   34.4","C,0813,+","-1.1","C,0908","-5.0","C,1003","-5.0","C,1003","-6.7","C,1008","-17.8","C,1120","0.0","C,0529","-2.2","C,0501","-4.4","C,0422","-7.8","C,0404","-10.6","C,0403","    6070.3","3","    6070.3","C","    421.3"," ,C","     1844"," ,C","      1.32","C","      7.25","C","     -4.61","C"
"CA00401FFDB","1971","50.4167","-104.5833","573.0","REGINA UNIVERSITY, SK CA","    107.2","","     107.2","C","       114","C","        31","C","         2","C","        13","C","        71","C","       199","C","       127","C","       102","C","        10","C","  -36.1","C,1226,+","   107"," ,C,0128, ","  34.0"," ,C,1018, ","   35.0","C,0822, ","-5.0","C,0918","-5.0","C,0918","-5.0","C,0918","-7.8","C,1011","-10.6","C,1028","-0.6","C,0519","-4.4","C,0518","-4.4","C,0518","-6.7","C,0412","-10.6","C,0405","    6110.9","9","    6110.9","C","    296.3"," ,C","     1064"," ,C","      2.05","C","      7.98","C","     -3.89","C"
"CA00401FFDB","1972","50.4167","-104.5833","573.0","REGINA UNIVERSITY, SK CA","     98.5","","      98.5","C","       107","C","        43","C","         1","C","        19","C","        76","C","       213","C","       123","C","        97","C","         7","C","  -42.8","C,0302, ","   152"," ,C,0226, ","  25.9"," ,C,0526, ","   36.7","C,0829, ","-1.7","C,0905","-4.4","C,0921","-4.4","C,0921","-9.4","C,1011","-9.4","C,1011","-3.3","C,0509","-3.3","C,0509","-4.4","C,0419","-7.2","C,0418","-13.3","C,0404","    6119.7","7","    6119.7","C","    372.7"," ,C","     1517"," ,C","      1.20","C","      7.09","C","     -4.70","C"
"CA00401FFDB","1973","50.4167","-104.5833","573.0","REGINA UNIVERSITY, SK CA","    107.1","","     107.1","C","        83","C","        44","C","         3","C","        18","C","        47","C","       200","C","       104","C","        96","C","         5","C","  -37.8","C,1230, ","   178"," ,C,0420, ","  30.5"," ,C,0723, ","   34.4","C,0801, ","-3.9","C,0915","-3.9","C,0915","-6.1","C,1011","-8.3","C,1027","-9.4","C,1102","-0.6","C,0516","-2.8","C,0514","-7.2","C,0423","-7.2","C,0423","-10.0","C,0416","    5674.5","5","    5674.5","C","    458.5"," ,C","     1337"," ,C","      3.39","C","      9.29","C","     -2.50","C"
"CA00401FFDB","1974","50.4167","-104.5833","573.0","REGINA UNIVERSITY, SK CA","    110.6","","     110.6","C","        99","C","        45","C","         3","C","        18","C","        63","C","       196","C","       115","C","        77","C","         7","C","  -41.7","C,0111, ","   279"," ,C,0227, ","  45.5"," ,C,0520, ","   34.4","C,0719, ","-1.7","C,0902","-2.8","C,0913","-5.6","C,0930","-11.1","C,1001","-11.1","C,1001","-0.6","C,0523","-2.8","C,0517","-8.9","C,0415","-8.9","C,0415","-8.9","C,0415","    6382.9","9","    6382.9","C","    461.3"," ,C","     1453"," ,C","      2.06","C","      7.97","C","     -3.84","C"
"CA00401FFDB","1975","50.4167","-104.5833","573.0","REGINA UNIVERSITY, SK CA","    120.4","","     120.4","C","       111","C","        43","C","         1","C","        15","C","        74","C","       196","C","       122","C","        87","C","         7","C","  -33.9","C,0212, ","   178"," ,C,1230, ","  99.1"," ,C,0625, ","   37.2","C,0729, ","0.0","C,0911","-2.2","C,1013","-5.6","C,1015","-7.8","C,1023","-8.9","C,1024","0.0","C,0529","-2.2","C,0421","-4.4","C,0412","-10.6","C,0406","-10.6","C,0406","    5834.5","5","    5834.5","C","    457.8"," ,C","     1324"," ,C","      2.10","C","      7.96","C","     -3.75","C"
"CA00401FFDB","1976","50.4167","-104.5833","573.0","REGINA UNIVERSITY, SK CA","     83.5","","      83.5","C","        90","C","        38","C","         1","C","        13","C","        63","C","       196","C","       102","C","       109","C","         3","C","  -36.1","C,0108, ","   107"," ,C,0319,+","  70.6"," ,C,0612, ","   35.6","C,0823, ","-1.7","C,0914","-3.3","C,0923","-6.1","C,0927","-10.0","C,1007","-10.0","C,1007","-3.3","C,0507","-3.3","C,0507","-4.4","C,0505","-7.2","C,0330","-13.3","C,0322","    5540.2","2","    5540.2","C","    440.0"," ,C","      966"," ,C","      3.02","C","      9.30","C","     -3.25","C"
"CA00401FFDB","1977","50.4167","-104.5833","573.0","REGINA UNIVERSITY, SK CA","     76.0","","      76.0","C","        92","C","        39","C","         0","C","         8","C","        57","C","       186","C","        95","C","       100","C","         1","C","  -38.3","C,1210,+","   127"," ,C,1125, ","  24.9"," ,C,0504, ","   32.2","C,0722, ","-0.6","C,0928","-2.8","C,1004","-6.7","C,1011","-6.7","C,1011","-10.0","C,1021","-0.6","C,0507","-3.9","C,0501","-4.4","C,0424","-9.4","C,0404","-9.4","C,0404","    5421.7","7","    5421.7","C","    369.3"," ,C","      750"," ,C","      3.19","C","      9.40","C","     -3.02","C"
"CA00401FFDB","1978","50.4167","-104.5833","573.0","REGINA UNIVERSITY, SK CA","    132.8","","     132.8","C","       111","C","        36","C","         2","C","         7","C","        82","C","       183","C","       120","C","        97","C","         4","C","  -38.3","C,0116, ","    92"," ,C,1112, ","  32.2"," ,C,0816, ","   35.0","C,0904,+","-1.0","C,0927","-4.5","C,1006","-4.5","C,1006","-8.0","C,1106","-15.5","C,1111","0.0","C,0509","-2.8","C,0421","-8.3","C,0420","-8.3","C,0420","-10.6","C,0319","    6150.6","6","    6150.6","C","    374.7"," ,C","      700"," ,C","      1.99","C","      7.80","C","     -3.83","C"
"CA00401FFDB","1979","50.4167","-104.5833","573.0","REGINA UNIVERSITY, SK CA","    151.4","","     151.4","C","       100","C","        35","C","         0","C","         9","C","        67","C","       200","C","       126","C","        97","C","         7","C","  -39.0","C,0216, ","   199"," ,C,0412, ","  19.9"," ,C,0412, ","   35.5","C,0720, ","0.0","C,0814","-3.0","C,1009","-5.5","C,1021","-8.0","C,1103","-12.0","C,1106","-2.5","C,0511","-2.5","C,0511","-4.5","C,0504","-7.0","C,0409","-13.0","C,0408","    6562.8","8","    6562.8","C","    295.5"," ,C","      934"," ,C","      1.76","C","      7.37","C","     -3.85","C"
"CA00401FFDB","1980","50.4167","-104.5833","573.0","REGINA UNIVERSITY, SK CA","    118.7","","     118.7","C","        81","C","        29","C","         1","C","        12","C","        58","C","       186","C","       109","C","       118","C","         6","C","  -40.0","C,1224, ","   232"," ,C,0407, ","  32.0"," ,C,0719, ","   37.0","C,0523,+","-0.5","C,0918","-5.5","C,1011","-5.5","C,1011","-9.0","C,1025","-9.0","C,1025","-2.0","C,0607","-2.5","C,0508","-4.5","C,0331","-8.0","C,0327","-10.5","C,0321","    5362.4","4","    5362.4","C","    316.6"," ,C","      966"," ,C","      3.39","C","      9.63","C","     -2.85","C"
"CA00401FFDB","1981","50.4167","-104.5833","573.0","REGINA UNIVERSITY, SK CA","    145.2","","     145.2","C","        88","C","        34","C","         5","C","        10","C","        41","C","       183","C","        92","C","       107","C","         4","C","  -37.0","C,0210, ","   125"," ,C,1202, ","  41.0"," ,C,0713, ","   36.0","C,0704, ","0.0","C,0916","-3.0","C,1006","-5.0","C,1020","-7.0","C,1021","-13.0","C,1023","-7.5","C,0509","-7.5","C,0509","-7.5","C,0509","-7.5","C,0509","-10.0","C,0414","    5117.2","2","    5117.2","C","    396.2"," ,C","      823"," ,C","      4.79","C","     10.90","C","     -1.32","C"
"CA00401FFDB","1982","50.4167","-104.5833","573.0","REGINA UNIVERSITY, SK CA","     69.2","","      69.2","C","       109","C","        39","C","         3","C","        15","C","        76","C","       205","C","       129","C","        85","C","         0","C","  -39.0","C,0110, ","    76"," ,C,1221, ","  42.6"," ,C,0716, ","   32.0","C,0817, ","0.0","C,0827","-6.0","C,0915","-6.0","C,0915","-7.0","C,1021","-9.0","C,1102","0.0","C,0531","-3.0","C,0507","-5.0","C,0506","-7.0","C,0411","-17.0","C,0410","    6188.2","2","    6188.2","C","    369.9"," ,C","     1084"," ,C","      0.97","C","      6.82","C","     -4.87","C"
"CA00401FFDB","1983","50.4167","-104.5833","573.0","REGINA UNIVERSITY, SK CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    5606.8","8","    5606.8","C","","","","","","","","","",""
"CA00401FFDB","1984","50.4167","-104.5833","573.0","REGINA UNIVERSITY, SK CA","    198.5","","     198.5","C","        87","C","        36","C","         1","C","        16","C","        50","C","       205","C","       101","C","        93","C","        14","C","  -40.0","C,1231, ","   220"," ,C,1015, ","  45.4"," ,C,0730, ","   35.0","C,0729, ","-1.0","C,0915","-3.0","C,0925","-7.0","C,0928","-7.0","C,0928","-9.0","C,1027","-2.0","C,0526","-4.0","C,0525","-5.0","C,0508","-7.0","C,0429","-10.0","C,0319","","","","","    346.3"," ,C","     1204"," ,C","      3.48","C","      9.31","C","     -2.35","C"
