"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00195077","1896","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","        74","6","        70","6","         8","6","","","","","  71.6"," ,6,0207, ","   1093.6"," ,6"
"USC00195077","1913","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","         4"," ","","","",""
"USC00195077","1914","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","         6"," ","","","",""
"USC00195077","1915","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","         9"," ","","","",""
"USC00195077","1916","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","        11"," ","","","",""
"USC00195077","1917","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","         5"," ","","","",""
"USC00195077","1918","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","         8"," ","","","",""
"USC00195077","1919","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","         6"," ","","","",""
"USC00195077","1920","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","         6"," ","","","",""
"USC00195077","1921","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","         8"," ","","","",""
"USC00195077","1922","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","        18"," ","","","",""
"USC00195077","1923","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","         2"," ","","","",""
"USC00195077","1924","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","         2"," ","","","",""
"USC00195077","1926","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","         5"," ","","","",""
"USC00195077","1927","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","        16"," ","","","",""
"USC00195077","1928","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","         1"," ","         8"," ","","","",""
"USC00195077","1929","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","        10"," ","","","",""
"USC00195077","1930","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","        12"," ","","","",""
"USC00195077","1931","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","        17"," ","","","",""
"USC00195077","1932","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","        16"," ","","","",""
"USC00195077","1933","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","        21"," ","","","",""
"USC00195077","1934","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","        17"," ","","","",""
"USC00195077","1935","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","        19"," ","","","",""
"USC00195077","1936","42.48333","-71.88333","609.9","MOUNT WACHUSET, MA US","","","","","","","","","        19"," ","","","",""
