"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CGRA","1992","34.5356","-117.0258","1438.7","GRANITE MOUNTAIN CALIFORNIA, CA US","    773.6","","     773.6","U","         0","U","        22","U","         0","U","       181","U","        28","U","   -4.4","U,1219, ","   36.1","U,0819, ","-0.6","U,1204","-2.2","U,1205","-4.4","U,1219","","","-0.6","U,0216","-2.2","U,0112","","","","","","","","","     15.23","U","     20.09","U","     10.37","U"
"USR0000CGRA","1994","34.5356","-117.0258","1438.7","GRANITE MOUNTAIN CALIFORNIA, CA US","    896.3","","     896.3","U","         0","U","        40","U","         0","U","       177","U","        58","U","   -6.7","U,1119, ","   38.9","U,0630, ","-1.7","U,1103","-5.0","U,1118","-5.0","U,1118","-6.7","U,1119","-0.6","U,0326","-3.3","U,0219","","","","","    1813.4","4","    1813.4","U","     15.28","U","     20.43","U","     10.14","U"
"USR0000CGRA","1995","34.5356","-117.0258","1438.7","GRANITE MOUNTAIN CALIFORNIA, CA US","    844.2","","     844.2","U","         0","U","        22","U","         0","U","       174","U","        51","U","   -2.8","U,0325,+","   40.0","U,0729, ","-0.6","U,1216","-2.2","U,1223","","","","","0.0","U,0506","-2.8","U,0325","","","","","    2116.4","4","    2116.4","U","     15.85","U","     20.76","U","     10.94","U"
"USR0000CGRA","1996","34.5356","-117.0258","1438.7","GRANITE MOUNTAIN CALIFORNIA, CA US","    973.0","","     973.0","U","         0","U","        18","U","         0","U","       184","U","        60","U","   -5.0","U,0227,+","   37.2","U,0725,+","0.0","U,1026","","","","","","","-1.1","U,0329","-2.2","U,0228","-5.0","U,0227","","","    1429.8","8","    1429.8","U","     16.26","U","     21.36","U","     11.15","U"
"USR0000CGRA","1997","34.5356","-117.0258","1438.7","GRANITE MOUNTAIN CALIFORNIA, CA US","    716.9","","     716.9","U","         0","U","        30","U","         0","U","       188","U","        36","U","   -3.9","U,1225,+","   37.8","U,0806, ","-1.7","U,1208","-2.8","U,1209","","","","","0.0","U,0409","-2.2","U,0116","","","","","    1737.9","9","    1737.9","U","     15.36","U","     20.71","U","     10.00","U"
"USR0000CGRA","1998","34.5356","-117.0258","1438.7","GRANITE MOUNTAIN CALIFORNIA, CA US","    659.4","","     659.4","U","         0","U","        47","U","         1","U","       141","U","        40","U","   -7.2","U,1221, ","   38.9","U,0717, ","0.0","U,1109","-2.2","U,1205","-5.6","U,1220","-7.2","U,1221","-0.6","U,0416","-2.8","U,0330","-4.4","U,0329","","","    2330.2","2","    2330.2","U","     13.67","U","     18.80","U","      8.55","U"
"USR0000CGRA","1999","34.5356","-117.0258","1438.7","GRANITE MOUNTAIN CALIFORNIA, CA US","    769.8","","     769.8","U","         0","U","        38","U","         0","U","       183","U","        26","U","   -6.7","U,0210, ","   36.1","U,0630, ","0.0","U,1122","-2.8","U,1210","","","","","-1.1","U,0429","-2.2","U,0410","-5.6","U,0409","-6.7","U,0210","    2074.4","4","    2074.4","U","     15.43","U","     20.74","U","     10.12","U"
"USR0000CGRA","2000","34.5356","-117.0258","1438.7","GRANITE MOUNTAIN CALIFORNIA, CA US","    890.0","","     890.0","U","         0","U","        27","U","         0","U","       176","U","        58","U","   -3.3","U,0224, ","   38.3","U,0730, ","-0.6","U,1110","-2.2","U,1115","","","","","0.0","U,0511","-2.8","U,0306","","","","","    1556.5","5","    1556.5","U","     15.79","U","     21.04","U","     10.54","U"
"USR0000CGRA","2001","34.5356","-117.0258","1438.7","GRANITE MOUNTAIN CALIFORNIA, CA US","   1005.7","","    1005.7","U","         0","U","        54","U","         2","U","       202","U","        46","U","   -5.6","U,0208, ","   36.7","U,0827,+","-0.6","U,1125","-2.8","U,1210","-4.4","U,1215","","","-1.1","U,0421","-2.2","U,0410","-5.6","U,0208","","","    1979.3","3","    1979.3","U","     15.87","U","     20.98","U","     10.76","U"
"USR0000CGRA","2002","34.5356","-117.0258","1438.7","GRANITE MOUNTAIN CALIFORNIA, CA US","    962.1","","     962.1","U","         0","U","        34","U","         0","U","       181","U","        72","U","   -7.8","U,0130, ","   39.4","U,0817, ","-1.1","U,1217","","","","","","","-0.6","U,0419","-3.3","U,0318","-7.8","U,0130","-7.8","U,0130","    1685.2","2","    1685.2","U","     16.10","U","     21.65","U","     10.55","U"
"USR0000CGRA","2003","34.5356","-117.0258","1438.7","GRANITE MOUNTAIN CALIFORNIA, CA US","   1090.5","","    1090.5","U","         0","U","        37","U","         0","U","       177","U","        68","U","   -5.0","U,1227, ","   38.9","U,0711, ","-2.8","U,1122","-2.8","U,1122","-5.0","U,1227","","","-0.6","U,0509","","","","","","","    1879.6","6","    1879.6","U","     16.02","U","     21.12","U","     10.92","U"
"USR0000CGRA","2004","34.5356","-117.0258","1438.7","GRANITE MOUNTAIN CALIFORNIA, CA US","    859.1","","     859.1","U","         0","U","        33","U","         1","U","       182","U","        46","U","   -3.9","U,1129, ","   36.1","U,0810, ","-1.7","U,1120","-3.3","U,1121","","","","","-0.6","U,0229","-2.2","U,0203","","","","","    1777.2","2","    1777.2","U","     15.39","U","     20.38","U","     10.39","U"
"USR0000CGRA","2005","34.5356","-117.0258","1438.7","GRANITE MOUNTAIN CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2110.9","9","    2110.9","U","","","","","",""
