"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"ASN00023901","2006","-34.9792","138.7075","625.0","CRAFERS MT LOFTY, AS","       113","a","        68","a","         4","a","  39.4"," ,a,0503, ","    721.4"," ,a"
"ASN00023901","2007","-34.9792","138.7075","625.0","CRAFERS MT LOFTY, AS","       129","a","        80","a","         6","a","  69.4"," ,a,0427, ","    989.0"," ,a"
"ASN00023901","2008","-34.9792","138.7075","625.0","CRAFERS MT LOFTY, AS","       139","a","        78","a","         6","a","  65.8"," ,a,0517, ","    887.4"," ,a"
"ASN00023901","2009","-34.9792","138.7075","625.0","CRAFERS MT LOFTY, AS","       138","a","        87","a","        10","a","  56.6"," ,a,0424, ","   1122.2"," ,a"
"ASN00023901","2010","-34.9792","138.7075","625.0","CRAFERS MT LOFTY, AS","       145","a","        83","a","        10","a","  66.6"," ,a,1208, ","   1180.8"," ,a"
"ASN00023901","2011","-34.9792","138.7075","625.0","CRAFERS MT LOFTY, AS","       136","a","        86","a","         9","a","  54.8"," ,a,0219, ","   1084.4"," ,a"
"ASN00023901","2012","-34.9792","138.7075","625.0","CRAFERS MT LOFTY, AS","       139","a","        75","a","         7","a","  49.2"," ,a,0621, ","    875.0"," ,a"
